縣市,行政區別,鄰里,區域別代碼,縣市長候選人1＿候選人名稱,縣市長候選人1＿黨籍,縣市長候選人1_得票數,縣市長候選人2＿候選人名稱,縣市長候選人2＿黨籍,縣市長候選人2_得票數,縣市長候選人3＿候選人名稱,縣市長候選人3＿黨籍,縣市長候選人3_得票數,縣市長候選人4＿候選人名稱,縣市長候選人4＿黨籍,縣市長候選人4_得票數,縣市長候選人5＿候選人名稱,縣市長候選人5＿黨籍,縣市長候選人5_得票數,縣市長候選人6＿候選人名稱,縣市長候選人6＿黨籍,縣市長候選人6_得票數,縣市長候選人7＿候選人名稱,縣市長候選人7＿黨籍,縣市長候選人7_得票數,縣市長候選人8＿候選人名稱,縣市長候選人8＿黨籍,縣市長候選人8_得票數,縣市長候選人9＿候選人名稱,縣市長候選人9＿黨籍,縣市長候選人9_得票數,縣市長候選人10＿候選人名稱,縣市長候選人10＿黨籍,縣市長候選人10_得票數,縣市長有效票數A,縣市長無效票數B,縣市長投票數C,縣市長選舉人數G,鄉鎮市長候選人1＿候選人名稱,鄉鎮市長候選人1＿黨籍,鄉鎮市長候選人1_得票數,鄉鎮市長候選人2＿候選人名稱,鄉鎮市長候選人2＿黨籍,鄉鎮市長候選人2_得票數,鄉鎮市長候選人3＿候選人名稱,鄉鎮市長候選人3＿黨籍,鄉鎮市長候選人3_得票數,鄉鎮市長候選人4＿候選人名稱,鄉鎮市長候選人4＿黨籍,鄉鎮市長候選人4_得票數,鄉鎮市長候選人5＿候選人名稱,鄉鎮市長候選人5＿黨籍,鄉鎮市長候選人5_得票數,鄉鎮市長候選人6＿候選人名稱,鄉鎮市長候選人6＿黨籍,鄉鎮市長候選人6_得票數,鄉鎮市長候選人7＿候選人名稱,鄉鎮市長候選人7＿黨籍,鄉鎮市長候選人7_得票數,鄉鎮市長候選人8＿候選人名稱,鄉鎮市長候選人8＿黨籍,鄉鎮市長候選人8_得票數,鄉鎮市長候選人9＿候選人名稱,鄉鎮市長候選人9＿黨籍,鄉鎮市長候選人9_得票數,鄉鎮市長候選人10＿候選人名稱,鄉鎮市長候選人10＿黨籍,鄉鎮市長候選人10_得票數,鄉鎮市長有效票數A,鄉鎮市長無效票數B,鄉鎮市長投票數C,鄉鎮市長選舉人數G,區域縣市議員候選人1＿候選人名稱,區域縣市議員候選人1＿黨籍,區域縣市議員候選人1_得票數,區域縣市議員候選人2＿候選人名稱,區域縣市議員候選人2＿黨籍,區域縣市議員候選人2_得票數,區域縣市議員候選人3＿候選人名稱,區域縣市議員候選人3＿黨籍,區域縣市議員候選人3_得票數,區域縣市議員候選人4＿候選人名稱,區域縣市議員候選人4＿黨籍,區域縣市議員候選人4_得票數,區域縣市議員候選人5＿候選人名稱,區域縣市議員候選人5＿黨籍,區域縣市議員候選人5_得票數,區域縣市議員候選人6＿候選人名稱,區域縣市議員候選人6＿黨籍,區域縣市議員候選人6_得票數,區域縣市議員候選人7＿候選人名稱,區域縣市議員候選人7＿黨籍,區域縣市議員候選人7_得票數,區域縣市議員候選人8＿候選人名稱,區域縣市議員候選人8＿黨籍,區域縣市議員候選人8_得票數,區域縣市議員候選人9＿候選人名稱,區域縣市議員候選人9＿黨籍,區域縣市議員候選人9_得票數,區域縣市議員候選人10＿候選人名稱,區域縣市議員候選人10＿黨籍,區域縣市議員候選人10_得票數,區域縣市議員候選人11＿候選人名稱,區域縣市議員候選人11＿黨籍,區域縣市議員候選人11_得票數,區域縣市議員候選人12＿候選人名稱,區域縣市議員候選人12＿黨籍,區域縣市議員候選人12_得票數,區域縣市議員候選人13＿候選人名稱,區域縣市議員候選人13＿黨籍,區域縣市議員候選人13_得票數,區域縣市議員候選人14＿候選人名稱,區域縣市議員候選人14＿黨籍,區域縣市議員候選人14_得票數,區域縣市議員候選人15＿候選人名稱,區域縣市議員候選人15＿黨籍,區域縣市議員候選人15_得票數,區域縣市議員候選人16＿候選人名稱,區域縣市議員候選人16＿黨籍,區域縣市議員候選人16_得票數,區域縣市議員候選人17＿候選人名稱,區域縣市議員候選人17＿黨籍,區域縣市議員候選人17_得票數,區域縣市議員有效票數A,區域縣市議員無效票數B,區域縣市議員投票數C,區域縣市議員選舉人數G,平原縣市議員候選人1＿候選人名稱,平原縣市議員候選人1＿黨籍,平原縣市議員候選人1_得票數,平原縣市議員候選人2＿候選人名稱,平原縣市議員候選人2＿黨籍,平原縣市議員候選人2_得票數,平原縣市議員候選人3＿候選人名稱,平原縣市議員候選人3＿黨籍,平原縣市議員候選人3_得票數,平原縣市議員候選人4＿候選人名稱,平原縣市議員候選人4＿黨籍,平原縣市議員候選人4_得票數,平原縣市議員候選人5＿候選人名稱,平原縣市議員候選人5＿黨籍,平原縣市議員候選人5_得票數,平原縣市議員候選人6＿候選人名稱,平原縣市議員候選人6＿黨籍,平原縣市議員候選人6_得票數,平原縣市議員候選人7＿候選人名稱,平原縣市議員候選人7＿黨籍,平原縣市議員候選人7_得票數,平原縣市議員候選人8＿候選人名稱,平原縣市議員候選人8＿黨籍,平原縣市議員候選人8_得票數,平原縣市議員候選人9＿候選人名稱,平原縣市議員候選人9＿黨籍,平原縣市議員候選人9_得票數,平原縣市議員候選人10＿候選人名稱,平原縣市議員候選人10＿黨籍,平原縣市議員候選人10_得票數,平原縣市議員有效票數A,平原縣市議員無效票數B,平原縣市議員投票數C,平原縣市議員選舉人數G,山原縣市議員候選人1＿候選人名稱,山原縣市議員候選人1＿黨籍,山原縣市議員候選人1_得票數,山原縣市議員候選人2＿候選人名稱,山原縣市議員候選人2＿黨籍,山原縣市議員候選人2_得票數,山原縣市議員候選人3＿候選人名稱,山原縣市議員候選人3＿黨籍,山原縣市議員候選人3_得票數,山原縣市議員候選人4＿候選人名稱,山原縣市議員候選人4＿黨籍,山原縣市議員候選人4_得票數,山原縣市議員候選人5＿候選人名稱,山原縣市議員候選人5＿黨籍,山原縣市議員候選人5_得票數,山原縣市議員候選人6＿候選人名稱,山原縣市議員候選人6＿黨籍,山原縣市議員候選人6_得票數,山原縣市議員候選人7＿候選人名稱,山原縣市議員候選人7＿黨籍,山原縣市議員候選人7_得票數,山原縣市議員候選人8＿候選人名稱,山原縣市議員候選人8＿黨籍,山原縣市議員候選人8_得票數,山原縣市議員候選人9＿候選人名稱,山原縣市議員候選人9＿黨籍,山原縣市議員候選人9_得票數,山原縣市議員候選人10＿候選人名稱,山原縣市議員候選人10＿黨籍,山原縣市議員候選人10_得票數,山原縣市議員有效票數A,山原縣市議員無效票數B,山原縣市議員投票數C,山原縣市議員選舉人數G,鄉鎮市民代表候選人1＿候選人名稱,鄉鎮市民代表候選人1＿黨籍,鄉鎮市民代表候選人1_得票數,鄉鎮市民代表候選人2＿候選人名稱,鄉鎮市民代表候選人2＿黨籍,鄉鎮市民代表候選人2_得票數,鄉鎮市民代表候選人3＿候選人名稱,鄉鎮市民代表候選人3＿黨籍,鄉鎮市民代表候選人3_得票數,鄉鎮市民代表候選人4＿候選人名稱,鄉鎮市民代表候選人4＿黨籍,鄉鎮市民代表候選人4_得票數,鄉鎮市民代表候選人5＿候選人名稱,鄉鎮市民代表候選人5＿黨籍,鄉鎮市民代表候選人5_得票數,鄉鎮市民代表候選人6＿候選人名稱,鄉鎮市民代表候選人6＿黨籍,鄉鎮市民代表候選人6_得票數,鄉鎮市民代表候選人7＿候選人名稱,鄉鎮市民代表候選人7＿黨籍,鄉鎮市民代表候選人7_得票數,鄉鎮市民代表候選人8＿候選人名稱,鄉鎮市民代表候選人8＿黨籍,鄉鎮市民代表候選人8_得票數,鄉鎮市民代表候選人9＿候選人名稱,鄉鎮市民代表候選人9＿黨籍,鄉鎮市民代表候選人9_得票數,鄉鎮市民代表候選人10＿候選人名稱,鄉鎮市民代表候選人10＿黨籍,鄉鎮市民代表候選人10_得票數,鄉鎮市民代表候選人11＿候選人名稱,鄉鎮市民代表候選人11＿黨籍,鄉鎮市民代表候選人11_得票數,鄉鎮市民代表候選人12＿候選人名稱,鄉鎮市民代表候選人12＿黨籍,鄉鎮市民代表候選人12_得票數,鄉鎮市民代表候選人13＿候選人名稱,鄉鎮市民代表候選人13＿黨籍,鄉鎮市民代表候選人13_得票數,鄉鎮市民代表候選人14＿候選人名稱,鄉鎮市民代表候選人14＿黨籍,鄉鎮市民代表候選人14_得票數,鄉鎮市民代表候選人15＿候選人名稱,鄉鎮市民代表候選人15＿黨籍,鄉鎮市民代表候選人15_得票數,鄉鎮市民代表候選人16＿候選人名稱,鄉鎮市民代表候選人16＿黨籍,鄉鎮市民代表候選人16_得票數,鄉鎮市民代表候選人17＿候選人名稱,鄉鎮市民代表候選人17＿黨籍,鄉鎮市民代表候選人17_得票數,鄉鎮市民代表候選人18＿候選人名稱,鄉鎮市民代表候選人18＿黨籍,鄉鎮市民代表候選人18_得票數,鄉鎮市民代表候選人19＿候選人名稱,鄉鎮市民代表候選人19＿黨籍,鄉鎮市民代表候選人19_得票數,鄉鎮市民代表候選人20＿候選人名稱,鄉鎮市民代表候選人20＿黨籍,鄉鎮市民代表候選人20_得票數,鄉鎮市民代表候選人21＿候選人名稱,鄉鎮市民代表候選人21＿黨籍,鄉鎮市民代表候選人21_得票數,鄉鎮市民代表候選人22＿候選人名稱,鄉鎮市民代表候選人22＿黨籍,鄉鎮市民代表候選人22_得票數,鄉鎮市民代表候選人23＿候選人名稱,鄉鎮市民代表候選人23＿黨籍,鄉鎮市民代表候選人23_得票數,鄉鎮市民代表候選人24＿候選人名稱,鄉鎮市民代表候選人24＿黨籍,鄉鎮市民代表候選人24_得票數,鄉鎮市民代表候選人25＿候選人名稱,鄉鎮市民代表候選人25＿黨籍,鄉鎮市民代表候選人25_得票數,鄉鎮市民代表候選人26＿候選人名稱,鄉鎮市民代表候選人26＿黨籍,鄉鎮市民代表候選人26_得票數,鄉鎮市民代表候選人27＿候選人名稱,鄉鎮市民代表候選人27＿黨籍,鄉鎮市民代表候選人27_得票數,鄉鎮市民代表候選人28＿候選人名稱,鄉鎮市民代表候選人28＿黨籍,鄉鎮市民代表候選人28_得票數,鄉鎮市民代表有效票數A,鄉鎮市民代表無效票數B,鄉鎮市民代表投票數C,鄉鎮市民代表選舉人數G
花蓮縣,富里鄉,學田村,1000013,徐榛蔚,中國國民黨,310,劉曉玫,民主進步黨,131,黄師鵬,無黨籍,9,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,張智冠,中國國民黨,182,陳榮聰,中國國民黨,261,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,陳銘文,無黨籍,40,黃文成,中國國民黨,101,蘇金勝,中國國民黨,53,黃玲蘭,中國國民黨,117,潘月霞,中國國民黨,60,王燕美,無黨籍,18,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,林聖明,中國國民黨,10,哈尼．噶照Hani  Kacaw,無黨籍,17,林高捷,無黨籍,2,陳建忠,中國國民黨,22,陳英妹,中國國民黨,1,,,0,,,0,,,0,,,0,,,0,0,0,0,0,蘇忠亮,中國國民黨,5,高小成Qaisul‧Tamapima,無黨籍,4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,潘武雄,無黨籍,158,張玉麗,無黨籍,158,蕭文龍,無黨籍,21,杜金模,無黨籍,21,林夢柔,中國國民黨,34,詹金富,中國國民黨,34,蘇琦芝,無黨籍,33,何貴香,中國國民黨,33,徐秀枝,無黨籍,133,簡明志,無黨籍,133,葉家鴻,無黨籍,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
花蓮縣,富里鄉,富南村,1000012,徐榛蔚,中國國民黨,239,劉曉玫,民主進步黨,67,黄師鵬,無黨籍,4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,張智冠,中國國民黨,138,陳榮聰,中國國民黨,169,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,陳銘文,無黨籍,16,黃文成,中國國民黨,79,蘇金勝,中國國民黨,41,黃玲蘭,中國國民黨,87,潘月霞,中國國民黨,16,王燕美,無黨籍,31,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,林聖明,中國國民黨,6,哈尼．噶照Hani  Kacaw,無黨籍,5,林高捷,無黨籍,0,陳建忠,中國國民黨,13,陳英妹,中國國民黨,8,,,0,,,0,,,0,,,0,,,0,0,0,0,0,蘇忠亮,中國國民黨,3,高小成Qaisul‧Tamapima,無黨籍,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,潘武雄,無黨籍,49,張玉麗,無黨籍,49,蕭文龍,無黨籍,99,杜金模,無黨籍,99,林夢柔,中國國民黨,67,詹金富,中國國民黨,67,蘇琦芝,無黨籍,22,何貴香,中國國民黨,22,徐秀枝,無黨籍,28,簡明志,無黨籍,28,葉家鴻,無黨籍,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
花蓮縣,富里鄉,富里村,1000009,徐榛蔚,中國國民黨,606,劉曉玫,民主進步黨,205,黄師鵬,無黨籍,16,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,張智冠,中國國民黨,369,陳榮聰,中國國民黨,445,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,陳銘文,無黨籍,67,黃文成,中國國民黨,235,蘇金勝,中國國民黨,143,黃玲蘭,中國國民黨,232,潘月霞,中國國民黨,36,王燕美,無黨籍,73,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,林聖明,中國國民黨,6,哈尼．噶照Hani  Kacaw,無黨籍,5,林高捷,無黨籍,2,陳建忠,中國國民黨,7,陳英妹,中國國民黨,2,,,0,,,0,,,0,,,0,,,0,0,0,0,0,蘇忠亮,中國國民黨,6,高小成Qaisul‧Tamapima,無黨籍,9,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,潘武雄,無黨籍,49,張玉麗,無黨籍,49,蕭文龍,無黨籍,261,杜金模,無黨籍,261,林夢柔,中國國民黨,203,詹金富,中國國民黨,203,蘇琦芝,無黨籍,144,何貴香,中國國民黨,144,徐秀枝,無黨籍,103,簡明志,無黨籍,103,葉家鴻,無黨籍,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
花蓮縣,富里鄉,新興村,1000004,徐榛蔚,中國國民黨,308,劉曉玫,民主進步黨,84,黄師鵬,無黨籍,4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,張智冠,中國國民黨,80,陳榮聰,中國國民黨,314,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,陳銘文,無黨籍,4,黃文成,中國國民黨,39,蘇金勝,中國國民黨,115,黃玲蘭,中國國民黨,112,潘月霞,中國國民黨,22,王燕美,無黨籍,17,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,林聖明,中國國民黨,18,哈尼．噶照Hani  Kacaw,無黨籍,19,林高捷,無黨籍,1,陳建忠,中國國民黨,24,陳英妹,中國國民黨,22,,,0,,,0,,,0,,,0,,,0,0,0,0,0,蘇忠亮,中國國民黨,4,高小成Qaisul‧Tamapima,無黨籍,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,潘武雄,無黨籍,8,張玉麗,無黨籍,8,蕭文龍,無黨籍,13,杜金模,無黨籍,13,林夢柔,中國國民黨,57,詹金富,中國國民黨,57,蘇琦芝,無黨籍,81,何貴香,中國國民黨,81,徐秀枝,無黨籍,65,簡明志,無黨籍,65,葉家鴻,無黨籍,90,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
花蓮縣,富里鄉,明里村,1000008,徐榛蔚,中國國民黨,204,劉曉玫,民主進步黨,51,黄師鵬,無黨籍,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,張智冠,中國國民黨,167,陳榮聰,中國國民黨,89,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,陳銘文,無黨籍,35,黃文成,中國國民黨,69,蘇金勝,中國國民黨,22,黃玲蘭,中國國民黨,72,潘月霞,中國國民黨,25,王燕美,無黨籍,16,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,林聖明,中國國民黨,0,哈尼．噶照Hani  Kacaw,無黨籍,3,林高捷,無黨籍,0,陳建忠,中國國民黨,10,陳英妹,中國國民黨,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,蘇忠亮,中國國民黨,5,高小成Qaisul‧Tamapima,無黨籍,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,潘武雄,無黨籍,21,張玉麗,無黨籍,21,蕭文龍,無黨籍,158,杜金模,無黨籍,158,林夢柔,中國國民黨,29,詹金富,中國國民黨,29,蘇琦芝,無黨籍,22,何貴香,中國國民黨,22,徐秀枝,無黨籍,6,簡明志,無黨籍,6,葉家鴻,無黨籍,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
花蓮縣,富里鄉,東里村,1000002,徐榛蔚,中國國民黨,476,劉曉玫,民主進步黨,147,黄師鵬,無黨籍,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,張智冠,中國國民黨,368,陳榮聰,中國國民黨,254,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,陳銘文,無黨籍,36,黃文成,中國國民黨,178,蘇金勝,中國國民黨,52,黃玲蘭,中國國民黨,245,潘月霞,中國國民黨,16,王燕美,無黨籍,28,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,林聖明,中國國民黨,21,哈尼．噶照Hani  Kacaw,無黨籍,16,林高捷,無黨籍,0,陳建忠,中國國民黨,25,陳英妹,中國國民黨,8,,,0,,,0,,,0,,,0,,,0,0,0,0,0,蘇忠亮,中國國民黨,4,高小成Qaisul‧Tamapima,無黨籍,4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,潘武雄,無黨籍,276,張玉麗,無黨籍,276,蕭文龍,無黨籍,58,杜金模,無黨籍,58,林夢柔,中國國民黨,95,詹金富,中國國民黨,95,蘇琦芝,無黨籍,48,何貴香,中國國民黨,48,徐秀枝,無黨籍,22,簡明志,無黨籍,22,葉家鴻,無黨籍,58,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
花蓮縣,富里鄉,永豐村,1000010,徐榛蔚,中國國民黨,253,劉曉玫,民主進步黨,58,黄師鵬,無黨籍,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,張智冠,中國國民黨,162,陳榮聰,中國國民黨,155,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,陳銘文,無黨籍,12,黃文成,中國國民黨,148,蘇金勝,中國國民黨,33,黃玲蘭,中國國民黨,80,潘月霞,中國國民黨,7,王燕美,無黨籍,26,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,林聖明,中國國民黨,0,哈尼．噶照Hani  Kacaw,無黨籍,1,林高捷,無黨籍,0,陳建忠,中國國民黨,7,陳英妹,中國國民黨,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,蘇忠亮,中國國民黨,0,高小成Qaisul‧Tamapima,無黨籍,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,潘武雄,無黨籍,33,張玉麗,無黨籍,33,蕭文龍,無黨籍,87,杜金模,無黨籍,87,林夢柔,中國國民黨,73,詹金富,中國國民黨,73,蘇琦芝,無黨籍,74,何貴香,中國國民黨,74,徐秀枝,無黨籍,32,簡明志,無黨籍,32,葉家鴻,無黨籍,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
花蓮縣,富里鄉,石牌村,1000007,徐榛蔚,中國國民黨,478,劉曉玫,民主進步黨,112,黄師鵬,無黨籍,5,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,張智冠,中國國民黨,302,陳榮聰,中國國民黨,291,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,陳銘文,無黨籍,57,黃文成,中國國民黨,261,蘇金勝,中國國民黨,64,黃玲蘭,中國國民黨,130,潘月霞,中國國民黨,22,王燕美,無黨籍,38,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,林聖明,中國國民黨,2,哈尼．噶照Hani  Kacaw,無黨籍,6,林高捷,無黨籍,0,陳建忠,中國國民黨,7,陳英妹,中國國民黨,1,,,0,,,0,,,0,,,0,,,0,0,0,0,0,蘇忠亮,中國國民黨,3,高小成Qaisul‧Tamapima,無黨籍,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,潘武雄,無黨籍,38,張玉麗,無黨籍,38,蕭文龍,無黨籍,193,杜金模,無黨籍,193,林夢柔,中國國民黨,102,詹金富,中國國民黨,102,蘇琦芝,無黨籍,185,何貴香,中國國民黨,185,徐秀枝,無黨籍,38,簡明志,無黨籍,38,葉家鴻,無黨籍,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
花蓮縣,富里鄉,竹田村,1000005,徐榛蔚,中國國民黨,621,劉曉玫,民主進步黨,148,黄師鵬,無黨籍,13,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,張智冠,中國國民黨,241,陳榮聰,中國國民黨,541,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,陳銘文,無黨籍,7,黃文成,中國國民黨,121,蘇金勝,中國國民黨,209,黃玲蘭,中國國民黨,315,潘月霞,中國國民黨,27,王燕美,無黨籍,52,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,林聖明,中國國民黨,7,哈尼．噶照Hani  Kacaw,無黨籍,12,林高捷,無黨籍,4,陳建忠,中國國民黨,11,陳英妹,中國國民黨,14,,,0,,,0,,,0,,,0,,,0,0,0,0,0,蘇忠亮,中國國民黨,4,高小成Qaisul‧Tamapima,無黨籍,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,潘武雄,無黨籍,13,張玉麗,無黨籍,13,蕭文龍,無黨籍,56,杜金模,無黨籍,56,林夢柔,中國國民黨,169,詹金富,中國國民黨,169,蘇琦芝,無黨籍,115,何貴香,中國國民黨,115,徐秀枝,無黨籍,144,簡明志,無黨籍,144,葉家鴻,無黨籍,237,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
花蓮縣,富里鄉,羅山村,1000006,徐榛蔚,中國國民黨,248,劉曉玫,民主進步黨,54,黄師鵬,無黨籍,5,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,張智冠,中國國民黨,224,陳榮聰,中國國民黨,81,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,陳銘文,無黨籍,8,黃文成,中國國民黨,152,蘇金勝,中國國民黨,47,黃玲蘭,中國國民黨,69,潘月霞,中國國民黨,3,王燕美,無黨籍,20,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,林聖明,中國國民黨,1,哈尼．噶照Hani  Kacaw,無黨籍,0,林高捷,無黨籍,0,陳建忠,中國國民黨,6,陳英妹,中國國民黨,2,,,0,,,0,,,0,,,0,,,0,0,0,0,0,蘇忠亮,中國國民黨,1,高小成Qaisul‧Tamapima,無黨籍,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,潘武雄,無黨籍,17,張玉麗,無黨籍,17,蕭文龍,無黨籍,27,杜金模,無黨籍,27,林夢柔,中國國民黨,38,詹金富,中國國民黨,38,蘇琦芝,無黨籍,42,何貴香,中國國民黨,42,徐秀枝,無黨籍,82,簡明志,無黨籍,82,葉家鴻,無黨籍,85,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
花蓮縣,富里鄉,萬寧村,1000003,徐榛蔚,中國國民黨,348,劉曉玫,民主進步黨,55,黄師鵬,無黨籍,8,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,張智冠,中國國民黨,220,陳榮聰,中國國民黨,184,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,陳銘文,無黨籍,20,黃文成,中國國民黨,91,蘇金勝,中國國民黨,34,黃玲蘭,中國國民黨,127,潘月霞,中國國民黨,15,王燕美,無黨籍,29,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,林聖明,中國國民黨,5,哈尼．噶照Hani  Kacaw,無黨籍,21,林高捷,無黨籍,1,陳建忠,中國國民黨,44,陳英妹,中國國民黨,18,,,0,,,0,,,0,,,0,,,0,0,0,0,0,蘇忠亮,中國國民黨,0,高小成Qaisul‧Tamapima,無黨籍,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,潘武雄,無黨籍,38,張玉麗,無黨籍,38,蕭文龍,無黨籍,103,杜金模,無黨籍,103,林夢柔,中國國民黨,54,詹金富,中國國民黨,54,蘇琦芝,無黨籍,25,何貴香,中國國民黨,25,徐秀枝,無黨籍,51,簡明志,無黨籍,51,葉家鴻,無黨籍,51,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
