縣市,行政區別,鄰里,區域別代碼,縣市長候選人1＿候選人名稱,縣市長候選人1＿黨籍,縣市長候選人1_得票數,縣市長候選人2＿候選人名稱,縣市長候選人2＿黨籍,縣市長候選人2_得票數,縣市長候選人3＿候選人名稱,縣市長候選人3＿黨籍,縣市長候選人3_得票數,縣市長候選人4＿候選人名稱,縣市長候選人4＿黨籍,縣市長候選人4_得票數,縣市長候選人5＿候選人名稱,縣市長候選人5＿黨籍,縣市長候選人5_得票數,縣市長候選人6＿候選人名稱,縣市長候選人6＿黨籍,縣市長候選人6_得票數,縣市長候選人7＿候選人名稱,縣市長候選人7＿黨籍,縣市長候選人7_得票數,縣市長候選人8＿候選人名稱,縣市長候選人8＿黨籍,縣市長候選人8_得票數,縣市長候選人9＿候選人名稱,縣市長候選人9＿黨籍,縣市長候選人9_得票數,縣市長候選人10＿候選人名稱,縣市長候選人10＿黨籍,縣市長候選人10_得票數,縣市長有效票數A,縣市長無效票數B,縣市長投票數C,縣市長選舉人數G,區域縣市議員候選人1＿候選人名稱,區域縣市議員候選人1＿黨籍,區域縣市議員候選人1_得票數,區域縣市議員候選人2＿候選人名稱,區域縣市議員候選人2＿黨籍,區域縣市議員候選人2_得票數,區域縣市議員候選人3＿候選人名稱,區域縣市議員候選人3＿黨籍,區域縣市議員候選人3_得票數,區域縣市議員候選人4＿候選人名稱,區域縣市議員候選人4＿黨籍,區域縣市議員候選人4_得票數,區域縣市議員候選人5＿候選人名稱,區域縣市議員候選人5＿黨籍,區域縣市議員候選人5_得票數,區域縣市議員候選人6＿候選人名稱,區域縣市議員候選人6＿黨籍,區域縣市議員候選人6_得票數,區域縣市議員候選人7＿候選人名稱,區域縣市議員候選人7＿黨籍,區域縣市議員候選人7_得票數,區域縣市議員候選人8＿候選人名稱,區域縣市議員候選人8＿黨籍,區域縣市議員候選人8_得票數,區域縣市議員候選人9＿候選人名稱,區域縣市議員候選人9＿黨籍,區域縣市議員候選人9_得票數,區域縣市議員候選人10＿候選人名稱,區域縣市議員候選人10＿黨籍,區域縣市議員候選人10_得票數,區域縣市議員候選人11＿候選人名稱,區域縣市議員候選人11＿黨籍,區域縣市議員候選人11_得票數,區域縣市議員候選人12＿候選人名稱,區域縣市議員候選人12＿黨籍,區域縣市議員候選人12_得票數,區域縣市議員候選人13＿候選人名稱,區域縣市議員候選人13＿黨籍,區域縣市議員候選人13_得票數,區域縣市議員候選人14＿候選人名稱,區域縣市議員候選人14＿黨籍,區域縣市議員候選人14_得票數,區域縣市議員候選人15＿候選人名稱,區域縣市議員候選人15＿黨籍,區域縣市議員候選人15_得票數,區域縣市議員有效票數A,區域縣市議員無效票數B,區域縣市議員投票數C,區域縣市議員選舉人數G,平原縣市議員候選人1＿候選人名稱,平原縣市議員候選人1＿黨籍,平原縣市議員候選人1_得票數,平原縣市議員候選人2＿候選人名稱,平原縣市議員候選人2＿黨籍,平原縣市議員候選人2_得票數,平原縣市議員候選人3＿候選人名稱,平原縣市議員候選人3＿黨籍,平原縣市議員候選人3_得票數,平原縣市議員候選人4＿候選人名稱,平原縣市議員候選人4＿黨籍,平原縣市議員候選人4_得票數,平原縣市議員候選人5＿候選人名稱,平原縣市議員候選人5＿黨籍,平原縣市議員候選人5_得票數,平原縣市議員候選人6＿候選人名稱,平原縣市議員候選人6＿黨籍,平原縣市議員候選人6_得票數,平原縣市議員候選人7＿候選人名稱,平原縣市議員候選人7＿黨籍,平原縣市議員候選人7_得票數,平原縣市議員候選人8＿候選人名稱,平原縣市議員候選人8＿黨籍,平原縣市議員候選人8_得票數,平原縣市議員候選人9＿候選人名稱,平原縣市議員候選人9＿黨籍,平原縣市議員候選人9_得票數,平原縣市議員候選人10＿候選人名稱,平原縣市議員候選人10＿黨籍,平原縣市議員候選人10_得票數,平原縣市議員有效票數A,平原縣市議員無效票數B,平原縣市議員投票數C,平原縣市議員選舉人數G,山原縣市議員候選人1＿候選人名稱,山原縣市議員候選人1＿黨籍,山原縣市議員候選人1_得票數,山原縣市議員候選人2＿候選人名稱,山原縣市議員候選人2＿黨籍,山原縣市議員候選人2_得票數,山原縣市議員候選人3＿候選人名稱,山原縣市議員候選人3＿黨籍,山原縣市議員候選人3_得票數,山原縣市議員候選人4＿候選人名稱,山原縣市議員候選人4＿黨籍,山原縣市議員候選人4_得票數,山原縣市議員候選人5＿候選人名稱,山原縣市議員候選人5＿黨籍,山原縣市議員候選人5_得票數,山原縣市議員候選人6＿候選人名稱,山原縣市議員候選人6＿黨籍,山原縣市議員候選人6_得票數,山原縣市議員候選人7＿候選人名稱,山原縣市議員候選人7＿黨籍,山原縣市議員候選人7_得票數,山原縣市議員候選人8＿候選人名稱,山原縣市議員候選人8＿黨籍,山原縣市議員候選人8_得票數,山原縣市議員候選人9＿候選人名稱,山原縣市議員候選人9＿黨籍,山原縣市議員候選人9_得票數,山原縣市議員候選人10＿候選人名稱,山原縣市議員候選人10＿黨籍,山原縣市議員候選人10_得票數,山原縣市議員有效票數A,山原縣市議員無效票數B,山原縣市議員投票數C,山原縣市議員選舉人數G,鄉鎮市民代表候選人1＿候選人名稱,鄉鎮市民代表候選人1＿黨籍,鄉鎮市民代表候選人1_得票數,鄉鎮市民代表候選人2＿候選人名稱,鄉鎮市民代表候選人2＿黨籍,鄉鎮市民代表候選人2_得票數,鄉鎮市民代表候選人3＿候選人名稱,鄉鎮市民代表候選人3＿黨籍,鄉鎮市民代表候選人3_得票數,鄉鎮市民代表候選人4＿候選人名稱,鄉鎮市民代表候選人4＿黨籍,鄉鎮市民代表候選人4_得票數,鄉鎮市民代表候選人5＿候選人名稱,鄉鎮市民代表候選人5＿黨籍,鄉鎮市民代表候選人5_得票數,鄉鎮市民代表候選人6＿候選人名稱,鄉鎮市民代表候選人6＿黨籍,鄉鎮市民代表候選人6_得票數,鄉鎮市民代表候選人7＿候選人名稱,鄉鎮市民代表候選人7＿黨籍,鄉鎮市民代表候選人7_得票數,鄉鎮市民代表候選人8＿候選人名稱,鄉鎮市民代表候選人8＿黨籍,鄉鎮市民代表候選人8_得票數,鄉鎮市民代表候選人9＿候選人名稱,鄉鎮市民代表候選人9＿黨籍,鄉鎮市民代表候選人9_得票數,鄉鎮市民代表候選人10＿候選人名稱,鄉鎮市民代表候選人10＿黨籍,鄉鎮市民代表候選人10_得票數,鄉鎮市民代表候選人11＿候選人名稱,鄉鎮市民代表候選人11＿黨籍,鄉鎮市民代表候選人11_得票數,鄉鎮市民代表候選人12＿候選人名稱,鄉鎮市民代表候選人12＿黨籍,鄉鎮市民代表候選人12_得票數,鄉鎮市民代表候選人13＿候選人名稱,鄉鎮市民代表候選人13＿黨籍,鄉鎮市民代表候選人13_得票數,鄉鎮市民代表候選人14＿候選人名稱,鄉鎮市民代表候選人14＿黨籍,鄉鎮市民代表候選人14_得票數,鄉鎮市民代表候選人15＿候選人名稱,鄉鎮市民代表候選人15＿黨籍,鄉鎮市民代表候選人15_得票數,鄉鎮市民代表候選人16＿候選人名稱,鄉鎮市民代表候選人16＿黨籍,鄉鎮市民代表候選人16_得票數,鄉鎮市民代表候選人17＿候選人名稱,鄉鎮市民代表候選人17＿黨籍,鄉鎮市民代表候選人17_得票數,鄉鎮市民代表候選人18＿候選人名稱,鄉鎮市民代表候選人18＿黨籍,鄉鎮市民代表候選人18_得票數,鄉鎮市民代表候選人19＿候選人名稱,鄉鎮市民代表候選人19＿黨籍,鄉鎮市民代表候選人19_得票數,鄉鎮市民代表候選人20＿候選人名稱,鄉鎮市民代表候選人20＿黨籍,鄉鎮市民代表候選人20_得票數,鄉鎮市民代表候選人21＿候選人名稱,鄉鎮市民代表候選人21＿黨籍,鄉鎮市民代表候選人21_得票數,鄉鎮市民代表候選人22＿候選人名稱,鄉鎮市民代表候選人22＿黨籍,鄉鎮市民代表候選人22_得票數,鄉鎮市民代表候選人23＿候選人名稱,鄉鎮市民代表候選人23＿黨籍,鄉鎮市民代表候選人23_得票數,鄉鎮市民代表候選人24＿候選人名稱,鄉鎮市民代表候選人24＿黨籍,鄉鎮市民代表候選人24_得票數,鄉鎮市民代表候選人25＿候選人名稱,鄉鎮市民代表候選人25＿黨籍,鄉鎮市民代表候選人25_得票數,鄉鎮市民代表候選人26＿候選人名稱,鄉鎮市民代表候選人26＿黨籍,鄉鎮市民代表候選人26_得票數,鄉鎮市民代表候選人27＿候選人名稱,鄉鎮市民代表候選人27＿黨籍,鄉鎮市民代表候選人27_得票數,鄉鎮市民代表候選人28＿候選人名稱,鄉鎮市民代表候選人28＿黨籍,鄉鎮市民代表候選人28_得票數,鄉鎮市民代表有效票數A,鄉鎮市民代表無效票數B,鄉鎮市民代表投票數C,鄉鎮市民代表選舉人數G
花蓮縣,光復鄉,大進村,0700006,徐榛蔚,中國國民黨,167,黄師鵬,無黨籍,12,谷辣斯．尤達卡 Kolas Yotaka,民主進步黨,71,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,250,9,1,林則葹,民主進步黨,4,王能昌,無黨籍,0,鄭乾龍,無黨籍,5,張正治,中國國民黨,1,黃馨,中國國民黨,3,沈君茹,無黨籍,1,林源富,無黨籍,5,林品仰,中國國民黨,7,徐雪玉,中國國民黨,7,吳建志,中國國民黨,4,陳慶元,無黨籍,3,張峻,無黨籍,153,潘璿安,無黨籍,1,王格致,民主進步黨,0,蔡文隆,中國國民黨,0,0,194,8,11,何進雄 Kin Cian．Ri Pun,中國國民黨,0,林正福,中國國民黨,8,賴國祥 O‧Seng‧Kati,無黨籍,11,蔡依靜 Lamen．Panay,無黨籍,30,,,0,,,0,,,0,,,0,,,0,,,0,0,49,5,3,吳香蘭 Hisa‧Sakay,中國國民黨,2,簡智隆,無黨籍,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,4,0,1,王武奇,中國國民黨,60,鍾蔚諮,無黨籍,60,李美瑩,無黨籍,37,鍾玉清,中國國民黨,37,林淑清,無黨籍,29,鍾貴雄,無黨籍,12,廖翊鈞,無黨籍,41,林泰旭,中國國民黨,20,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,199,7,4
花蓮縣,光復鄉,大馬村,0700004,徐榛蔚,中國國民黨,396,黄師鵬,無黨籍,9,谷辣斯．尤達卡 Kolas Yotaka,民主進步黨,187,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,592,23,1,林則葹,民主進步黨,12,王能昌,無黨籍,1,鄭乾龍,無黨籍,3,張正治,中國國民黨,0,黃馨,中國國民黨,1,沈君茹,無黨籍,3,林源富,無黨籍,6,林品仰,中國國民黨,6,徐雪玉,中國國民黨,2,吳建志,中國國民黨,8,陳慶元,無黨籍,4,張峻,無黨籍,109,潘璿安,無黨籍,2,王格致,民主進步黨,4,蔡文隆,中國國民黨,0,0,161,13,11,何進雄 Kin Cian．Ri Pun,中國國民黨,9,林正福,中國國民黨,37,賴國祥 O‧Seng‧Kati,無黨籍,37,蔡依靜 Lamen．Panay,無黨籍,320,,,0,,,0,,,0,,,0,,,0,,,0,0,403,18,3,吳香蘭 Hisa‧Sakay,中國國民黨,12,簡智隆,無黨籍,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,18,1,1,王武奇,中國國民黨,50,鍾蔚諮,無黨籍,50,李美瑩,無黨籍,21,鍾玉清,中國國民黨,21,林淑清,無黨籍,21,鍾貴雄,無黨籍,11,廖翊鈞,無黨籍,67,林泰旭,中國國民黨,19,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,189,4,4
花蓮縣,光復鄉,東富村,0700011,徐榛蔚,中國國民黨,85,黄師鵬,無黨籍,0,谷辣斯．尤達卡 Kolas Yotaka,民主進步黨,15,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,586,14,1,林則葹,民主進步黨,1,王能昌,無黨籍,1,鄭乾龍,無黨籍,5,張正治,中國國民黨,0,黃馨,中國國民黨,0,沈君茹,無黨籍,1,林源富,無黨籍,0,林品仰,中國國民黨,0,徐雪玉,中國國民黨,4,吳建志,中國國民黨,0,陳慶元,無黨籍,0,張峻,無黨籍,11,潘璿安,無黨籍,0,王格致,民主進步黨,0,蔡文隆,中國國民黨,0,0,61,2,11,何進雄 Kin Cian．Ri Pun,中國國民黨,3,林正福,中國國民黨,3,賴國祥 O‧Seng‧Kati,無黨籍,16,蔡依靜 Lamen．Panay,無黨籍,51,,,0,,,0,,,0,,,0,,,0,,,0,0,517,14,3,吳香蘭 Hisa‧Sakay,中國國民黨,0,簡智隆,無黨籍,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,6,0,1,王武奇,中國國民黨,8,鍾蔚諮,無黨籍,8,李美瑩,無黨籍,1,鍾玉清,中國國民黨,1,林淑清,無黨籍,5,鍾貴雄,無黨籍,3,廖翊鈞,無黨籍,2,林泰旭,中國國民黨,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,69,0,4
花蓮縣,光復鄉,西富村,0700012,徐榛蔚,中國國民黨,166,黄師鵬,無黨籍,4,谷辣斯．尤達卡 Kolas Yotaka,民主進步黨,69,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,539,11,1,林則葹,民主進步黨,5,王能昌,無黨籍,0,鄭乾龍,無黨籍,1,張正治,中國國民黨,4,黃馨,中國國民黨,0,沈君茹,無黨籍,0,林源富,無黨籍,3,林品仰,中國國民黨,0,徐雪玉,中國國民黨,2,吳建志,中國國民黨,2,陳慶元,無黨籍,2,張峻,無黨籍,71,潘璿安,無黨籍,1,王格致,民主進步黨,0,蔡文隆,中國國民黨,0,0,138,6,11,何進雄 Kin Cian．Ri Pun,中國國民黨,2,林正福,中國國民黨,15,賴國祥 O‧Seng‧Kati,無黨籍,56,蔡依靜 Lamen．Panay,無黨籍,69,,,0,,,0,,,0,,,0,,,0,,,0,0,379,22,3,吳香蘭 Hisa‧Sakay,中國國民黨,0,簡智隆,無黨籍,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,5,0,1,王武奇,中國國民黨,11,鍾蔚諮,無黨籍,11,李美瑩,無黨籍,18,鍾玉清,中國國民黨,18,林淑清,無黨籍,15,鍾貴雄,無黨籍,4,廖翊鈞,無黨籍,28,林泰旭,中國國民黨,17,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,145,4,4
花蓮縣,卓溪鄉,卓清村,1300005,徐榛蔚,中國國民黨,215,黄師鵬,無黨籍,0,谷辣斯．尤達卡 Kolas Yotaka,民主進步黨,40,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,639,27,1,陳志明,無黨籍,1,黃玲蘭,無黨籍,4,鍾素政,中國國民黨,1,詹金富,中國國民黨,1,陳飛廷,民主進步黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,31,3,3,林玉芬,中國國民黨,2,陳德仁,無黨籍,0,陳建忠,中國國民黨,0,葉微琪,無黨籍,1,哈尼．噶照 Hani Kacaw,無黨籍,2,,,0,,,0,,,0,,,0,,,0,0,14,1,3,高小成 Haisul．Tanapima,中國國民黨,106,金淑敏,中國國民黨,135,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,591,26,1,温德魏,無黨籍,34,張永華,無黨籍,34,詹志郎 Takun·Tusang,中國國民黨,33,高正虎,中國國民黨,33,施鎮村Ｑaisul．Sunavan,無黨籍,15,高發財,無黨籍,15,蘇貴妹 Kimi‧Yuji,中國國民黨,21,林惠婷,中國國民黨,21,卓孝明,無黨籍,107,邱秀英 A bus takisvilainan,中國國民黨,107,李桂英 Savi Takisvilainan,中國國民黨,42,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,631,33,3
花蓮縣,卓溪鄉,卓溪村,1300004,徐榛蔚,中國國民黨,387,黄師鵬,無黨籍,6,谷辣斯．尤達卡 Kolas Yotaka,民主進步黨,114,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,507,15,1,陳志明,無黨籍,17,黃玲蘭,無黨籍,8,鍾素政,中國國民黨,10,詹金富,中國國民黨,2,陳飛廷,民主進步黨,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,38,2,3,林玉芬,中國國民黨,3,陳德仁,無黨籍,1,陳建忠,中國國民黨,6,葉微琪,無黨籍,5,哈尼．噶照 Hani Kacaw,無黨籍,10,,,0,,,0,,,0,,,0,,,0,0,25,0,3,高小成 Haisul．Tanapima,中國國民黨,165,金淑敏,中國國民黨,269,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,434,22,1,温德魏,無黨籍,15,張永華,無黨籍,15,詹志郎 Takun·Tusang,中國國民黨,37,高正虎,中國國民黨,37,施鎮村Ｑaisul．Sunavan,無黨籍,209,高發財,無黨籍,209,蘇貴妹 Kimi‧Yuji,中國國民黨,72,林惠婷,中國國民黨,72,卓孝明,無黨籍,104,邱秀英 A bus takisvilainan,中國國民黨,104,李桂英 Savi Takisvilainan,中國國民黨,64,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,501,19,3
花蓮縣,卓溪鄉,古風村,1300006,徐榛蔚,中國國民黨,92,黄師鵬,無黨籍,0,谷辣斯．尤達卡 Kolas Yotaka,民主進步黨,26,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,657,13,1,陳志明,無黨籍,0,黃玲蘭,無黨籍,7,鍾素政,中國國民黨,0,詹金富,中國國民黨,3,陳飛廷,民主進步黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,35,2,3,林玉芬,中國國民黨,1,陳德仁,無黨籍,5,陳建忠,中國國民黨,3,葉微琪,無黨籍,3,哈尼．噶照 Hani Kacaw,無黨籍,4,,,0,,,0,,,0,,,0,,,0,0,32,2,3,高小成 Haisul．Tanapima,中國國民黨,34,金淑敏,中國國民黨,58,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,578,21,1,温德魏,無黨籍,16,張永華,無黨籍,16,詹志郎 Takun·Tusang,中國國民黨,0,高正虎,中國國民黨,0,施鎮村Ｑaisul．Sunavan,無黨籍,4,高發財,無黨籍,4,蘇貴妹 Kimi‧Yuji,中國國民黨,9,林惠婷,中國國民黨,9,卓孝明,無黨籍,41,邱秀英 A bus takisvilainan,中國國民黨,41,李桂英 Savi Takisvilainan,中國國民黨,48,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,656,14,3
花蓮縣,卓溪鄉,太平村,1300003,徐榛蔚,中國國民黨,383,黄師鵬,無黨籍,1,谷辣斯．尤達卡 Kolas Yotaka,民主進步黨,105,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,489,14,1,陳志明,無黨籍,1,黃玲蘭,無黨籍,1,鍾素政,中國國民黨,2,詹金富,中國國民黨,0,陳飛廷,民主進步黨,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,6,3,3,林玉芬,中國國民黨,2,陳德仁,無黨籍,1,陳建忠,中國國民黨,4,葉微琪,無黨籍,1,哈尼．噶照 Hani Kacaw,無黨籍,3,,,0,,,0,,,0,,,0,,,0,0,11,1,3,高小成 Haisul．Tanapima,中國國民黨,286,金淑敏,中國國民黨,180,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,466,16,1,温德魏,無黨籍,248,張永華,無黨籍,248,詹志郎 Takun·Tusang,中國國民黨,49,高正虎,中國國民黨,49,施鎮村Ｑaisul．Sunavan,無黨籍,45,高發財,無黨籍,45,蘇貴妹 Kimi‧Yuji,中國國民黨,53,林惠婷,中國國民黨,53,卓孝明,無黨籍,90,邱秀英 A bus takisvilainan,中國國民黨,90,李桂英 Savi Takisvilainan,中國國民黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,485,15,4
花蓮縣,卓溪鄉,崙山村,1300001,徐榛蔚,中國國民黨,303,黄師鵬,無黨籍,4,谷辣斯．尤達卡 Kolas Yotaka,民主進步黨,53,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,360,12,1,陳志明,無黨籍,1,黃玲蘭,無黨籍,4,鍾素政,中國國民黨,1,詹金富,中國國民黨,0,陳飛廷,民主進步黨,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,8,3,3,林玉芬,中國國民黨,2,陳德仁,無黨籍,3,陳建忠,中國國民黨,2,葉微琪,無黨籍,1,哈尼．噶照 Hani Kacaw,無黨籍,8,,,0,,,0,,,0,,,0,,,0,0,16,0,3,高小成 Haisul．Tanapima,中國國民黨,163,金淑敏,中國國民黨,166,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,329,16,1,温德魏,無黨籍,16,張永華,無黨籍,16,詹志郎 Takun·Tusang,中國國民黨,58,高正虎,中國國民黨,58,施鎮村Ｑaisul．Sunavan,無黨籍,176,高發財,無黨籍,176,蘇貴妹 Kimi‧Yuji,中國國民黨,75,林惠婷,中國國民黨,75,卓孝明,無黨籍,37,邱秀英 A bus takisvilainan,中國國民黨,37,李桂英 Savi Takisvilainan,中國國民黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,362,9,4
花蓮縣,卓溪鄉,立山村,1300002,徐榛蔚,中國國民黨,262,黄師鵬,無黨籍,8,谷辣斯．尤達卡 Kolas Yotaka,民主進步黨,95,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,741,19,1,陳志明,無黨籍,2,黃玲蘭,無黨籍,0,鍾素政,中國國民黨,2,詹金富,中國國民黨,0,陳飛廷,民主進步黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,14,0,3,林玉芬,中國國民黨,2,陳德仁,無黨籍,0,陳建忠,中國國民黨,2,葉微琪,無黨籍,0,哈尼．噶照 Hani Kacaw,無黨籍,2,,,0,,,0,,,0,,,0,,,0,0,17,1,3,高小成 Haisul．Tanapima,中國國民黨,224,金淑敏,中國國民黨,125,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,707,21,1,温德魏,無黨籍,8,張永華,無黨籍,8,詹志郎 Takun·Tusang,中國國民黨,224,高正虎,中國國民黨,224,施鎮村Ｑaisul．Sunavan,無黨籍,1,高發財,無黨籍,1,蘇貴妹 Kimi‧Yuji,中國國民黨,81,林惠婷,中國國民黨,81,卓孝明,無黨籍,54,邱秀英 A bus takisvilainan,中國國民黨,54,李桂英 Savi Takisvilainan,中國國民黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,751,9,4
花蓮縣,吉安鄉,仁和村,0500017,徐榛蔚,中國國民黨,302,黄師鵬,無黨籍,12,谷辣斯．尤達卡 Kolas Yotaka,民主進步黨,155,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,2191,37,1,林則葹,民主進步黨,27,王能昌,無黨籍,5,鄭乾龍,無黨籍,23,張正治,中國國民黨,9,黃馨,中國國民黨,48,沈君茹,無黨籍,8,林源富,無黨籍,42,林品仰,中國國民黨,13,徐雪玉,中國國民黨,53,吳建志,中國國民黨,14,陳慶元,無黨籍,6,張峻,無黨籍,13,潘璿安,無黨籍,2,王格致,民主進步黨,11,蔡文隆,中國國民黨,31,0,1663,53,11,笛布斯．顗賚,無黨籍,30,葉志豪,無黨籍,2,督固．撒耘,中國國民黨,10,周駿宥,中國國民黨,25,李正文,無黨籍,21,陳進德,中國國民黨,27,林資斌,民主進步黨,8,,,0,,,0,,,0,0,429,13,6,連一龍,無黨籍,4,田韻馨,無黨籍,11,程美蓮,中國國民黨,13,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,69,1,1,姜景文,中國國民黨,114,高德安,中國國民黨,114,彭建華,中國國民黨,114,劉靜文,中國國民黨,45,温文谷,無黨籍,45,邱美雲,中國國民黨,45,黃登科,民主進步黨,57,黃金發,中國國民黨,57,楊進福,中國國民黨,57,林宗達,中國國民黨,12,黃松生,中國國民黨,12,蘇文將,民主進步黨,58,楊靖妍,無黨籍,58,詹益萬,中國國民黨,47,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,1691,88,4
花蓮縣,吉安鄉,仁安村,0500016,徐榛蔚,中國國民黨,365,黄師鵬,無黨籍,24,谷辣斯．尤達卡 Kolas Yotaka,民主進步黨,204,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,1115,26,1,林則葹,民主進步黨,31,王能昌,無黨籍,5,鄭乾龍,無黨籍,19,張正治,中國國民黨,17,黃馨,中國國民黨,52,沈君茹,無黨籍,30,林源富,無黨籍,58,林品仰,中國國民黨,19,徐雪玉,中國國民黨,34,吳建志,中國國民黨,37,陳慶元,無黨籍,8,張峻,無黨籍,21,潘璿安,無黨籍,14,王格致,民主進步黨,27,蔡文隆,中國國民黨,110,0,867,28,11,笛布斯．顗賚,無黨籍,25,葉志豪,無黨籍,2,督固．撒耘,中國國民黨,8,周駿宥,中國國民黨,27,李正文,無黨籍,13,陳進德,中國國民黨,19,林資斌,民主進步黨,10,,,0,,,0,,,0,0,219,8,6,連一龍,無黨籍,2,田韻馨,無黨籍,1,程美蓮,中國國民黨,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,17,0,1,姜景文,中國國民黨,118,高德安,中國國民黨,118,彭建華,中國國民黨,118,劉靜文,中國國民黨,71,温文谷,無黨籍,71,邱美雲,中國國民黨,71,黃登科,民主進步黨,96,黃金發,中國國民黨,96,楊進福,中國國民黨,96,林宗達,中國國民黨,25,黃松生,中國國民黨,25,蘇文將,民主進步黨,81,楊靖妍,無黨籍,81,詹益萬,中國國民黨,88,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,871,40,4
