縣市,行政區別,鄰里,區域別代碼,總統候選人1,總統候選人1_得票數,總統候選人2,總統候選人2_得票數,總統候選人3,總統候選人3_得票數,總統候選人有效票數A,總統候選人無效票數B,總統候選人投票數C,總統候選人選舉人數G,合一行動聯盟,一邊一國行動黨,勞動黨,綠黨,宗教聯盟,民主進步黨,台灣民眾黨,台灣維新,台澎黨,國會政黨聯盟,台灣團結聯盟,中華統一促進黨,親民黨,安定力量,台灣基進,時代力量,新黨,喜樂島聯盟,中國國民黨,不分區政黨有效票數A,區域立委候選人1＿黨籍,區域立委候選人1_得票數,區域立委候選人2＿候選人名稱,區域立委候選人2＿黨籍,區域立委候選人2_得票數,區域立委候選人3＿候選人名稱,區域立委候選人3＿黨籍,區域立委候選人3_得票數,區域立委候選人4＿候選人名稱,區域立委候選人4＿黨籍,區域立委候選人4_得票數,區域立委候選人5＿候選人名稱,區域立委候選人5＿黨籍,區域立委候選人5_得票數,區域立委候選人6＿候選人名稱,區域立委候選人6＿黨籍,區域立委候選人6_得票數,平原立委候選人1＿黨籍,平原立委候選人1_得票數,平原立委候選人2＿候選人名稱,平原立委候選人2＿黨籍,平原立委候選人2_得票數,平原立委候選人3＿候選人名稱,平原立委候選人3＿黨籍,平原立委候選人3_得票數,平原立委候選人4＿候選人名稱,平原立委候選人4＿黨籍,平原立委候選人4_得票數,平原立委候選人5＿候選人名稱,平原立委候選人5＿黨籍,平原立委候選人5_得票數,平原立委候選人6＿候選人名稱,平原立委候選人6＿黨籍,平原立委候選人6_得票數,平原立委候選人7＿候選人名稱,平原立委候選人7＿黨籍,平原立委候選人7_得票數,平原立委候選人8＿候選人名稱,平原立委候選人8＿黨籍,平原立委候選人8_得票數,平原立委候選人9＿候選人名稱,平原立委候選人9＿黨籍,平原立委候選人9_得票數,平原立委候選人10＿候選人名稱,平原立委候選人10＿黨籍,平原立委候選人10_得票數,山原立委候選人1＿黨籍,山原立委候選人1_得票數,山原立委候選人2＿候選人名稱,山原立委候選人2＿黨籍,山原立委候選人2_得票數,山原立委候選人3＿候選人名稱,山原立委候選人3＿黨籍,山原立委候選人3_得票數,山原立委候選人4＿候選人名稱,山原立委候選人4＿黨籍,山原立委候選人4_得票數,山原立委候選人5＿候選人名稱,山原立委候選人5＿黨籍,山原立委候選人5_得票數,山原立委候選人6＿候選人名稱,山原立委候選人6＿黨籍,山原立委候選人6_得票數,山原立委候選人7＿候選人名稱,山原立委候選人7＿黨籍,山原立委候選人7_得票數,山原立委候選人8＿候選人名稱,山原立委候選人8＿黨籍,山原立委候選人8_得票數,山原立委候選人9＿候選人名稱,山原立委候選人9＿黨籍,山原立委候選人9_得票數,山原立委候選人10＿候選人名稱,山原立委候選人10＿黨籍,山原立委候選人10_得票數,山原立委候選人11＿候選人名稱,山原立委候選人11＿黨籍,山原立委候選人11_得票數
花蓮縣,光復鄉,大進村,10015618891,宋楚瑜/余湘,732,韓國瑜/張善政,12,蔡英文/賴清德,618,618,4,622,908,0,2,4,6,0,118,26,2,0,0,4,6,14,6,14,18,4,0,376,600,無黨籍及未經政黨推薦,208,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,0,蕭美琴,民主進步黨,182,許願神,無黨籍及未經政黨推薦,0,黃啓嘉,中國國民黨,96,喜樂島聯盟,0,廖國棟Sufin．Siluko,中國國民黨,8,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,0,楊進福,無黨籍及未經政黨推薦,20,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,66,陳瑩,民主進步黨,14,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,2,黃仁,中國國民黨,6,無黨籍及未經政黨推薦,0,伍麗華Saidhai．Tahovecahe,民主進步黨,2,孔文吉,中國國民黨,2,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,0,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,0,錢宥均,無黨籍及未經政黨推薦,0,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,2
花蓮縣,光復鄉,大馬村,10015616853,宋楚瑜/余湘,708,韓國瑜/張善政,12,蔡英文/賴清德,1192,1192,20,1212,1932,4,6,2,10,0,160,50,2,2,4,10,4,36,24,8,36,16,2,766,1142,無黨籍及未經政黨推薦,172,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,0,蕭美琴,民主進步黨,112,許願神,無黨籍及未經政黨推薦,2,黃啓嘉,中國國民黨,72,喜樂島聯盟,4,廖國棟Sufin．Siluko,中國國民黨,106,張寶美Ungo．Panay,無黨籍及未經政黨推薦,4,曾美華,無黨籍及未經政黨推薦,6,楊進福,無黨籍及未經政黨推薦,58,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,410,陳瑩,民主進步黨,54,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,130,黃仁,中國國民黨,8,無黨籍及未經政黨推薦,0,伍麗華Saidhai．Tahovecahe,民主進步黨,0,孔文吉,中國國民黨,2,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,2,林信義,無黨籍及未經政黨推薦,4,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,4,錢宥均,無黨籍及未經政黨推薦,2,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,22
花蓮縣,光復鄉,東富村,10015619661,宋楚瑜/余湘,1431,韓國瑜/張善政,18,蔡英文/賴清德,1184,1184,12,1196,1952,10,0,2,10,0,106,32,0,2,2,2,12,32,6,12,46,0,0,858,1132,無黨籍及未經政黨推薦,100,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,0,蕭美琴,民主進步黨,36,許願神,無黨籍及未經政黨推薦,0,黃啓嘉,中國國民黨,14,喜樂島聯盟,0,廖國棟Sufin．Siluko,中國國民黨,32,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,2,楊進福,無黨籍及未經政黨推薦,390,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,2,鄭天財Sra．Kacaw,中國國民黨,358,陳瑩,民主進步黨,104,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,114,黃仁,中國國民黨,14,無黨籍及未經政黨推薦,0,伍麗華Saidhai．Tahovecahe,民主進步黨,0,孔文吉,中國國民黨,0,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,0,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,0,錢宥均,無黨籍及未經政黨推薦,0,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,12
花蓮縣,光復鄉,西富村,10015612863,宋楚瑜/余湘,1443,韓國瑜/張善政,18,蔡英文/賴清德,1174,1174,10,1184,1864,4,6,2,8,2,178,44,0,0,2,4,6,38,6,18,46,6,0,738,1108,無黨籍及未經政黨推薦,192,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,0,蕭美琴,民主進步黨,120,許願神,無黨籍及未經政黨推薦,0,黃啓嘉,中國國民黨,20,喜樂島聯盟,6,廖國棟Sufin．Siluko,中國國民黨,22,張寶美Ungo．Panay,無黨籍及未經政黨推薦,4,曾美華,無黨籍及未經政黨推薦,0,楊進福,無黨籍及未經政黨推薦,266,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,2,鄭天財Sra．Kacaw,中國國民黨,314,陳瑩,民主進步黨,88,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,96,黃仁,中國國民黨,28,無黨籍及未經政黨推薦,0,伍麗華Saidhai．Tahovecahe,民主進步黨,0,孔文吉,中國國民黨,2,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,0,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,0,錢宥均,無黨籍及未經政黨推薦,0,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,4
花蓮縣,卓溪鄉,卓清村,10015159634,宋楚瑜/余湘,1923,韓國瑜/張善政,18,蔡英文/賴清德,1150,1150,6,1156,2004,2,0,4,8,2,80,38,0,2,0,2,4,20,20,4,24,18,2,882,1112,無黨籍及未經政黨推薦,46,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,0,蕭美琴,民主進步黨,12,許願神,無黨籍及未經政黨推薦,0,黃啓嘉,中國國民黨,6,喜樂島聯盟,2,廖國棟Sufin．Siluko,中國國民黨,2,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,0,楊進福,無黨籍及未經政黨推薦,0,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,8,陳瑩,民主進步黨,2,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,2,黃仁,中國國民黨,2,無黨籍及未經政黨推薦,272,伍麗華Saidhai．Tahovecahe,民主進步黨,44,孔文吉,中國國民黨,80,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,2,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,6,林曉婷,無黨籍及未經政黨推薦,2,章正輝Lemaljiz．Kusaza,中國國民黨,360,錢宥均,無黨籍及未經政黨推薦,8,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,270
花蓮縣,卓溪鄉,卓溪村,10015153627,宋楚瑜/余湘,957,韓國瑜/張善政,12,蔡英文/賴清德,910,910,10,920,1452,2,2,6,20,0,86,46,2,0,0,6,4,20,10,6,30,14,2,624,880,無黨籍及未經政黨推薦,68,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,0,蕭美琴,民主進步黨,24,許願神,無黨籍及未經政黨推薦,0,黃啓嘉,中國國民黨,10,喜樂島聯盟,2,廖國棟Sufin．Siluko,中國國民黨,10,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,0,楊進福,無黨籍及未經政黨推薦,0,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,26,陳瑩,民主進步黨,8,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,0,黃仁,中國國民黨,0,無黨籍及未經政黨推薦,198,伍麗華Saidhai．Tahovecahe,民主進步黨,62,孔文吉,中國國民黨,90,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,8,林曉婷,無黨籍及未經政黨推薦,4,章正輝Lemaljiz．Kusaza,中國國民黨,158,錢宥均,無黨籍及未經政黨推薦,4,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,234
花蓮縣,卓溪鄉,古風村,10015158302,宋楚瑜/余湘,2907,韓國瑜/張善政,24,蔡英文/賴清德,1102,1102,12,1114,1788,0,0,2,8,2,98,20,0,2,0,4,10,20,8,6,30,22,12,832,1076,無黨籍及未經政黨推薦,46,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,0,蕭美琴,民主進步黨,14,許願神,無黨籍及未經政黨推薦,0,黃啓嘉,中國國民黨,6,喜樂島聯盟,0,廖國棟Sufin．Siluko,中國國民黨,16,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,4,楊進福,無黨籍及未經政黨推薦,0,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,20,陳瑩,民主進步黨,18,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,0,黃仁,中國國民黨,10,無黨籍及未經政黨推薦,160,伍麗華Saidhai．Tahovecahe,民主進步黨,50,孔文吉,中國國民黨,76,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,4,撒卡伊,無黨籍及未經政黨推薦,2,林信義,無黨籍及未經政黨推薦,4,林曉婷,無黨籍及未經政黨推薦,4,章正輝Lemaljiz．Kusaza,中國國民黨,388,錢宥均,無黨籍及未經政黨推薦,8,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,268
花蓮縣,卓溪鄉,太平村,10015156430,宋楚瑜/余湘,954,韓國瑜/張善政,12,蔡英文/賴清德,858,858,14,872,1324,0,2,0,10,2,62,20,2,0,2,4,6,14,2,8,14,4,0,660,812,無黨籍及未經政黨推薦,12,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,0,蕭美琴,民主進步黨,10,許願神,無黨籍及未經政黨推薦,2,黃啓嘉,中國國民黨,0,喜樂島聯盟,0,廖國棟Sufin．Siluko,中國國民黨,2,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,0,楊進福,無黨籍及未經政黨推薦,2,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,2,鄭天財Sra．Kacaw,中國國民黨,10,陳瑩,民主進步黨,0,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,0,黃仁,中國國民黨,0,無黨籍及未經政黨推薦,202,伍麗華Saidhai．Tahovecahe,民主進步黨,50,孔文吉,中國國民黨,82,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,2,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,250,錢宥均,無黨籍及未經政黨推薦,6,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,210
花蓮縣,卓溪鄉,崙山村,10015157176,宋楚瑜/余湘,945,韓國瑜/張善政,12,蔡英文/賴清德,612,612,10,622,1032,0,2,0,4,2,44,18,0,2,4,4,6,18,0,2,24,4,2,438,574,無黨籍及未經政黨推薦,18,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,0,蕭美琴,民主進步黨,4,許願神,無黨籍及未經政黨推薦,0,黃啓嘉,中國國民黨,2,喜樂島聯盟,0,廖國棟Sufin．Siluko,中國國民黨,0,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,0,楊進福,無黨籍及未經政黨推薦,0,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,8,陳瑩,民主進步黨,4,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,0,黃仁,中國國民黨,0,無黨籍及未經政黨推薦,66,伍麗華Saidhai．Tahovecahe,民主進步黨,24,孔文吉,中國國民黨,66,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,4,撒卡伊,無黨籍及未經政黨推薦,2,林信義,無黨籍及未經政黨推薦,0,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,142,錢宥均,無黨籍及未經政黨推薦,0,高畹芯,喜樂島聯盟,4,高金素梅,無黨籍及未經政黨推薦,256
花蓮縣,卓溪鄉,立山村,10015154398,宋楚瑜/余湘,1899,韓國瑜/張善政,18,蔡英文/賴清德,1164,1164,14,1178,1936,2,4,2,6,4,150,28,0,0,2,4,8,22,10,10,40,2,6,810,1110,無黨籍及未經政黨推薦,22,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,0,蕭美琴,民主進步黨,6,許願神,無黨籍及未經政黨推薦,0,黃啓嘉,中國國民黨,2,喜樂島聯盟,2,廖國棟Sufin．Siluko,中國國民黨,4,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,0,楊進福,無黨籍及未經政黨推薦,0,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,8,陳瑩,民主進步黨,0,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,0,黃仁,中國國民黨,6,無黨籍及未經政黨推薦,20,伍麗華Saidhai．Tahovecahe,民主進步黨,104,孔文吉,中國國民黨,202,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,6,撒卡伊,無黨籍及未經政黨推薦,2,林信義,無黨籍及未經政黨推薦,4,林曉婷,無黨籍及未經政黨推薦,4,章正輝Lemaljiz．Kusaza,中國國民黨,306,錢宥均,無黨籍及未經政黨推薦,0,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,448
花蓮縣,吉安鄉,仁和村,10015438879,宋楚瑜/余湘,2310,韓國瑜/張善政,30,蔡英文/賴清德,5914,5914,74,5988,8696,14,22,2,100,22,1240,478,4,2,18,24,30,292,50,80,324,54,14,3034,5804,無黨籍及未經政黨推薦,2238,曹純明,無黨籍及未經政黨推薦,2,蕭嘉豪,無黨籍及未經政黨推薦,20,蕭美琴,民主進步黨,1744,許願神,無黨籍及未經政黨推薦,50,黃啓嘉,中國國民黨,564,喜樂島聯盟,14,廖國棟Sufin．Siluko,中國國民黨,114,張寶美Ungo．Panay,無黨籍及未經政黨推薦,8,曾美華,無黨籍及未經政黨推薦,10,楊進福,無黨籍及未經政黨推薦,46,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,668,陳瑩,民主進步黨,146,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,40,黃仁,中國國民黨,52,無黨籍及未經政黨推薦,2,伍麗華Saidhai．Tahovecahe,民主進步黨,16,孔文吉,中國國民黨,42,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,2,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,6,錢宥均,無黨籍及未經政黨推薦,2,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,120
花蓮縣,吉安鄉,仁安村,10015435867,宋楚瑜/余湘,1137,韓國瑜/張善政,18,蔡英文/賴清德,3108,3108,20,3128,4544,6,8,0,38,2,728,288,4,0,4,12,18,126,20,42,178,42,6,1528,3050,無黨籍及未經政黨推薦,1124,曹純明,無黨籍及未經政黨推薦,4,蕭嘉豪,無黨籍及未經政黨推薦,10,蕭美琴,民主進步黨,1010,許願神,無黨籍及未經政黨推薦,16,黃啓嘉,中國國民黨,256,喜樂島聯盟,4,廖國棟Sufin．Siluko,中國國民黨,70,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,4,楊進福,無黨籍及未經政黨推薦,20,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,2,鄭天財Sra．Kacaw,中國國民黨,396,陳瑩,民主進步黨,76,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,16,黃仁,中國國民黨,24,無黨籍及未經政黨推薦,0,伍麗華Saidhai．Tahovecahe,民主進步黨,4,孔文吉,中國國民黨,4,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,0,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,16,錢宥均,無黨籍及未經政黨推薦,0,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,34
花蓮縣,吉安鄉,仁里村,10015434560,宋楚瑜/余湘,3249,韓國瑜/張善政,42,蔡英文/賴清德,8568,8568,74,8642,11768,10,18,10,158,22,1760,710,4,6,10,28,44,276,70,132,470,92,6,4586,8412,無黨籍及未經政黨推薦,3352,曹純明,無黨籍及未經政黨推薦,2,蕭嘉豪,無黨籍及未經政黨推薦,18,蕭美琴,民主進步黨,2804,許願神,無黨籍及未經政黨推薦,62,黃啓嘉,中國國民黨,980,喜樂島聯盟,12,廖國棟Sufin．Siluko,中國國民黨,98,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,10,楊進福,無黨籍及未經政黨推薦,26,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,2,鄭天財Sra．Kacaw,中國國民黨,784,陳瑩,民主進步黨,148,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,48,黃仁,中國國民黨,84,無黨籍及未經政黨推薦,4,伍麗華Saidhai．Tahovecahe,民主進步黨,18,孔文吉,中國國民黨,18,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,0,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,12,錢宥均,無黨籍及未經政黨推薦,2,高畹芯,喜樂島聯盟,2,高金素梅,無黨籍及未經政黨推薦,70
花蓮縣,吉安鄉,光華村,10015437008,宋楚瑜/余湘,1173,韓國瑜/張善政,18,蔡英文/賴清德,2628,2628,30,2658,3768,2,4,0,52,0,408,192,0,0,8,8,58,94,20,34,108,28,6,1582,2604,無黨籍及未經政黨推薦,1112,曹純明,無黨籍及未經政黨推薦,16,蕭嘉豪,無黨籍及未經政黨推薦,4,蕭美琴,民主進步黨,612,許願神,無黨籍及未經政黨推薦,12,黃啓嘉,中國國民黨,278,喜樂島聯盟,8,廖國棟Sufin．Siluko,中國國民黨,46,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,8,楊進福,無黨籍及未經政黨推薦,8,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,4,鄭天財Sra．Kacaw,中國國民黨,266,陳瑩,民主進步黨,60,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,10,黃仁,中國國民黨,36,無黨籍及未經政黨推薦,12,伍麗華Saidhai．Tahovecahe,民主進步黨,8,孔文吉,中國國民黨,24,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,2,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,10,錢宥均,無黨籍及未經政黨推薦,2,高畹芯,喜樂島聯盟,2,高金素梅,無黨籍及未經政黨推薦,72
花蓮縣,吉安鄉,勝安村,10015432155,宋楚瑜/余湘,2106,韓國瑜/張善政,30,蔡英文/賴清德,7078,7078,64,7142,9560,2,26,4,178,20,1662,708,12,4,16,26,12,254,34,156,508,80,10,3286,6998,無黨籍及未經政黨推薦,2770,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,22,蕭美琴,民主進步黨,3026,許願神,無黨籍及未經政黨推薦,48,黃啓嘉,中國國民黨,868,喜樂島聯盟,6,廖國棟Sufin．Siluko,中國國民黨,30,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,4,楊進福,無黨籍及未經政黨推薦,4,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,168,陳瑩,民主進步黨,24,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,12,黃仁,中國國民黨,18,無黨籍及未經政黨推薦,0,伍麗華Saidhai．Tahovecahe,民主進步黨,12,孔文吉,中國國民黨,10,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,6,撒卡伊,無黨籍及未經政黨推薦,2,林信義,無黨籍及未經政黨推薦,0,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,8,錢宥均,無黨籍及未經政黨推薦,2,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,32
花蓮縣,吉安鄉,北昌村,10015430601,宋楚瑜/余湘,3570,韓國瑜/張善政,48,蔡英文/賴清德,10266,10266,108,10374,13906,2,38,12,232,10,2370,1056,0,2,22,20,26,388,76,200,684,130,18,4900,10186,無黨籍及未經政黨推薦,4040,曹純明,無黨籍及未經政黨推薦,8,蕭嘉豪,無黨籍及未經政黨推薦,20,蕭美琴,民主進步黨,4188,許願神,無黨籍及未經政黨推薦,44,黃啓嘉,中國國民黨,1342,喜樂島聯盟,2,廖國棟Sufin．Siluko,中國國民黨,34,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,8,楊進福,無黨籍及未經政黨推薦,18,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,2,鄭天財Sra．Kacaw,中國國民黨,288,陳瑩,民主進步黨,58,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,12,黃仁,中國國民黨,32,無黨籍及未經政黨推薦,0,伍麗華Saidhai．Tahovecahe,民主進步黨,12,孔文吉,中國國民黨,24,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,6,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,0,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,14,錢宥均,無黨籍及未經政黨推薦,2,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,94
花蓮縣,吉安鄉,南昌村,10015438408,宋楚瑜/余湘,1926,韓國瑜/張善政,30,蔡英文/賴清德,5586,5586,54,5640,7998,10,8,2,110,10,1098,492,4,6,34,14,24,188,38,108,270,66,14,3034,5530,無黨籍及未經政黨推薦,1758,曹純明,無黨籍及未經政黨推薦,4,蕭嘉豪,無黨籍及未經政黨推薦,22,蕭美琴,民主進步黨,1672,許願神,無黨籍及未經政黨推薦,18,黃啓嘉,中國國民黨,514,喜樂島聯盟,6,廖國棟Sufin．Siluko,中國國民黨,70,張寶美Ungo．Panay,無黨籍及未經政黨推薦,6,曾美華,無黨籍及未經政黨推薦,16,楊進福,無黨籍及未經政黨推薦,24,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,2,鄭天財Sra．Kacaw,中國國民黨,1070,陳瑩,民主進步黨,172,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,52,黃仁,中國國民黨,78,無黨籍及未經政黨推薦,4,伍麗華Saidhai．Tahovecahe,民主進步黨,8,孔文吉,中國國民黨,20,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,2,林曉婷,無黨籍及未經政黨推薦,4,章正輝Lemaljiz．Kusaza,中國國民黨,2,錢宥均,無黨籍及未經政黨推薦,2,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,66
