縣市,行政區別,鄰里,區域別代碼,縣市長候選人1＿候選人名稱,縣市長候選人1＿黨籍,縣市長候選人1_得票數,縣市長候選人2＿候選人名稱,縣市長候選人2＿黨籍,縣市長候選人2_得票數,縣市長候選人3＿候選人名稱,縣市長候選人3＿黨籍,縣市長候選人3_得票數,縣市長候選人4＿候選人名稱,縣市長候選人4＿黨籍,縣市長候選人4_得票數,縣市長候選人5＿候選人名稱,縣市長候選人5＿黨籍,縣市長候選人5_得票數,縣市長候選人6＿候選人名稱,縣市長候選人6＿黨籍,縣市長候選人6_得票數,縣市長候選人7＿候選人名稱,縣市長候選人7＿黨籍,縣市長候選人7_得票數,縣市長候選人8＿候選人名稱,縣市長候選人8＿黨籍,縣市長候選人8_得票數,縣市長候選人9＿候選人名稱,縣市長候選人9＿黨籍,縣市長候選人9_得票數,縣市長候選人10＿候選人名稱,縣市長候選人10＿黨籍,縣市長候選人10_得票數,縣市長有效票數A,縣市長無效票數B,縣市長投票數C,縣市長選舉人數G,鄉鎮市長候選人1＿候選人名稱,鄉鎮市長候選人1＿黨籍,鄉鎮市長候選人1_得票數,鄉鎮市長候選人2＿候選人名稱,鄉鎮市長候選人2＿黨籍,鄉鎮市長候選人2_得票數,鄉鎮市長候選人3＿候選人名稱,鄉鎮市長候選人3＿黨籍,鄉鎮市長候選人3_得票數,鄉鎮市長候選人4＿候選人名稱,鄉鎮市長候選人4＿黨籍,鄉鎮市長候選人4_得票數,鄉鎮市長候選人5＿候選人名稱,鄉鎮市長候選人5＿黨籍,鄉鎮市長候選人5_得票數,鄉鎮市長候選人6＿候選人名稱,鄉鎮市長候選人6＿黨籍,鄉鎮市長候選人6_得票數,鄉鎮市長候選人7＿候選人名稱,鄉鎮市長候選人7＿黨籍,鄉鎮市長候選人7_得票數,鄉鎮市長候選人8＿候選人名稱,鄉鎮市長候選人8＿黨籍,鄉鎮市長候選人8_得票數,鄉鎮市長候選人9＿候選人名稱,鄉鎮市長候選人9＿黨籍,鄉鎮市長候選人9_得票數,鄉鎮市長候選人10＿候選人名稱,鄉鎮市長候選人10＿黨籍,鄉鎮市長候選人10_得票數,鄉鎮市長有效票數A,鄉鎮市長無效票數B,鄉鎮市長投票數C,鄉鎮市長選舉人數G,區域縣市議員候選人1＿候選人名稱,區域縣市議員候選人1＿黨籍,區域縣市議員候選人1_得票數,區域縣市議員候選人2＿候選人名稱,區域縣市議員候選人2＿黨籍,區域縣市議員候選人2_得票數,區域縣市議員候選人3＿候選人名稱,區域縣市議員候選人3＿黨籍,區域縣市議員候選人3_得票數,區域縣市議員候選人4＿候選人名稱,區域縣市議員候選人4＿黨籍,區域縣市議員候選人4_得票數,區域縣市議員候選人5＿候選人名稱,區域縣市議員候選人5＿黨籍,區域縣市議員候選人5_得票數,區域縣市議員候選人6＿候選人名稱,區域縣市議員候選人6＿黨籍,區域縣市議員候選人6_得票數,區域縣市議員候選人7＿候選人名稱,區域縣市議員候選人7＿黨籍,區域縣市議員候選人7_得票數,區域縣市議員候選人8＿候選人名稱,區域縣市議員候選人8＿黨籍,區域縣市議員候選人8_得票數,區域縣市議員候選人9＿候選人名稱,區域縣市議員候選人9＿黨籍,區域縣市議員候選人9_得票數,區域縣市議員候選人10＿候選人名稱,區域縣市議員候選人10＿黨籍,區域縣市議員候選人10_得票數,區域縣市議員候選人11＿候選人名稱,區域縣市議員候選人11＿黨籍,區域縣市議員候選人11_得票數,區域縣市議員候選人12＿候選人名稱,區域縣市議員候選人12＿黨籍,區域縣市議員候選人12_得票數,區域縣市議員候選人13＿候選人名稱,區域縣市議員候選人13＿黨籍,區域縣市議員候選人13_得票數,區域縣市議員候選人14＿候選人名稱,區域縣市議員候選人14＿黨籍,區域縣市議員候選人14_得票數,區域縣市議員有效票數A,區域縣市議員無效票數B,區域縣市議員投票數C,區域縣市議員選舉人數G,平原縣市議員候選人1＿候選人名稱,平原縣市議員候選人1＿黨籍,平原縣市議員候選人1_得票數,平原縣市議員候選人2＿候選人名稱,平原縣市議員候選人2＿黨籍,平原縣市議員候選人2_得票數,平原縣市議員候選人3＿候選人名稱,平原縣市議員候選人3＿黨籍,平原縣市議員候選人3_得票數,平原縣市議員候選人4＿候選人名稱,平原縣市議員候選人4＿黨籍,平原縣市議員候選人4_得票數,平原縣市議員候選人5＿候選人名稱,平原縣市議員候選人5＿黨籍,平原縣市議員候選人5_得票數,平原縣市議員候選人6＿候選人名稱,平原縣市議員候選人6＿黨籍,平原縣市議員候選人6_得票數,平原縣市議員候選人7＿候選人名稱,平原縣市議員候選人7＿黨籍,平原縣市議員候選人7_得票數,平原縣市議員候選人8＿候選人名稱,平原縣市議員候選人8＿黨籍,平原縣市議員候選人8_得票數,平原縣市議員候選人9＿候選人名稱,平原縣市議員候選人9＿黨籍,平原縣市議員候選人9_得票數,平原縣市議員候選人10＿候選人名稱,平原縣市議員候選人10＿黨籍,平原縣市議員候選人10_得票數,平原縣市議員有效票數A,平原縣市議員無效票數B,平原縣市議員投票數C,平原縣市議員選舉人數G,山原縣市議員候選人1＿候選人名稱,山原縣市議員候選人1＿黨籍,山原縣市議員候選人1_得票數,山原縣市議員候選人2＿候選人名稱,山原縣市議員候選人2＿黨籍,山原縣市議員候選人2_得票數,山原縣市議員候選人3＿候選人名稱,山原縣市議員候選人3＿黨籍,山原縣市議員候選人3_得票數,山原縣市議員候選人4＿候選人名稱,山原縣市議員候選人4＿黨籍,山原縣市議員候選人4_得票數,山原縣市議員候選人5＿候選人名稱,山原縣市議員候選人5＿黨籍,山原縣市議員候選人5_得票數,山原縣市議員候選人6＿候選人名稱,山原縣市議員候選人6＿黨籍,山原縣市議員候選人6_得票數,山原縣市議員候選人7＿候選人名稱,山原縣市議員候選人7＿黨籍,山原縣市議員候選人7_得票數,山原縣市議員候選人8＿候選人名稱,山原縣市議員候選人8＿黨籍,山原縣市議員候選人8_得票數,山原縣市議員候選人9＿候選人名稱,山原縣市議員候選人9＿黨籍,山原縣市議員候選人9_得票數,山原縣市議員候選人10＿候選人名稱,山原縣市議員候選人10＿黨籍,山原縣市議員候選人10_得票數,山原縣市議員有效票數A,山原縣市議員無效票數B,山原縣市議員投票數C,山原縣市議員選舉人數G,鄉鎮市民代表候選人1＿候選人名稱,鄉鎮市民代表候選人1＿黨籍,鄉鎮市民代表候選人1_得票數,鄉鎮市民代表候選人2＿候選人名稱,鄉鎮市民代表候選人2＿黨籍,鄉鎮市民代表候選人2_得票數,鄉鎮市民代表候選人3＿候選人名稱,鄉鎮市民代表候選人3＿黨籍,鄉鎮市民代表候選人3_得票數,鄉鎮市民代表候選人4＿候選人名稱,鄉鎮市民代表候選人4＿黨籍,鄉鎮市民代表候選人4_得票數,鄉鎮市民代表候選人5＿候選人名稱,鄉鎮市民代表候選人5＿黨籍,鄉鎮市民代表候選人5_得票數,鄉鎮市民代表候選人6＿候選人名稱,鄉鎮市民代表候選人6＿黨籍,鄉鎮市民代表候選人6_得票數,鄉鎮市民代表候選人7＿候選人名稱,鄉鎮市民代表候選人7＿黨籍,鄉鎮市民代表候選人7_得票數,鄉鎮市民代表候選人8＿候選人名稱,鄉鎮市民代表候選人8＿黨籍,鄉鎮市民代表候選人8_得票數,鄉鎮市民代表候選人9＿候選人名稱,鄉鎮市民代表候選人9＿黨籍,鄉鎮市民代表候選人9_得票數,鄉鎮市民代表候選人10＿候選人名稱,鄉鎮市民代表候選人10＿黨籍,鄉鎮市民代表候選人10_得票數,鄉鎮市民代表候選人11＿候選人名稱,鄉鎮市民代表候選人11＿黨籍,鄉鎮市民代表候選人11_得票數,鄉鎮市民代表候選人12＿候選人名稱,鄉鎮市民代表候選人12＿黨籍,鄉鎮市民代表候選人12_得票數,鄉鎮市民代表候選人13＿候選人名稱,鄉鎮市民代表候選人13＿黨籍,鄉鎮市民代表候選人13_得票數,鄉鎮市民代表候選人14＿候選人名稱,鄉鎮市民代表候選人14＿黨籍,鄉鎮市民代表候選人14_得票數,鄉鎮市民代表候選人15＿候選人名稱,鄉鎮市民代表候選人15＿黨籍,鄉鎮市民代表候選人15_得票數,鄉鎮市民代表候選人16＿候選人名稱,鄉鎮市民代表候選人16＿黨籍,鄉鎮市民代表候選人16_得票數,鄉鎮市民代表候選人17＿候選人名稱,鄉鎮市民代表候選人17＿黨籍,鄉鎮市民代表候選人17_得票數,鄉鎮市民代表候選人18＿候選人名稱,鄉鎮市民代表候選人18＿黨籍,鄉鎮市民代表候選人18_得票數,鄉鎮市民代表候選人19＿候選人名稱,鄉鎮市民代表候選人19＿黨籍,鄉鎮市民代表候選人19_得票數,鄉鎮市民代表候選人20＿候選人名稱,鄉鎮市民代表候選人20＿黨籍,鄉鎮市民代表候選人20_得票數,鄉鎮市民代表候選人21＿候選人名稱,鄉鎮市民代表候選人21＿黨籍,鄉鎮市民代表候選人21_得票數,鄉鎮市民代表候選人22＿候選人名稱,鄉鎮市民代表候選人22＿黨籍,鄉鎮市民代表候選人22_得票數,鄉鎮市民代表有效票數A,鄉鎮市民代表無效票數B,鄉鎮市民代表投票數C,鄉鎮市民代表選舉人數G
花蓮縣,光復鄉,大進村,10015070006,傅崐萁,無黨籍,210,徐榛蔚,無黨籍,6,黄師鵬,無黨籍,5,柯賜海,無黨籍,30,朱國華,無黨籍,0,蔡啟塔,中國國民黨,97,,,0,,,0,,,0,,,0,0,0,0,0,楊智群,無黨籍,12,李裕煌,中國國民黨,87,謝忠淵,中國國民黨,150,陳泰州,中國國民黨,62,吳明修,無黨籍,33,,,0,,,0,,,0,,,0,,,0,0,0,0,0,游美雲,民主進步黨,25,吳建志,中國國民黨,11,謝明圳,無黨籍,0,徐雪玉,中國國民黨,10,康木樹,無黨籍,5,張正治,中國國民黨,26,游淑貞,無黨籍,7,葉鯤璟,無黨籍,12,黃振富,民主進步黨,14,張峻,中國國民黨,162,鄭乾龍,民主進步黨,7,林殷全,無黨籍,0,邱永双,中國國民黨,5,黃晨霖,中國國民黨,2,0,0,0,0,孫永昌,中國國民黨,11,萬榮財Lafi‧Mayaw,無黨籍,7,楊德金Kati‧Payo,中國國民黨,21,高潞‧以用‧巴魕剌Kawlo‧Iyun‧Pacidal,無黨籍,15,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,吳香蘭Hisa‧Sakay,中國國民黨,2,陳長明,中國國民黨,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,鄭桂鐘,無黨籍,65,鍾玉清,中國國民黨,65,謝絜羽,無黨籍,12,鍾蔚諮,中國國民黨,12,李美瑩,中國國民黨,26,彭康壽,無黨籍,26,廖翊鈞,無黨籍,46,鍾瑊,中國國民黨,38,林淑清,中國國民黨,31,曾悅莓,中國國民黨,74,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
花蓮縣,光復鄉,大馬村,10015070004,傅崐萁,無黨籍,370,徐榛蔚,無黨籍,24,黄師鵬,無黨籍,7,柯賜海,無黨籍,58,朱國華,無黨籍,8,蔡啟塔,中國國民黨,150,,,0,,,0,,,0,,,0,0,0,0,0,楊智群,無黨籍,25,李裕煌,中國國民黨,150,謝忠淵,中國國民黨,194,陳泰州,中國國民黨,97,吳明修,無黨籍,145,,,0,,,0,,,0,,,0,,,0,0,0,0,0,游美雲,民主進步黨,10,吳建志,中國國民黨,8,謝明圳,無黨籍,0,徐雪玉,中國國民黨,11,康木樹,無黨籍,3,張正治,中國國民黨,9,游淑貞,無黨籍,14,葉鯤璟,無黨籍,10,黃振富,民主進步黨,13,張峻,中國國民黨,118,鄭乾龍,民主進步黨,5,林殷全,無黨籍,0,邱永双,中國國民黨,2,黃晨霖,中國國民黨,0,0,0,0,0,孫永昌,中國國民黨,101,萬榮財Lafi‧Mayaw,無黨籍,77,楊德金Kati‧Payo,中國國民黨,41,高潞‧以用‧巴魕剌Kawlo‧Iyun‧Pacidal,無黨籍,183,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,吳香蘭Hisa‧Sakay,中國國民黨,5,陳長明,中國國民黨,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,鄭桂鐘,無黨籍,36,鍾玉清,中國國民黨,36,謝絜羽,無黨籍,13,鍾蔚諮,中國國民黨,13,李美瑩,中國國民黨,13,彭康壽,無黨籍,13,廖翊鈞,無黨籍,67,鍾瑊,中國國民黨,23,林淑清,中國國民黨,20,曾悅莓,中國國民黨,47,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
花蓮縣,光復鄉,東富村,10015070011,傅崐萁,無黨籍,422,徐榛蔚,無黨籍,29,黄師鵬,無黨籍,10,柯賜海,無黨籍,28,朱國華,無黨籍,3,蔡啟塔,中國國民黨,128,,,0,,,0,,,0,,,0,0,0,0,0,楊智群,無黨籍,17,李裕煌,中國國民黨,61,謝忠淵,中國國民黨,106,陳泰州,中國國民黨,77,吳明修,無黨籍,366,,,0,,,0,,,0,,,0,,,0,0,0,0,0,游美雲,民主進步黨,3,吳建志,中國國民黨,1,謝明圳,無黨籍,0,徐雪玉,中國國民黨,1,康木樹,無黨籍,1,張正治,中國國民黨,3,游淑貞,無黨籍,7,葉鯤璟,無黨籍,3,黃振富,民主進步黨,4,張峻,中國國民黨,40,鄭乾龍,民主進步黨,1,林殷全,無黨籍,2,邱永双,中國國民黨,0,黃晨霖,中國國民黨,2,0,0,0,0,孫永昌,中國國民黨,82,萬榮財Lafi‧Mayaw,無黨籍,189,楊德金Kati‧Payo,中國國民黨,200,高潞‧以用‧巴魕剌Kawlo‧Iyun‧Pacidal,無黨籍,83,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,吳香蘭Hisa‧Sakay,中國國民黨,2,陳長明,中國國民黨,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,鄭桂鐘,無黨籍,9,鍾玉清,中國國民黨,9,謝絜羽,無黨籍,6,鍾蔚諮,中國國民黨,6,李美瑩,中國國民黨,3,彭康壽,無黨籍,3,廖翊鈞,無黨籍,6,鍾瑊,中國國民黨,18,林淑清,中國國民黨,15,曾悅莓,中國國民黨,18,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
花蓮縣,光復鄉,西富村,10015070012,傅崐萁,無黨籍,418,徐榛蔚,無黨籍,16,黄師鵬,無黨籍,3,柯賜海,無黨籍,47,朱國華,無黨籍,7,蔡啟塔,中國國民黨,92,,,0,,,0,,,0,,,0,0,0,0,0,楊智群,無黨籍,13,李裕煌,中國國民黨,74,謝忠淵,中國國民黨,98,陳泰州,中國國民黨,127,吳明修,無黨籍,274,,,0,,,0,,,0,,,0,,,0,0,0,0,0,游美雲,民主進步黨,4,吳建志,中國國民黨,7,謝明圳,無黨籍,1,徐雪玉,中國國民黨,2,康木樹,無黨籍,1,張正治,中國國民黨,10,游淑貞,無黨籍,8,葉鯤璟,無黨籍,2,黃振富,民主進步黨,5,張峻,中國國民黨,120,鄭乾龍,民主進步黨,5,林殷全,無黨籍,2,邱永双,中國國民黨,0,黃晨霖,中國國民黨,0,0,0,0,0,孫永昌,中國國民黨,92,萬榮財Lafi‧Mayaw,無黨籍,123,楊德金Kati‧Payo,中國國民黨,125,高潞‧以用‧巴魕剌Kawlo‧Iyun‧Pacidal,無黨籍,70,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,吳香蘭Hisa‧Sakay,中國國民黨,2,陳長明,中國國民黨,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,鄭桂鐘,無黨籍,39,鍾玉清,中國國民黨,39,謝絜羽,無黨籍,8,鍾蔚諮,中國國民黨,8,李美瑩,中國國民黨,10,彭康壽,無黨籍,10,廖翊鈞,無黨籍,38,鍾瑊,中國國民黨,20,林淑清,中國國民黨,25,曾悅莓,中國國民黨,34,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
花蓮縣,卓溪鄉,卓清村,10015130005,傅崐萁,無黨籍,485,徐榛蔚,無黨籍,13,黄師鵬,無黨籍,4,柯賜海,無黨籍,33,朱國華,無黨籍,7,蔡啟塔,中國國民黨,104,,,0,,,0,,,0,,,0,0,0,0,0,金淑敏,無黨籍,375,呂必賢Biung．Istasipal,中國國民黨,271,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,蘇孝信,無黨籍,3,張錫銘,無黨籍,1,王燕美,無黨籍,14,張智冠,中國國民黨,0,蔡秋龍,中國國民黨,4,潘富民,中國國民黨,13,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,林聖明,無黨籍,1,陳英妹,無黨籍,4,詹金福,親民黨,1,陳建忠,中國國民黨,2,徐成國Hane‧Gayaw,中國國民黨,1,,,0,,,0,,,0,,,0,,,0,0,0,0,0,余秀珠,中國國民黨,20,蘇正清,中國國民黨,94,蘇忠亮,中國國民黨,266,陳鶴章Salizan  Binkinuan,中國國民黨,206,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,督溪．嗨岱,無黨籍,41,石進燕,中國國民黨,41,王敏,中國國民黨,141,吳玉蘭,中國國民黨,141,田東昇,中國國民黨,220,高小成Qaisul．Tamapima,中國國民黨,220,妲力禡．拿亥蘇嵐Talima．Naqaisulan,中國國民黨,44,潘秋香,中國國民黨,44,蘇貴妹Kimi．Yuji,中國國民黨,22,李桂英Savis Takis vilaian,中國國民黨,22,王碧雪,中國國民黨,171,張秀春,中國國民黨,171,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
花蓮縣,卓溪鄉,卓溪村,10015130004,傅崐萁,無黨籍,330,徐榛蔚,無黨籍,9,黄師鵬,無黨籍,4,柯賜海,無黨籍,18,朱國華,無黨籍,1,蔡啟塔,中國國民黨,131,,,0,,,0,,,0,,,0,0,0,0,0,金淑敏,無黨籍,284,呂必賢Biung．Istasipal,中國國民黨,206,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,蘇孝信,無黨籍,4,張錫銘,無黨籍,1,王燕美,無黨籍,16,張智冠,中國國民黨,3,蔡秋龍,中國國民黨,4,潘富民,中國國民黨,10,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,林聖明,無黨籍,5,陳英妹,無黨籍,2,詹金福,親民黨,1,陳建忠,中國國民黨,4,徐成國Hane‧Gayaw,中國國民黨,4,,,0,,,0,,,0,,,0,,,0,0,0,0,0,余秀珠,中國國民黨,50,蘇正清,中國國民黨,71,蘇忠亮,中國國民黨,161,陳鶴章Salizan  Binkinuan,中國國民黨,133,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,督溪．嗨岱,無黨籍,86,石進燕,中國國民黨,86,王敏,中國國民黨,57,吳玉蘭,中國國民黨,57,田東昇,中國國民黨,81,高小成Qaisul．Tamapima,中國國民黨,81,妲力禡．拿亥蘇嵐Talima．Naqaisulan,中國國民黨,215,潘秋香,中國國民黨,215,蘇貴妹Kimi．Yuji,中國國民黨,33,李桂英Savis Takis vilaian,中國國民黨,33,王碧雪,中國國民黨,20,張秀春,中國國民黨,20,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
花蓮縣,卓溪鄉,古風村,10015130006,傅崐萁,無黨籍,394,徐榛蔚,無黨籍,11,黄師鵬,無黨籍,0,柯賜海,無黨籍,34,朱國華,無黨籍,7,蔡啟塔,中國國民黨,210,,,0,,,0,,,0,,,0,0,0,0,0,金淑敏,無黨籍,257,呂必賢Biung．Istasipal,中國國民黨,402,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,蘇孝信,無黨籍,1,張錫銘,無黨籍,0,王燕美,無黨籍,6,張智冠,中國國民黨,12,蔡秋龍,中國國民黨,4,潘富民,中國國民黨,10,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,林聖明,無黨籍,4,陳英妹,無黨籍,3,詹金福,親民黨,1,陳建忠,中國國民黨,8,徐成國Hane‧Gayaw,中國國民黨,5,,,0,,,0,,,0,,,0,,,0,0,0,0,0,余秀珠,中國國民黨,29,蘇正清,中國國民黨,98,蘇忠亮,中國國民黨,179,陳鶴章Salizan  Binkinuan,中國國民黨,300,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,督溪．嗨岱,無黨籍,105,石進燕,中國國民黨,105,王敏,中國國民黨,54,吳玉蘭,中國國民黨,54,田東昇,中國國民黨,69,高小成Qaisul．Tamapima,中國國民黨,69,妲力禡．拿亥蘇嵐Talima．Naqaisulan,中國國民黨,55,潘秋香,中國國民黨,55,蘇貴妹Kimi．Yuji,中國國民黨,277,李桂英Savis Takis vilaian,中國國民黨,277,王碧雪,中國國民黨,97,張秀春,中國國民黨,97,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
花蓮縣,卓溪鄉,太平村,10015130003,傅崐萁,無黨籍,316,徐榛蔚,無黨籍,10,黄師鵬,無黨籍,4,柯賜海,無黨籍,23,朱國華,無黨籍,2,蔡啟塔,中國國民黨,132,,,0,,,0,,,0,,,0,0,0,0,0,金淑敏,無黨籍,179,呂必賢Biung．Istasipal,中國國民黨,310,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,蘇孝信,無黨籍,1,張錫銘,無黨籍,0,王燕美,無黨籍,3,張智冠,中國國民黨,0,蔡秋龍,中國國民黨,3,潘富民,中國國民黨,5,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,林聖明,無黨籍,2,陳英妹,無黨籍,1,詹金福,親民黨,1,陳建忠,中國國民黨,1,徐成國Hane‧Gayaw,中國國民黨,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,余秀珠,中國國民黨,50,蘇正清,中國國民黨,87,蘇忠亮,中國國民黨,129,陳鶴章Salizan  Binkinuan,中國國民黨,205,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,督溪．嗨岱,無黨籍,12,石進燕,中國國民黨,12,王敏,中國國民黨,10,吳玉蘭,中國國民黨,10,田東昇,中國國民黨,261,高小成Qaisul．Tamapima,中國國民黨,261,妲力禡．拿亥蘇嵐Talima．Naqaisulan,中國國民黨,171,潘秋香,中國國民黨,171,蘇貴妹Kimi．Yuji,中國國民黨,19,李桂英Savis Takis vilaian,中國國民黨,19,王碧雪,中國國民黨,18,張秀春,中國國民黨,18,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
花蓮縣,卓溪鄉,崙山村,10015130001,傅崐萁,無黨籍,261,徐榛蔚,無黨籍,10,黄師鵬,無黨籍,1,柯賜海,無黨籍,12,朱國華,無黨籍,2,蔡啟塔,中國國民黨,90,,,0,,,0,,,0,,,0,0,0,0,0,金淑敏,無黨籍,149,呂必賢Biung．Istasipal,中國國民黨,228,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,蘇孝信,無黨籍,1,張錫銘,無黨籍,0,王燕美,無黨籍,2,張智冠,中國國民黨,1,蔡秋龍,中國國民黨,2,潘富民,中國國民黨,10,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,林聖明,無黨籍,3,陳英妹,無黨籍,1,詹金福,親民黨,0,陳建忠,中國國民黨,3,徐成國Hane‧Gayaw,中國國民黨,2,,,0,,,0,,,0,,,0,,,0,0,0,0,0,余秀珠,中國國民黨,13,蘇正清,中國國民黨,157,蘇忠亮,中國國民黨,139,陳鶴章Salizan  Binkinuan,中國國民黨,42,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,督溪．嗨岱,無黨籍,19,石進燕,中國國民黨,19,王敏,中國國民黨,170,吳玉蘭,中國國民黨,170,田東昇,中國國民黨,84,高小成Qaisul．Tamapima,中國國民黨,84,妲力禡．拿亥蘇嵐Talima．Naqaisulan,中國國民黨,15,潘秋香,中國國民黨,15,蘇貴妹Kimi．Yuji,中國國民黨,47,李桂英Savis Takis vilaian,中國國民黨,47,王碧雪,中國國民黨,39,張秀春,中國國民黨,39,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
花蓮縣,卓溪鄉,立山村,10015130002,傅崐萁,無黨籍,604,徐榛蔚,無黨籍,11,黄師鵬,無黨籍,4,柯賜海,無黨籍,47,朱國華,無黨籍,4,蔡啟塔,中國國民黨,148,,,0,,,0,,,0,,,0,0,0,0,0,金淑敏,無黨籍,340,呂必賢Biung．Istasipal,中國國民黨,476,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,蘇孝信,無黨籍,2,張錫銘,無黨籍,3,王燕美,無黨籍,2,張智冠,中國國民黨,5,蔡秋龍,中國國民黨,0,潘富民,中國國民黨,9,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,林聖明,無黨籍,2,陳英妹,無黨籍,3,詹金福,親民黨,4,陳建忠,中國國民黨,3,徐成國Hane‧Gayaw,中國國民黨,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,余秀珠,中國國民黨,12,蘇正清,中國國民黨,459,蘇忠亮,中國國民黨,305,陳鶴章Salizan  Binkinuan,中國國民黨,10,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,督溪．嗨岱,無黨籍,222,石進燕,中國國民黨,222,王敏,中國國民黨,63,吳玉蘭,中國國民黨,63,田東昇,中國國民黨,7,高小成Qaisul．Tamapima,中國國民黨,7,妲力禡．拿亥蘇嵐Talima．Naqaisulan,中國國民黨,4,潘秋香,中國國民黨,4,蘇貴妹Kimi．Yuji,中國國民黨,269,李桂英Savis Takis vilaian,中國國民黨,269,王碧雪,中國國民黨,253,張秀春,中國國民黨,253,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
花蓮縣,吉安鄉,仁和村,10015050017,傅崐萁,無黨籍,1255,徐榛蔚,無黨籍,82,黄師鵬,無黨籍,34,柯賜海,無黨籍,252,朱國華,無黨籍,28,蔡啟塔,中國國民黨,484,,,0,,,0,,,0,,,0,0,0,0,0,黃宣寓,無黨籍,293,黃馨,中國國民黨,1159,邱展謙,無黨籍,666,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,游美雲,民主進步黨,107,吳建志,中國國民黨,120,謝明圳,無黨籍,7,徐雪玉,中國國民黨,239,康木樹,無黨籍,25,張正治,中國國民黨,114,游淑貞,無黨籍,169,葉鯤璟,無黨籍,102,黃振富,民主進步黨,133,張峻,中國國民黨,31,鄭乾龍,民主進步黨,151,林殷全,無黨籍,8,邱永双,中國國民黨,304,黃晨霖,中國國民黨,201,0,0,0,0,羅名材Halu‧Lihang,中國國民黨,52,余夏夫,中國國民黨,68,笛布斯‧顗賚,無黨籍,129,蕭民隆,中國國民黨,37,林秋美Abi‧Mulu,無黨籍,77,,,0,,,0,,,0,,,0,,,0,0,0,0,0,許淑銀Otiam  Cirig,中國國民黨,29,田韻馨,無黨籍,26,張文成,無黨籍,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,張文聰,中國國民黨,363,王淑娟,無黨籍,363,彭建華,中國國民黨,363,林宗達,中國國民黨,649,徐三郎,無黨籍,649,林源富,無黨籍,649,黃登科,民主進步黨,247,黃金發,中國國民黨,247,陳棟樑,無黨籍,247,黃志源,中國國民黨,227,黃部聽,民主進步黨,227,徐德文,中國國民黨,227,劉靜文,中國國民黨,238,高德安,中國國民黨,238,邱美雲,中國國民黨,238,蘇文將,民主進步黨,0,邱丁松,中國國民黨,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
