行政區別,村里別,伊斯坦大‧貝雅夫‧正福Istanda‧Paingav,俄鄧‧殷艾Eteng‧Ingay,吳春芳,唐惠美,李美素,林志強,洪金福,温建華,王義雄,范織欽Pasulang‧Tomatalate,蘇志強,陳天斯,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
,南榮里,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,22.0,24.0,8.33
,南榮里,0.0,10.0,8.0,0.0,4.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,36.0,2.0,38.0,0,38.0,48.0,86.0,44.19
,南興里,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,0.0,14.0,0,14.0,30.0,44.0,31.82
,南興里,0.0,2.0,8.0,0.0,8.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,26.0,0.0,26.0,0,26.0,54.0,80.0,32.5
,長興里,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,16.0,0.0,16.0,0,16.0,42.0,58.0,27.59
,長興里,0.0,0.0,4.0,0.0,0.0,0.0,10.0,10.0,4.0,0.0,0.0,2.0,30.0,0.0,30.0,0,30.0,100.0,130.0,23.08
,錦中里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0,2.0,14.0,16.0,12.5
,錦中里,0.0,0.0,6.0,0.0,12.0,2.0,4.0,10.0,0.0,0.0,0.0,2.0,36.0,0.0,36.0,0,36.0,40.0,76.0,47.37
,富竹里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0,2.0,0.0,2.0,100.0
,富竹里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0,2.0,0.0,2.0,100.0
,上竹里,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,20.0,0.0,20.0,0,20.0,8.0,28.0,71.43
,上竹里,0.0,2.0,6.0,0.0,2.0,2.0,12.0,0.0,0.0,0.0,0.0,12.0,36.0,0.0,36.0,0,36.0,36.0,72.0,50.0
,宏竹里,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,0.0,40.0,2.0,42.0,0,42.0,22.0,64.0,65.62
,宏竹里,0.0,0.0,8.0,0.0,4.0,2.0,6.0,8.0,0.0,0.0,0.0,4.0,32.0,0.0,32.0,0,32.0,30.0,62.0,51.61
,瓦窯里,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,18.0,0.0,18.0,0,18.0,34.0,52.0,34.62
,瓦窯里,0.0,0.0,4.0,0.0,12.0,6.0,6.0,18.0,6.0,0.0,0.0,6.0,58.0,0.0,58.0,0,58.0,52.0,110.0,52.73
,營盤里,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,22.0,0.0,22.0,0,22.0,36.0,58.0,37.93
,營盤里,0.0,2.0,6.0,0.0,20.0,12.0,4.0,22.0,2.0,0.0,0.0,6.0,74.0,2.0,76.0,0,76.0,124.0,200.0,38.0
,羊稠里,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,4.0,0,4.0,2.0,6.0,66.67
,羊稠里,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,4.0,14.0,0.0,14.0,0,14.0,38.0,52.0,26.92
,順興里,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,18.0,0.0,18.0,0,18.0,14.0,32.0,56.25
,順興里,0.0,2.0,6.0,0.0,6.0,2.0,0.0,16.0,4.0,0.0,0.0,10.0,46.0,0.0,46.0,0,46.0,52.0,98.0,46.94
,福昌里,8.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,32.0,2.0,34.0,0,34.0,50.0,84.0,40.48
,福昌里,0.0,8.0,4.0,0.0,8.0,4.0,2.0,12.0,6.0,0.0,0.0,6.0,50.0,2.0,52.0,0,52.0,90.0,142.0,36.62
,福興里,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,20.0,0.0,20.0,0,20.0,42.0,62.0,32.26
,福興里,0.0,10.0,6.0,0.0,30.0,2.0,8.0,24.0,8.0,0.0,0.0,16.0,104.0,0.0,104.0,0,104.0,154.0,258.0,40.31
,蘆興里,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,4.0,0,4.0,2.0,6.0,66.67
,蘆興里,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0,12.0,4.0,16.0,75.0
,長壽里,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,12.0,0.0,12.0,0,12.0,52.0,64.0,18.75
,長壽里,0.0,12.0,12.0,0.0,32.0,8.0,4.0,4.0,10.0,0.0,0.0,4.0,86.0,0.0,86.0,0,86.0,78.0,164.0,52.44
,吉祥里,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,4.0,0,4.0,4.0,8.0,50.0
,吉祥里,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0,12.0,14.0,26.0,46.15
,中山里,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,18.0,0.0,18.0,0,18.0,22.0,40.0,45.0
,中山里,0.0,2.0,4.0,0.0,8.0,6.0,4.0,14.0,8.0,0.0,0.0,8.0,54.0,0.0,54.0,0,54.0,40.0,94.0,57.45
,福祿里,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,24.0,0.0,24.0,0,24.0,46.0,70.0,34.29
,福祿里,0.0,4.0,8.0,0.0,16.0,4.0,10.0,2.0,8.0,0.0,0.0,10.0,62.0,2.0,64.0,0,64.0,48.0,112.0,57.14
,興榮里,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,12.0,0.0,12.0,0,12.0,6.0,18.0,66.67
,興榮里,0.0,2.0,2.0,0.0,30.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,40.0,2.0,42.0,0,42.0,70.0,112.0,37.5
,中興里,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,10.0,0,10.0,18.0,28.0,35.71
,中興里,0.0,2.0,0.0,0.0,6.0,0.0,2.0,0.0,2.0,0.0,0.0,6.0,18.0,0.0,18.0,0,18.0,44.0,62.0,29.03
,上興里,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,4.0,0,4.0,2.0,6.0,66.67
,上興里,0.0,2.0,2.0,0.0,4.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0,14.0,14.0,28.0,50.0
,營福里,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,20.0,0.0,20.0,0,20.0,16.0,36.0,55.56
,營福里,0.0,2.0,8.0,0.0,12.0,12.0,0.0,16.0,12.0,0.0,0.0,6.0,68.0,4.0,72.0,0,72.0,76.0,148.0,48.65
,大園里,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,14.0,0.0,14.0,0,14.0,26.0,40.0,35.0
,大園里,0.0,0.0,8.0,0.0,4.0,2.0,14.0,8.0,2.0,0.0,0.0,16.0,54.0,0.0,54.0,0,54.0,114.0,168.0,32.14
,田心里,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,20.0,0.0,20.0,0,20.0,24.0,44.0,45.45
,田心里,0.0,2.0,6.0,0.0,14.0,6.0,14.0,2.0,6.0,0.0,0.0,26.0,76.0,0.0,76.0,0,76.0,108.0,184.0,41.3
,溪海里,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,28.0,2.0,30.0,0,30.0,58.0,88.0,34.09
,溪海里,0.0,2.0,14.0,0.0,62.0,20.0,32.0,20.0,14.0,0.0,0.0,102.0,266.0,10.0,276.0,0,276.0,180.0,456.0,60.53
,和平里,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,6.0,8.0,25.0
,和平里,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,10.0,0.0,10.0,0,10.0,2.0,12.0,83.33
,橫峰里,2.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,32.0,0.0,32.0,0,32.0,44.0,76.0,42.11
,橫峰里,0.0,2.0,24.0,0.0,20.0,30.0,44.0,14.0,20.0,0.0,0.0,78.0,232.0,2.0,234.0,0,234.0,222.0,456.0,51.32
,五權里,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,22.0,0.0,22.0,0,22.0,36.0,58.0,37.93
,五權里,0.0,2.0,4.0,0.0,0.0,8.0,6.0,0.0,2.0,0.0,0.0,4.0,26.0,2.0,28.0,0,28.0,58.0,86.0,32.56
,埔心里,12.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,50.0,4.0,54.0,0,54.0,62.0,116.0,46.55
,埔心里,0.0,8.0,10.0,0.0,24.0,8.0,16.0,2.0,10.0,0.0,0.0,42.0,120.0,2.0,122.0,0,122.0,132.0,254.0,48.03
,大海里,8.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,18.0,2.0,20.0,0,20.0,6.0,26.0,76.92
,大海里,0.0,0.0,4.0,0.0,12.0,2.0,28.0,6.0,0.0,0.0,0.0,16.0,68.0,8.0,76.0,0,76.0,24.0,100.0,76.0
,三石里,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,14.0,18.0,22.22
,三石里,0.0,2.0,0.0,0.0,2.0,4.0,20.0,4.0,4.0,0.0,0.0,24.0,60.0,0.0,60.0,0,60.0,38.0,98.0,61.22
,菓林里,6.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,30.0,8.0,38.0,0,38.0,62.0,100.0,38.0
,菓林里,0.0,0.0,16.0,0.0,76.0,2.0,26.0,14.0,14.0,0.0,0.0,98.0,246.0,10.0,256.0,0,256.0,160.0,416.0,61.54
,竹圍里,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,10.0,0.0,10.0,0,10.0,2.0,12.0,83.33
,竹圍里,0.0,2.0,8.0,0.0,6.0,4.0,8.0,4.0,12.0,0.0,0.0,44.0,88.0,0.0,88.0,0,88.0,48.0,136.0,64.71
,海口里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,6.0,0.0
,海口里,0.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,12.0,0.0,12.0,0,12.0,16.0,28.0,42.86
,沙崙里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0,4.0,16.0,20.0,20.0
,沙崙里,0.0,2.0,8.0,0.0,30.0,0.0,26.0,0.0,10.0,0.0,0.0,28.0,104.0,2.0,106.0,0,106.0,92.0,198.0,53.54
,後厝里,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,8.0,0,8.0,20.0,28.0,28.57
,後厝里,0.0,0.0,4.0,0.0,0.0,0.0,10.0,14.0,0.0,0.0,0.0,2.0,30.0,0.0,30.0,0,30.0,60.0,90.0,33.33
,圳頭里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0,2.0,12.0,14.0,14.29
,圳頭里,0.0,0.0,6.0,0.0,2.0,4.0,8.0,2.0,0.0,0.0,0.0,8.0,30.0,0.0,30.0,0,30.0,34.0,64.0,46.88
,內海里,8.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,42.0,2.0,44.0,0,44.0,8.0,52.0,84.62
,內海里,0.0,4.0,12.0,0.0,6.0,4.0,10.0,0.0,2.0,0.0,0.0,14.0,52.0,2.0,54.0,0,54.0,32.0,86.0,62.79
,北港里,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,12.0,20.0,0.0,44.0,0.0,44.0,0,44.0,16.0,60.0,73.33
,北港里,0.0,0.0,14.0,0.0,8.0,14.0,8.0,6.0,2.0,0.0,0.0,24.0,76.0,0.0,76.0,0,76.0,68.0,144.0,52.78
,南港里,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,0.0,48.0,4.0,52.0,0,52.0,48.0,100.0,52.0
,南港里,0.0,6.0,22.0,0.0,32.0,14.0,28.0,0.0,16.0,0.0,0.0,122.0,240.0,8.0,248.0,0,248.0,150.0,398.0,62.31
,楓樹里,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,28.0,2.0,30.0,0,30.0,16.0,46.0,65.22
,楓樹里,0.0,0.0,18.0,0.0,54.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,88.0,0.0,88.0,0,88.0,82.0,170.0,51.76
,龜山里,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,10.0,0.0,40.0,0.0,40.0,0,40.0,44.0,84.0,47.62
,龜山里,0.0,6.0,10.0,0.0,54.0,6.0,8.0,2.0,0.0,0.0,0.0,2.0,88.0,4.0,92.0,0,92.0,64.0,156.0,58.97
,兔坑里,14.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,32.0,26.0,0.0,92.0,0.0,92.0,0,92.0,80.0,172.0,53.49
,兔坑里,0.0,18.0,56.0,0.0,372.0,40.0,14.0,0.0,12.0,0.0,0.0,8.0,520.0,10.0,530.0,0,530.0,302.0,832.0,63.7
,大同里,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,24.0,0.0,24.0,0,24.0,18.0,42.0,57.14
,大同里,0.0,4.0,14.0,0.0,78.0,8.0,2.0,0.0,2.0,0.0,0.0,0.0,108.0,0.0,108.0,0,108.0,72.0,180.0,60.0
,山福里,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,14.0,2.0,16.0,0,16.0,34.0,50.0,32.0
,山福里,0.0,2.0,10.0,0.0,34.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,60.0,0,60.0,68.0,128.0,46.88
,山頂里,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,32.0,0.0,32.0,0,32.0,34.0,66.0,48.48
,山頂里,0.0,10.0,16.0,0.0,52.0,12.0,8.0,0.0,4.0,0.0,0.0,2.0,104.0,2.0,106.0,0,106.0,102.0,208.0,50.96
,陸光里,16.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,46.0,4.0,50.0,0,50.0,30.0,80.0,62.5
,陸光里,0.0,0.0,6.0,0.0,38.0,2.0,4.0,0.0,6.0,0.0,0.0,0.0,56.0,0.0,56.0,0,56.0,48.0,104.0,53.85
,精忠里,16.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,0.0,54.0,4.0,58.0,0,58.0,42.0,100.0,58.0
,精忠里,0.0,8.0,6.0,0.0,32.0,12.0,10.0,0.0,2.0,0.0,0.0,2.0,72.0,2.0,74.0,0,74.0,64.0,138.0,53.62
,公西里,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,8.0,0,8.0,8.0,16.0,50.0
,公西里,0.0,0.0,2.0,0.0,14.0,0.0,2.0,4.0,0.0,0.0,0.0,10.0,32.0,2.0,34.0,0,34.0,34.0,68.0,50.0
,樂善里,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,12.0,0.0,12.0,0,12.0,42.0,54.0,22.22
,樂善里,0.0,2.0,28.0,0.0,76.0,24.0,10.0,14.0,4.0,0.0,0.0,6.0,164.0,8.0,172.0,0,172.0,150.0,322.0,53.42
,南上里,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,2.0,8.0,0,8.0,8.0,16.0,50.0
,南上里,0.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0,16.0,12.0,28.0,57.14
,大坑里,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,8.0,0,8.0,6.0,14.0,57.14
,大坑里,0.0,2.0,30.0,0.0,14.0,2.0,28.0,6.0,0.0,0.0,0.0,6.0,88.0,0.0,88.0,0,88.0,60.0,148.0,59.46
,中興里,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,24.0,2.0,26.0,0,26.0,40.0,66.0,39.39
,中興里,0.0,20.0,4.0,0.0,54.0,2.0,12.0,0.0,4.0,0.0,0.0,4.0,100.0,6.0,106.0,0,106.0,78.0,184.0,57.61
,山德里,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,24.0,0.0,24.0,0,24.0,28.0,52.0,46.15
,山德里,0.0,2.0,2.0,0.0,42.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,54.0,0.0,54.0,0,54.0,70.0,124.0,43.55
,新路里,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,14.0,0.0,14.0,0,14.0,50.0,64.0,21.88
,新路里,0.0,16.0,6.0,0.0,52.0,4.0,0.0,0.0,2.0,0.0,0.0,4.0,84.0,0.0,84.0,0,84.0,64.0,148.0,56.76
,嶺頂里,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,12.0,2.0,14.0,0,14.0,26.0,40.0,35.0
,嶺頂里,0.0,0.0,14.0,0.0,68.0,2.0,12.0,0.0,2.0,0.0,0.0,0.0,98.0,0.0,98.0,0,98.0,78.0,176.0,55.68
,龍壽里,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,16.0,0.0,16.0,0,16.0,12.0,28.0,57.14
,龍壽里,0.0,4.0,24.0,0.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,42.0,0,42.0,70.0,112.0,37.5
,舊路里,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0,6.0,10.0,16.0,37.5
,舊路里,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,22.0,0,22.0,4.0,26.0,84.62
,大崗里,10.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,20.0,6.0,0.0,44.0,0.0,44.0,0,44.0,42.0,86.0,51.16
,大崗里,0.0,12.0,56.0,0.0,90.0,8.0,14.0,2.0,8.0,0.0,0.0,16.0,206.0,0.0,206.0,0,206.0,230.0,436.0,47.25
,文化里,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,8.0,0.0,8.0,0,8.0,20.0,28.0,28.57
,文化里,0.0,2.0,6.0,0.0,48.0,8.0,2.0,0.0,8.0,0.0,0.0,6.0,80.0,2.0,82.0,0,82.0,86.0,168.0,48.81
,南美里,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,6.0,8.0,25.0
,南美里,0.0,0.0,8.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,20.0,0.0,20.0,0,20.0,32.0,52.0,38.46
,幸福里,32.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,28.0,16.0,0.0,126.0,4.0,130.0,0,130.0,162.0,292.0,44.52
,幸福里,0.0,28.0,68.0,0.0,160.0,28.0,18.0,12.0,4.0,0.0,0.0,26.0,344.0,4.0,348.0,0,348.0,304.0,652.0,53.37
,福源里,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,16.0,0.0,16.0,0,16.0,18.0,34.0,47.06
,福源里,0.0,6.0,24.0,0.0,72.0,20.0,6.0,0.0,0.0,0.0,0.0,2.0,130.0,4.0,134.0,0,134.0,108.0,242.0,55.37
,龍華里,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,14.0,0.0,14.0,0,14.0,22.0,36.0,38.89
,龍華里,0.0,14.0,4.0,0.0,32.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,60.0,0.0,60.0,0,60.0,66.0,126.0,47.62
,迴龍里,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,20.0,2.0,22.0,0,22.0,56.0,78.0,28.21
,迴龍里,0.0,4.0,12.0,0.0,32.0,2.0,4.0,4.0,2.0,0.0,0.0,4.0,64.0,0.0,64.0,0,64.0,128.0,192.0,33.33
,新嶺里,16.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0,0.0,62.0,0.0,62.0,0,62.0,72.0,134.0,46.27
,新嶺里,0.0,2.0,36.0,0.0,134.0,12.0,24.0,0.0,4.0,0.0,0.0,4.0,216.0,4.0,220.0,0,220.0,180.0,400.0,55.0
,大湖里,4.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,24.0,0.0,24.0,0,24.0,40.0,64.0,37.5
,大湖里,0.0,0.0,6.0,0.0,30.0,2.0,4.0,0.0,0.0,0.0,0.0,8.0,50.0,0.0,50.0,0,50.0,66.0,116.0,43.1
,大華里,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,32.0,2.0,34.0,0,34.0,58.0,92.0,36.96
,大華里,0.0,14.0,26.0,0.0,114.0,18.0,2.0,4.0,8.0,0.0,0.0,18.0,204.0,2.0,206.0,0,206.0,210.0,416.0,49.52
,長庚里,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,14.0,2.0,16.0,0,16.0,34.0,50.0,32.0
,長庚里,0.0,0.0,2.0,0.0,32.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,42.0,0.0,42.0,0,42.0,32.0,74.0,56.76
,新興里,2.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,28.0,0.0,28.0,0,28.0,50.0,78.0,35.9
,新興里,0.0,2.0,12.0,0.0,34.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,58.0,0.0,58.0,0,58.0,106.0,164.0,35.37
,興仁里,12.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,44.0,0.0,44.0,0,44.0,76.0,120.0,36.67
,興仁里,0.0,6.0,26.0,0.0,22.0,84.0,32.0,4.0,26.0,0.0,0.0,2.0,202.0,2.0,204.0,0,204.0,212.0,416.0,49.04
,福興里,12.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,34.0,0.0,34.0,0,34.0,54.0,88.0,38.64
,福興里,0.0,2.0,14.0,0.0,20.0,26.0,16.0,4.0,2.0,0.0,0.0,2.0,86.0,4.0,90.0,0,90.0,134.0,224.0,40.18
,瑞豐里,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,24.0,2.0,26.0,0,26.0,40.0,66.0,39.39
,瑞豐里,0.0,2.0,14.0,0.0,22.0,16.0,28.0,2.0,6.0,0.0,0.0,8.0,98.0,2.0,100.0,0,100.0,64.0,164.0,60.98
,瑞發里,20.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,48.0,2.0,50.0,0,50.0,28.0,78.0,64.1
,瑞發里,0.0,4.0,28.0,0.0,38.0,20.0,8.0,4.0,18.0,0.0,0.0,0.0,120.0,4.0,124.0,0,124.0,82.0,206.0,60.19
,瑞德里,18.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,56.0,2.0,58.0,0,58.0,56.0,114.0,50.88
,瑞德里,0.0,2.0,66.0,0.0,70.0,102.0,44.0,6.0,10.0,0.0,0.0,6.0,306.0,6.0,312.0,0,312.0,168.0,480.0,65.0
,瑞祥里,12.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,0.0,56.0,8.0,64.0,0,64.0,36.0,100.0,64.0
,瑞祥里,0.0,6.0,28.0,0.0,32.0,48.0,16.0,0.0,34.0,0.0,0.0,0.0,164.0,2.0,166.0,0,166.0,116.0,282.0,58.87
,廣興里,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,20.0,0.0,20.0,0,20.0,24.0,44.0,45.45
,廣興里,0.0,2.0,0.0,0.0,0.0,6.0,2.0,0.0,4.0,0.0,0.0,0.0,14.0,0.0,14.0,0,14.0,32.0,46.0,30.43
,廣隆里,6.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,30.0,0.0,30.0,0,30.0,24.0,54.0,55.56
,廣隆里,0.0,2.0,20.0,0.0,6.0,6.0,6.0,0.0,4.0,0.0,0.0,4.0,48.0,0.0,48.0,0,48.0,30.0,78.0,61.54
,竹園里,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,28.0,0.0,28.0,0,28.0,26.0,54.0,51.85
,竹園里,0.0,2.0,28.0,0.0,6.0,8.0,10.0,0.0,12.0,0.0,0.0,0.0,66.0,2.0,68.0,0,68.0,38.0,106.0,64.15
,霄裡里,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,0.0,36.0,0.0,36.0,0,36.0,24.0,60.0,60.0
,霄裡里,0.0,0.0,18.0,0.0,6.0,10.0,6.0,2.0,8.0,0.0,0.0,0.0,50.0,0.0,50.0,0,50.0,54.0,104.0,48.08
,茄苳里,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,10.0,0.0,10.0,0,10.0,16.0,26.0,38.46
,茄苳里,0.0,2.0,2.0,0.0,2.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,14.0,0,14.0,34.0,48.0,29.17
,高明里,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,16.0,0.0,16.0,0,16.0,16.0,32.0,50.0
,高明里,0.0,4.0,10.0,0.0,14.0,14.0,16.0,0.0,6.0,0.0,0.0,2.0,66.0,0.0,66.0,0,66.0,72.0,138.0,47.83
