行政區別,村里別,何孟樺,侯漢廷,劉仕傑,劉榮之,劉耀仁,吳世正,吳崢,吳志剛,吳怡萱,吳欣岱,吳沛憶,吳蕚洋,呂增塔,張四維,張幸松,張志豪,張文潔,張斯綱,張榮法,張渝江,徐千淳,徐巧芯,徐弘庭,徐正文,徐立信,應曉薇,戴錫欽,曾獻瑩,曾琳詒,李光輝,李建昌,李彥秀,李明賢,李有宜,李柏毅,李菁琪,林世宗,林亮君,林元敏,林婕麗,林岳龍,林延鳳,林志穎,林杏兒,林柏勛,林泓泰,林珍羽,林瑞圖,林穎孟,柳采葳,梁文傑,楊寶楨,楊植斗,楊靜宇,江志銘,汪志冰,洪健益,洪士奇,洪婉臻,游淑慧,王世堅,王孝維,王欣儀,王郁揚,王閔生,王鴻薇,王麒傑,秦慧珠,簡舒培,耿葳,苗博雅,華珮君,葉林傳,蘇府庭,蘇恆,許家蓓,許淑華,詹晉鑒,詹為元,趙怡翔,連紹傑,邵維倫,郝淑薏,郭昭巖,郭智亭,郭榮先,鄭建炘,鄭淑娟,鄭穎隆,鍾佩玲,鍾小平,鍾沛君,闕枚莎,陳宥丞,陳志明,陳思宇,陳怡君,陳慈慧,陳政忠,陳樹霖,陳炳甫,陳聖文,陳賢蔚,陳重文,陳錦祥,項豪,顏若芳,高世俊,高揚凱,高毓安,黃瀞瑩,黃郁芬
大同區,星明里,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,506.0,,68.0,,,,,,,526.0,,,466.0,490.0,,,,,,,,,,1040.0,,,,,,,,,,,,418.0,,,,,,,,64.0,,,,,,,,,,,,,,,,382.0,,,,1178.0,,,,,,758.0,46.0,,,,
大同區,景星里,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,228.0,,24.0,,,,,,,260.0,,,192.0,312.0,,,,,,,,,,436.0,,,,,,,,,,,,182.0,,,,,,,,16.0,,,,,,,,,,,,,,,,210.0,,,,428.0,,,,,,344.0,14.0,,,,
大同區,朝陽里,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,396.0,,32.0,,,,,,,348.0,,,422.0,378.0,,,,,,,,,,746.0,,,,,,,,,,,,352.0,,,,,,,,52.0,,,,,,,,,,,,,,,,308.0,,,,758.0,,,,,,718.0,48.0,,,,
大同區,民權里,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,512.0,,76.0,,,,,,,616.0,,,444.0,596.0,,,,,,,,,,1116.0,,,,,,,,,,,,308.0,,,,,,,,42.0,,,,,,,,,,,,,,,,588.0,,,,1658.0,,,,,,872.0,56.0,,,,
大同區,永樂里,,,,,,,,,,,,,,,,,,,,,36.0,,,,,,,,,,,,,,,,,582.0,,70.0,,,,,,,446.0,,,366.0,490.0,,,,,,,,,,908.0,,,,,,,,,,,,322.0,,,,,,,,26.0,,,,,,,,,,,,,,,,400.0,,,,1068.0,,,,,,822.0,36.0,,,,
大同區,玉泉里,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,276.0,,34.0,,,,,,,206.0,,,242.0,178.0,,,,,,,,,,532.0,,,,,,,,,,,,238.0,,,,,,,,20.0,,,,,,,,,,,,,,,,208.0,,,,538.0,,,,,,478.0,20.0,,,,
大同區,老師里,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,438.0,,124.0,,,,,,,586.0,,,368.0,400.0,,,,,,,,,,1092.0,,,,,,,,,,,,324.0,,,,,,,,58.0,,,,,,,,,,,,,,,,1094.0,,,,814.0,,,,,,752.0,40.0,,,,
大同區,至聖里,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,584.0,,186.0,,,,,,,694.0,,,646.0,496.0,,,,,,,,,,1292.0,,,,,,,,,,,,606.0,,,,,,,,44.0,,,,,,,,,,,,,,,,1176.0,,,,1286.0,,,,,,1324.0,96.0,,,,
大同區,蓬萊里,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,404.0,,94.0,,,,,,,584.0,,,376.0,450.0,,,,,,,,,,854.0,,,,,,,,,,,,302.0,,,,,,,,52.0,,,,,,,,,,,,,,,,490.0,,,,846.0,,,,,,738.0,66.0,,,,
大同區,鄰江里,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,522.0,,92.0,,,,,,,726.0,,,442.0,456.0,,,,,,,,,,1482.0,,,,,,,,,,,,428.0,,,,,,,,38.0,,,,,,,,,,,,,,,,768.0,,,,1140.0,,,,,,976.0,38.0,,,,
大同區,重慶里,,,,,,,,,,,,,,,,,,,,,32.0,,,,,,,,,,,,,,,,,670.0,,106.0,,,,,,,580.0,,,596.0,284.0,,,,,,,,,,1052.0,,,,,,,,,,,,622.0,,,,,,,,66.0,,,,,,,,,,,,,,,,1284.0,,,,1138.0,,,,,,862.0,86.0,,,,
大同區,隆和里,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,326.0,,48.0,,,,,,,466.0,,,258.0,298.0,,,,,,,,,,680.0,,,,,,,,,,,,244.0,,,,,,,,30.0,,,,,,,,,,,,,,,,322.0,,,,616.0,,,,,,560.0,14.0,,,,
大同區,雙連里,,,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,956.0,,120.0,,,,,,,854.0,,,644.0,826.0,,,,,,,,,,1718.0,,,,,,,,,,,,584.0,,,,,,,,86.0,,,,,,,,,,,,,,,,706.0,,,,1640.0,,,,,,1310.0,86.0,,,,
大安區,仁愛里,,,,,,,,,,,,,,0.0,30.0,138.0,,,,,,,250.0,30.0,,,,316.0,,,,,,,426.0,,,,44.0,,40.0,,,,,8.0,,,80.0,,,,248.0,,,,,,,,,,252.0,,172.0,,,,442.0,210.0,454.0,30.0,,,62.0,,,80.0,,472.0,,,,,,,2.0,12.0,,,,236.0,,,,,,,,,,98.0,,,322.0,,,,228.0,,,
大安區,仁慈里,,,,,,,,,,,,,,16.0,36.0,196.0,,,,,,,246.0,28.0,,,,316.0,,,,,,,428.0,,,,54.0,,32.0,,,,,32.0,,,88.0,,,,338.0,,,,,,,,,,286.0,,176.0,,,,552.0,212.0,658.0,58.0,,,64.0,,,126.0,,482.0,,,,,,,2.0,18.0,,,,222.0,,,,,,,,,,98.0,,,366.0,,,,120.0,,,
大安區,住安里,,,,,,,,,,,,,,4.0,62.0,150.0,,,,,,,254.0,10.0,,,,310.0,,,,,,,754.0,,,,42.0,,40.0,,,,,28.0,,,66.0,,,,264.0,,,,,,,,,,366.0,,150.0,,,,464.0,200.0,400.0,60.0,,,72.0,,,84.0,,350.0,,,,,,,4.0,6.0,,,,202.0,,,,,,,,,,136.0,,,170.0,,,,96.0,,,
大安區,光信里,,,,,,,,,,,,,,4.0,92.0,296.0,,,,,,,326.0,12.0,,,,564.0,,,,,,,546.0,,,,30.0,,34.0,,,,,40.0,,,124.0,,,,372.0,,,,,,,,,,354.0,,140.0,,,,574.0,226.0,730.0,50.0,,,130.0,,,134.0,,634.0,,,,,,,8.0,14.0,,,,302.0,,,,,,,,,,236.0,,,1580.0,,,,128.0,,,
大安區,光明里,,,,,,,,,,,,,,0.0,42.0,194.0,,,,,,,136.0,6.0,,,,194.0,,,,,,,872.0,,,,56.0,,12.0,,,,,16.0,,,74.0,,,,160.0,,,,,,,,,,184.0,,160.0,,,,298.0,84.0,392.0,30.0,,,40.0,,,86.0,,322.0,,,,,,,2.0,6.0,,,,156.0,,,,,,,,,,134.0,,,60.0,,,,54.0,,,
大安區,光武里,,,,,,,,,,,,,,12.0,52.0,230.0,,,,,,,464.0,22.0,,,,394.0,,,,,,,624.0,,,,60.0,,60.0,,,,,24.0,,,72.0,,,,316.0,,,,,,,,,,440.0,,250.0,,,,638.0,456.0,720.0,80.0,,,80.0,,,160.0,,616.0,,,,,,,2.0,12.0,,,,350.0,,,,,,,,,,202.0,,,580.0,,,,106.0,,,
大安區,全安里,,,,,,,,,,,,,,4.0,46.0,162.0,,,,,,,700.0,8.0,,,,322.0,,,,,,,430.0,,,,40.0,,30.0,,,,,10.0,,,84.0,,,,238.0,,,,,,,,,,196.0,,118.0,,,,354.0,144.0,406.0,48.0,,,72.0,,,88.0,,336.0,,,,,,,0.0,2.0,,,,238.0,,,,,,,,,,130.0,,,156.0,,,,90.0,,,
大安區,古莊里,,,,,,,,,,,,,,8.0,94.0,380.0,,,,,,,426.0,30.0,,,,620.0,,,,,,,584.0,,,,90.0,,70.0,,,,,42.0,,,148.0,,,,372.0,,,,,,,,,,364.0,,214.0,,,,814.0,292.0,814.0,86.0,,,138.0,,,224.0,,490.0,,,,,,,8.0,6.0,,,,410.0,,,,,,,,,,208.0,,,458.0,,,,108.0,,,
大安區,古風里,,,,,,,,,,,,,,4.0,36.0,178.0,,,,,,,162.0,14.0,,,,368.0,,,,,,,724.0,,,,20.0,,80.0,,,,,24.0,,,116.0,,,,154.0,,,,,,,,,,396.0,,128.0,,,,394.0,84.0,526.0,32.0,,,46.0,,,110.0,,310.0,,,,,,,2.0,8.0,,,,180.0,,,,,,,,,,144.0,,,102.0,,,,50.0,,,
大安區,和安里,,,,,,,,,,,,,,8.0,60.0,284.0,,,,,,,400.0,18.0,,,,604.0,,,,,,,528.0,,,,66.0,,56.0,,,,,32.0,,,138.0,,,,422.0,,,,,,,,,,422.0,,160.0,,,,588.0,250.0,758.0,62.0,,,138.0,,,118.0,,510.0,,,,,,,4.0,14.0,,,,400.0,,,,,,,,,,158.0,,,170.0,,,,310.0,,,
大安區,大學里,,,,,,,,,,,,,,6.0,52.0,422.0,,,,,,,1022.0,24.0,,,,1182.0,,,,,,,560.0,,,,70.0,,66.0,,,,,30.0,,,118.0,,,,370.0,,,,,,,,,,382.0,,266.0,,,,814.0,246.0,1058.0,64.0,,,88.0,,,256.0,,688.0,,,,,,,2.0,10.0,,,,346.0,,,,,,,,,,206.0,,,276.0,,,,120.0,,,
大安區,學府里,,,,,,,,,,,,,,4.0,12.0,80.0,,,,,,,180.0,16.0,,,,126.0,,,,,,,164.0,,,,24.0,,42.0,,,,,8.0,,,40.0,,,,98.0,,,,,,,,,,312.0,,144.0,,,,126.0,148.0,266.0,18.0,,,44.0,,,46.0,,170.0,,,,,,,0.0,6.0,,,,186.0,,,,,,,,,,108.0,,,48.0,,,,76.0,,,
大安區,建倫里,,,,,,,,,,,,,,8.0,38.0,168.0,,,,,,,312.0,18.0,,,,452.0,,,,,,,482.0,,,,52.0,,54.0,,,,,16.0,,,62.0,,,,256.0,,,,,,,,,,518.0,,166.0,,,,498.0,220.0,578.0,28.0,,,52.0,,,106.0,,510.0,,,,,,,0.0,6.0,,,,270.0,,,,,,,,,,116.0,,,446.0,,,,62.0,,,
大安區,建安里,,,,,,,,,,,,,,10.0,40.0,168.0,,,,,,,214.0,16.0,,,,308.0,,,,,,,400.0,,,,38.0,,58.0,,,,,6.0,,,74.0,,,,232.0,,,,,,,,,,288.0,,102.0,,,,380.0,272.0,530.0,30.0,,,74.0,,,110.0,,404.0,,,,,,,4.0,12.0,,,,250.0,,,,,,,,,,96.0,,,366.0,,,,116.0,,,
大安區,德安里,,,,,,,,,,,,,,0.0,50.0,158.0,,,,,,,248.0,20.0,,,,502.0,,,,,,,552.0,,,,38.0,,50.0,,,,,22.0,,,90.0,,,,272.0,,,,,,,,,,412.0,,142.0,,,,472.0,252.0,434.0,30.0,,,82.0,,,132.0,,458.0,,,,,,,2.0,4.0,,,,344.0,,,,,,,,,,118.0,,,360.0,,,,104.0,,,
大安區,敦安里,,,,,,,,,,,,,,4.0,38.0,222.0,,,,,,,348.0,18.0,,,,314.0,,,,,,,710.0,,,,44.0,,44.0,,,,,12.0,,,82.0,,,,314.0,,,,,,,,,,258.0,,158.0,,,,666.0,218.0,580.0,62.0,,,76.0,,,138.0,,504.0,,,,,,,2.0,6.0,,,,314.0,,,,,,,,,,168.0,,,456.0,,,,102.0,,,
大安區,敦煌里,,,,,,,,,,,,,,4.0,58.0,246.0,,,,,,,266.0,8.0,,,,380.0,,,,,,,564.0,,,,34.0,,34.0,,,,,14.0,,,84.0,,,,266.0,,,,,,,,,,248.0,,152.0,,,,518.0,238.0,630.0,68.0,,,92.0,,,140.0,,492.0,,,,,,,4.0,2.0,,,,226.0,,,,,,,,,,152.0,,,750.0,,,,82.0,,,
大安區,新龍里,,,,,,,,,,,,,,10.0,76.0,342.0,,,,,,,500.0,36.0,,,,730.0,,,,,,,964.0,,,,60.0,,200.0,,,,,22.0,,,132.0,,,,468.0,,,,,,,,,,542.0,,180.0,,,,374.0,406.0,638.0,32.0,,,144.0,,,132.0,,376.0,,,,,,,6.0,18.0,,,,406.0,,,,,,,,,,126.0,,,158.0,,,,118.0,,,
大安區,昌隆里,,,,,,,,,,,,,,4.0,36.0,82.0,,,,,,,130.0,4.0,,,,196.0,,,,,,,178.0,,,,14.0,,24.0,,,,,6.0,,,24.0,,,,120.0,,,,,,,,,,614.0,,102.0,,,,318.0,108.0,332.0,14.0,,,28.0,,,88.0,,306.0,,,,,,,0.0,2.0,,,,114.0,,,,,,,,,,138.0,,,102.0,,,,42.0,,,
大安區,正聲里,,,,,,,,,,,,,,2.0,42.0,162.0,,,,,,,180.0,18.0,,,,266.0,,,,,,,828.0,,,,28.0,,42.0,,,,,8.0,,,76.0,,,,198.0,,,,,,,,,,126.0,,114.0,,,,370.0,160.0,424.0,30.0,,,76.0,,,68.0,,394.0,,,,,,,0.0,6.0,,,,240.0,,,,,,,,,,124.0,,,480.0,,,,62.0,,,
大安區,民炤里,,,,,,,,,,,,,,10.0,64.0,276.0,,,,,,,478.0,12.0,,,,624.0,,,,,,,536.0,,,,92.0,,86.0,,,,,28.0,,,116.0,,,,374.0,,,,,,,,,,360.0,,270.0,,,,802.0,692.0,892.0,62.0,,,100.0,,,158.0,,752.0,,,,,,,6.0,12.0,,,,328.0,,,,,,,,,,336.0,,,258.0,,,,164.0,,,
大安區,民輝里,,,,,,,,,,,,,,8.0,104.0,290.0,,,,,,,302.0,10.0,,,,648.0,,,,,,,464.0,,,,40.0,,44.0,,,,,34.0,,,112.0,,,,252.0,,,,,,,,,,352.0,,154.0,,,,712.0,246.0,762.0,58.0,,,90.0,,,128.0,,570.0,,,,,,,12.0,20.0,,,,296.0,,,,,,,,,,192.0,,,412.0,,,,358.0,,,
大安區,永康里,,,,,,,,,,,,,,2.0,46.0,198.0,,,,,,,200.0,10.0,,,,342.0,,,,,,,334.0,,,,60.0,,48.0,,,,,20.0,,,58.0,,,,158.0,,,,,,,,,,216.0,,220.0,,,,312.0,108.0,348.0,34.0,,,48.0,,,74.0,,272.0,,,,,,,4.0,4.0,,,,182.0,,,,,,,,,,96.0,,,152.0,,,,166.0,,,
大安區,法治里,,,,,,,,,,,,,,8.0,46.0,190.0,,,,,,,388.0,22.0,,,,332.0,,,,,,,366.0,,,,30.0,,52.0,,,,,20.0,,,70.0,,,,272.0,,,,,,,,,,334.0,,122.0,,,,356.0,176.0,412.0,48.0,,,60.0,,,60.0,,356.0,,,,,,,6.0,6.0,,,,282.0,,,,,,,,,,182.0,,,372.0,,,,240.0,,,
大安區,福住里,,,,,,,,,,,,,,4.0,44.0,284.0,,,,,,,282.0,18.0,,,,570.0,,,,,,,454.0,,,,128.0,,30.0,,,,,18.0,,,104.0,,,,304.0,,,,,,,,,,514.0,,220.0,,,,620.0,228.0,646.0,56.0,,,90.0,,,94.0,,518.0,,,,,,,0.0,10.0,,,,250.0,,,,,,,,,,88.0,,,146.0,,,,98.0,,,
大安區,群英里,,,,,,,,,,,,,,8.0,68.0,294.0,,,,,,,726.0,14.0,,,,648.0,,,,,,,932.0,,,,56.0,,298.0,,,,,34.0,,,104.0,,,,490.0,,,,,,,,,,646.0,,170.0,,,,346.0,454.0,646.0,70.0,,,128.0,,,96.0,,272.0,,,,,,,4.0,20.0,,,,546.0,,,,,,,,,,108.0,,,138.0,,,,222.0,,,
大安區,群賢里,,,,,,,,,,,,,,6.0,56.0,228.0,,,,,,,454.0,22.0,,,,536.0,,,,,,,466.0,,,,38.0,,92.0,,,,,18.0,,,78.0,,,,366.0,,,,,,,,,,348.0,,208.0,,,,446.0,230.0,584.0,52.0,,,82.0,,,92.0,,346.0,,,,,,,4.0,6.0,,,,500.0,,,,,,,,,,144.0,,,282.0,,,,168.0,,,
大安區,義安里,,,,,,,,,,,,,,8.0,50.0,218.0,,,,,,,398.0,8.0,,,,424.0,,,,,,,794.0,,,,36.0,,34.0,,,,,12.0,,,70.0,,,,258.0,,,,,,,,,,316.0,,132.0,,,,394.0,170.0,502.0,36.0,,,52.0,,,114.0,,430.0,,,,,,,0.0,4.0,,,,296.0,,,,,,,,,,178.0,,,288.0,,,,94.0,,,
大安區,義村里,,,,,,,,,,,,,,10.0,62.0,150.0,,,,,,,284.0,26.0,,,,408.0,,,,,,,834.0,,,,44.0,,196.0,,,,,24.0,,,88.0,,,,388.0,,,,,,,,,,312.0,,120.0,,,,382.0,602.0,438.0,56.0,,,90.0,,,120.0,,374.0,,,,,,,6.0,4.0,,,,310.0,,,,,,,,,,108.0,,,228.0,,,,128.0,,,
大安區,臥龍里,,,,,,,,,,,,,,0.0,18.0,184.0,,,,,,,132.0,8.0,,,,132.0,,,,,,,134.0,,,,34.0,,26.0,,,,,8.0,,,40.0,,,,168.0,,,,,,,,,,76.0,,88.0,,,,120.0,72.0,270.0,26.0,,,36.0,,,50.0,,104.0,,,,,,,0.0,8.0,,,,92.0,,,,,,,,,,58.0,,,110.0,,,,74.0,,,
大安區,臨江里,,,,,,,,,,,,,,4.0,32.0,150.0,,,,,,,180.0,6.0,,,,212.0,,,,,,,288.0,,,,22.0,,32.0,,,,,18.0,,,62.0,,,,208.0,,,,,,,,,,460.0,,176.0,,,,492.0,104.0,416.0,18.0,,,94.0,,,74.0,,246.0,,,,,,,8.0,4.0,,,,220.0,,,,,,,,,,240.0,,,422.0,,,,92.0,,,
大安區,芳和里,,,,,,,,,,,,,,6.0,38.0,218.0,,,,,,,306.0,26.0,,,,384.0,,,,,,,480.0,,,,24.0,,70.0,,,,,10.0,,,106.0,,,,260.0,,,,,,,,,,424.0,,140.0,,,,490.0,172.0,732.0,68.0,,,78.0,,,140.0,,302.0,,,,,,,6.0,12.0,,,,404.0,,,,,,,,,,342.0,,,486.0,,,,270.0,,,
大安區,華聲里,,,,,,,,,,,,,,8.0,50.0,152.0,,,,,,,182.0,0.0,,,,236.0,,,,,,,366.0,,,,36.0,,30.0,,,,,12.0,,,58.0,,,,196.0,,,,,,,,,,176.0,,106.0,,,,266.0,142.0,458.0,58.0,,,56.0,,,52.0,,450.0,,,,,,,4.0,8.0,,,,192.0,,,,,,,,,,122.0,,,496.0,,,,62.0,,,
大安區,虎嘯里,,,,,,,,,,,,,,4.0,18.0,156.0,,,,,,,272.0,12.0,,,,234.0,,,,,,,250.0,,,,46.0,,50.0,,,,,14.0,,,78.0,,,,178.0,,,,,,,,,,636.0,,88.0,,,,276.0,160.0,486.0,42.0,,,58.0,,,88.0,,246.0,,,,,,,4.0,0.0,,,,176.0,,,,,,,,,,114.0,,,110.0,,,,56.0,,,
大安區,誠安里,,,,,,,,,,,,,,4.0,40.0,138.0,,,,,,,204.0,12.0,,,,238.0,,,,,,,280.0,,,,16.0,,36.0,,,,,8.0,,,40.0,,,,194.0,,,,,,,,,,250.0,,134.0,,,,456.0,170.0,382.0,32.0,,,46.0,,,92.0,,296.0,,,,,,,2.0,12.0,,,,270.0,,,,,,,,,,194.0,,,326.0,,,,56.0,,,
大安區,車層里,,,,,,,,,,,,,,2.0,68.0,240.0,,,,,,,316.0,22.0,,,,412.0,,,,,,,514.0,,,,32.0,,36.0,,,,,22.0,,,94.0,,,,322.0,,,,,,,,,,266.0,,138.0,,,,568.0,218.0,676.0,56.0,,,64.0,,,128.0,,614.0,,,,,,,4.0,4.0,,,,322.0,,,,,,,,,,120.0,,,756.0,,,,108.0,,,
大安區,通化里,,,,,,,,,,,,,,6.0,86.0,270.0,,,,,,,292.0,10.0,,,,330.0,,,,,,,330.0,,,,30.0,,42.0,,,,,26.0,,,106.0,,,,248.0,,,,,,,,,,256.0,,310.0,,,,696.0,178.0,560.0,84.0,,,110.0,,,164.0,,472.0,,,,,,,2.0,16.0,,,,332.0,,,,,,,,,,252.0,,,1054.0,,,,98.0,,,
大安區,通安里,,,,,,,,,,,,,,8.0,58.0,240.0,,,,,,,580.0,18.0,,,,316.0,,,,,,,342.0,,,,38.0,,34.0,,,,,22.0,,,106.0,,,,260.0,,,,,,,,,,354.0,,190.0,,,,612.0,198.0,514.0,42.0,,,86.0,,,152.0,,332.0,,,,,,,8.0,6.0,,,,296.0,,,,,,,,,,248.0,,,594.0,,,,72.0,,,
大安區,錦安里,,,,,,,,,,,,,,10.0,58.0,344.0,,,,,,,524.0,12.0,,,,514.0,,,,,,,550.0,,,,98.0,,50.0,,,,,28.0,,,62.0,,,,222.0,,,,,,,,,,490.0,,176.0,,,,474.0,202.0,694.0,64.0,,,74.0,,,162.0,,468.0,,,,,,,4.0,18.0,,,,268.0,,,,,,,,,,122.0,,,118.0,,,,74.0,,,
大安區,錦泰里,,,,,,,,,,,,,,2.0,32.0,194.0,,,,,,,178.0,14.0,,,,264.0,,,,,,,364.0,,,,58.0,,66.0,,,,,20.0,,,56.0,,,,170.0,,,,,,,,,,350.0,,84.0,,,,340.0,118.0,394.0,30.0,,,38.0,,,76.0,,298.0,,,,,,,2.0,2.0,,,,446.0,,,,,,,,,,96.0,,,64.0,,,,42.0,,,
大安區,錦華里,,,,,,,,,,,,,,2.0,50.0,294.0,,,,,,,190.0,10.0,,,,352.0,,,,,,,1342.0,,,,44.0,,82.0,,,,,30.0,,,102.0,,,,248.0,,,,,,,,,,294.0,,160.0,,,,502.0,170.0,650.0,38.0,,,94.0,,,108.0,,400.0,,,,,,,6.0,22.0,,,,236.0,,,,,,,,,,98.0,,,132.0,,,,78.0,,,
大安區,黎元里,,,,,,,,,,,,,,0.0,68.0,222.0,,,,,,,298.0,18.0,,,,270.0,,,,,,,808.0,,,,40.0,,80.0,,,,,14.0,,,80.0,,,,200.0,,,,,,,,,,272.0,,236.0,,,,476.0,144.0,694.0,54.0,,,96.0,,,108.0,,292.0,,,,,,,0.0,12.0,,,,370.0,,,,,,,,,,356.0,,,556.0,,,,140.0,,,
大安區,黎和里,,,,,,,,,,,,,,2.0,40.0,226.0,,,,,,,250.0,22.0,,,,300.0,,,,,,,502.0,,,,44.0,,46.0,,,,,16.0,,,84.0,,,,238.0,,,,,,,,,,284.0,,152.0,,,,246.0,198.0,584.0,56.0,,,58.0,,,96.0,,258.0,,,,,,,2.0,10.0,,,,280.0,,,,,,,,,,316.0,,,554.0,,,,170.0,,,
大安區,黎孝里,,,,,,,,,,,,,,2.0,76.0,352.0,,,,,,,474.0,32.0,,,,442.0,,,,,,,612.0,,,,28.0,,64.0,,,,,32.0,,,176.0,,,,368.0,,,,,,,,,,630.0,,350.0,,,,600.0,312.0,998.0,62.0,,,112.0,,,206.0,,446.0,,,,,,,4.0,12.0,,,,520.0,,,,,,,,,,402.0,,,740.0,,,,226.0,,,
大安區,龍圖里,,,,,,,,,,,,,,4.0,100.0,272.0,,,,,,,724.0,38.0,,,,586.0,,,,,,,576.0,,,,64.0,,54.0,,,,,32.0,,,114.0,,,,436.0,,,,,,,,,,428.0,,262.0,,,,474.0,238.0,674.0,62.0,,,152.0,,,146.0,,484.0,,,,,,,2.0,20.0,,,,324.0,,,,,,,,,,182.0,,,252.0,,,,134.0,,,
大安區,龍坡里,,,,,,,,,,,,,,18.0,50.0,224.0,,,,,,,768.0,30.0,,,,640.0,,,,,,,300.0,,,,62.0,,38.0,,,,,18.0,,,100.0,,,,200.0,,,,,,,,,,304.0,,180.0,,,,446.0,170.0,696.0,62.0,,,96.0,,,142.0,,466.0,,,,,,,2.0,6.0,,,,246.0,,,,,,,,,,106.0,,,140.0,,,,110.0,,,
大安區,龍安里,,,,,,,,,,,,,,10.0,70.0,280.0,,,,,,,378.0,10.0,,,,586.0,,,,,,,468.0,,,,132.0,,56.0,,,,,34.0,,,114.0,,,,356.0,,,,,,,,,,408.0,,172.0,,,,538.0,260.0,816.0,46.0,,,88.0,,,158.0,,572.0,,,,,,,4.0,4.0,,,,334.0,,,,,,,,,,100.0,,,152.0,,,,112.0,,,
大安區,龍泉里,,,,,,,,,,,,,,16.0,40.0,224.0,,,,,,,248.0,16.0,,,,344.0,,,,,,,426.0,,,,64.0,,22.0,,,,,14.0,,,98.0,,,,270.0,,,,,,,,,,376.0,,116.0,,,,466.0,170.0,568.0,52.0,,,64.0,,,116.0,,432.0,,,,,,,0.0,0.0,,,,266.0,,,,,,,,,,156.0,,,128.0,,,,80.0,,,
大安區,龍淵里,,,,,,,,,,,,,,6.0,50.0,508.0,,,,,,,490.0,28.0,,,,770.0,,,,,,,772.0,,,,108.0,,108.0,,,,,38.0,,,232.0,,,,476.0,,,,,,,,,,858.0,,438.0,,,,672.0,318.0,1062.0,102.0,,,120.0,,,192.0,,616.0,,,,,,,4.0,8.0,,,,430.0,,,,,,,,,,184.0,,,284.0,,,,126.0,,,
大安區,龍生里,,,,,,,,,,,,,,12.0,60.0,310.0,,,,,,,376.0,26.0,,,,730.0,,,,,,,544.0,,,,60.0,,66.0,,,,,22.0,,,140.0,,,,364.0,,,,,,,,,,728.0,,218.0,,,,526.0,242.0,778.0,72.0,,,144.0,,,192.0,,394.0,,,,,,,4.0,2.0,,,,338.0,,,,,,,,,,132.0,,,220.0,,,,120.0,,,
大安區,龍門里,,,,,,,,,,,,,,8.0,30.0,158.0,,,,,,,150.0,6.0,,,,460.0,,,,,,,326.0,,,,40.0,,24.0,,,,,22.0,,,84.0,,,,218.0,,,,,,,,,,208.0,,122.0,,,,362.0,138.0,534.0,42.0,,,68.0,,,118.0,,388.0,,,,,,,0.0,14.0,,,,328.0,,,,,,,,,,88.0,,,266.0,,,,54.0,,,
大安區,龍陣里,,,,,,,,,,,,,,6.0,54.0,90.0,,,,,,,168.0,12.0,,,,364.0,,,,,,,322.0,,,,30.0,,50.0,,,,,12.0,,,66.0,,,,210.0,,,,,,,,,,298.0,,128.0,,,,270.0,148.0,364.0,30.0,,,44.0,,,54.0,,320.0,,,,,,,2.0,2.0,,,,152.0,,,,,,,,,,182.0,,,118.0,,,,204.0,,,
大安區,龍雲里,,,,,,,,,,,,,,6.0,52.0,154.0,,,,,,,250.0,6.0,,,,356.0,,,,,,,506.0,,,,42.0,,50.0,,,,,20.0,,,68.0,,,,442.0,,,,,,,,,,266.0,,334.0,,,,362.0,190.0,468.0,70.0,,,52.0,,,114.0,,412.0,,,,,,,2.0,8.0,,,,188.0,,,,,,,,,,88.0,,,216.0,,,,82.0,,,
文山區,博嘉里,,,,,,,,,,,,,,6.0,110.0,126.0,,,,,,,320.0,22.0,,,,336.0,,,,,,,1116.0,,,,42.0,,112.0,,,,,16.0,,,88.0,,,,246.0,,,,,,,,,,330.0,,322.0,,,,424.0,190.0,468.0,72.0,,,104.0,,,222.0,,270.0,,,,,,,0.0,12.0,,,,350.0,,,,,,,,,,370.0,,,276.0,,,,146.0,,,
文山區,忠順里,,,,,,,,,,,,,,8.0,122.0,164.0,,,,,,,450.0,12.0,,,,342.0,,,,,,,838.0,,,,30.0,,36.0,,,,,16.0,,,68.0,,,,240.0,,,,,,,,,,190.0,,182.0,,,,246.0,156.0,372.0,86.0,,,52.0,,,246.0,,164.0,,,,,,,6.0,2.0,,,,264.0,,,,,,,,,,136.0,,,132.0,,,,134.0,,,
