縣市,行政區別,鄰里,區域別代碼,直轄市長候選人1＿候選人名稱,直轄市長候選人1＿黨籍,直轄市長候選人1_得票數,直轄市長候選人2＿候選人名稱,直轄市長候選人2＿黨籍,直轄市長候選人2_得票數,直轄市長候選人3＿候選人名稱,直轄市長候選人3＿黨籍,直轄市長候選人3_得票數,直轄市長候選人4＿候選人名稱,直轄市長候選人4＿黨籍,直轄市長候選人4_得票數,直轄市長候選人5＿候選人名稱,直轄市長候選人5＿黨籍,直轄市長候選人5_得票數,直轄市長候選人6＿候選人名稱,直轄市長候選人6＿黨籍,直轄市長候選人6_得票數,直轄市長候選人7＿候選人名稱,直轄市長候選人7＿黨籍,直轄市長候選人7_得票數,直轄市長候選人8＿候選人名稱,直轄市長候選人8＿黨籍,直轄市長候選人8_得票數,直轄市長候選人9＿候選人名稱,直轄市長候選人9＿黨籍,直轄市長候選人9_得票數,直轄市長候選人10＿候選人名稱,直轄市長候選人10＿黨籍,直轄市長候選人10_得票數,直轄市長有效票數A,直轄市長無效票數B,直轄市長投票數C,直轄市長選舉人數G,區域直轄市議員候選人1＿候選人名稱,區域直轄市議員候選人1＿黨籍,區域直轄市議員候選人1_得票數,區域直轄市議員候選人2＿候選人名稱,區域直轄市議員候選人2＿黨籍,區域直轄市議員候選人2_得票數,區域直轄市議員候選人3＿候選人名稱,區域直轄市議員候選人3＿黨籍,區域直轄市議員候選人3_得票數,區域直轄市議員候選人4＿候選人名稱,區域直轄市議員候選人4＿黨籍,區域直轄市議員候選人4_得票數,區域直轄市議員候選人5＿候選人名稱,區域直轄市議員候選人5＿黨籍,區域直轄市議員候選人5_得票數,區域直轄市議員候選人6＿候選人名稱,區域直轄市議員候選人6＿黨籍,區域直轄市議員候選人6_得票數,區域直轄市議員候選人7＿候選人名稱,區域直轄市議員候選人7＿黨籍,區域直轄市議員候選人7_得票數,區域直轄市議員候選人8＿候選人名稱,區域直轄市議員候選人8＿黨籍,區域直轄市議員候選人8_得票數,區域直轄市議員候選人9＿候選人名稱,區域直轄市議員候選人9＿黨籍,區域直轄市議員候選人9_得票數,區域直轄市議員候選人10＿候選人名稱,區域直轄市議員候選人10＿黨籍,區域直轄市議員候選人10_得票數,區域直轄市議員候選人11＿候選人名稱,區域直轄市議員候選人11＿黨籍,區域直轄市議員候選人11_得票數,區域直轄市議員候選人12＿候選人名稱,區域直轄市議員候選人12＿黨籍,區域直轄市議員候選人12_得票數,區域直轄市議員候選人13＿候選人名稱,區域直轄市議員候選人13＿黨籍,區域直轄市議員候選人13_得票數,區域直轄市議員候選人14＿候選人名稱,區域直轄市議員候選人14＿黨籍,區域直轄市議員候選人14_得票數,區域直轄市議員候選人15＿候選人名稱,區域直轄市議員候選人15＿黨籍,區域直轄市議員候選人15_得票數,區域直轄市議員候選人16＿候選人名稱,區域直轄市議員候選人16＿黨籍,區域直轄市議員候選人16_得票數,區域直轄市議員候選人17＿候選人名稱,區域直轄市議員候選人17＿黨籍,區域直轄市議員候選人17_得票數,區域直轄市議員候選人18＿候選人名稱,區域直轄市議員候選人18＿黨籍,區域直轄市議員候選人18_得票數,區域直轄市議員候選人19＿候選人名稱,區域直轄市議員候選人19＿黨籍,區域直轄市議員候選人19_得票數,區域直轄市議員候選人20＿候選人名稱,區域直轄市議員候選人20＿黨籍,區域直轄市議員候選人20_得票數,區域直轄市議員候選人21＿候選人名稱,區域直轄市議員候選人21＿黨籍,區域直轄市議員候選人21_得票數,區域直轄市議員候選人22＿候選人名稱,區域直轄市議員候選人22＿黨籍,區域直轄市議員候選人22_得票數,區域直轄市議員候選人23＿候選人名稱,區域直轄市議員候選人23＿黨籍,區域直轄市議員候選人23_得票數,區域直轄市議員候選人24＿候選人名稱,區域直轄市議員候選人24＿黨籍,區域直轄市議員候選人24_得票數,區域直轄市議員候選人25＿候選人名稱,區域直轄市議員候選人25＿黨籍,區域直轄市議員候選人25_得票數,區域直轄市議員有效票數A,區域直轄市議員無效票數B,區域直轄市議員投票數C,區域直轄市議員選舉人數G,平原直轄市議員候選人1＿候選人名稱,平原直轄市議員候選人1＿黨籍,平原直轄市議員候選人1_得票數,平原直轄市議員候選人2＿候選人名稱,平原直轄市議員候選人2＿黨籍,平原直轄市議員候選人2_得票數,平原直轄市議員候選人3＿候選人名稱,平原直轄市議員候選人3＿黨籍,平原直轄市議員候選人3_得票數,平原直轄市議員候選人4＿候選人名稱,平原直轄市議員候選人4＿黨籍,平原直轄市議員候選人4_得票數,平原直轄市議員候選人5＿候選人名稱,平原直轄市議員候選人5＿黨籍,平原直轄市議員候選人5_得票數,平原直轄市議員候選人6＿候選人名稱,平原直轄市議員候選人6＿黨籍,平原直轄市議員候選人6_得票數,平原直轄市議員候選人7＿候選人名稱,平原直轄市議員候選人7＿黨籍,平原直轄市議員候選人7_得票數,平原直轄市議員候選人8＿候選人名稱,平原直轄市議員候選人8＿黨籍,平原直轄市議員候選人8_得票數,平原直轄市議員候選人9＿候選人名稱,平原直轄市議員候選人9＿黨籍,平原直轄市議員候選人9_得票數,平原直轄市議員候選人10＿候選人名稱,平原直轄市議員候選人10＿黨籍,平原直轄市議員候選人10_得票數,平原直轄市議員有效票數A,平原直轄市議員無效票數B,平原直轄市議員投票數C,平原直轄市議員選舉人數G,山原直轄市議員候選人1＿候選人名稱,山原直轄市議員候選人1＿黨籍,山原直轄市議員候選人1_得票數,山原直轄市議員候選人2＿候選人名稱,山原直轄市議員候選人2＿黨籍,山原直轄市議員候選人2_得票數,山原直轄市議員候選人3＿候選人名稱,山原直轄市議員候選人3＿黨籍,山原直轄市議員候選人3_得票數,山原直轄市議員候選人4＿候選人名稱,山原直轄市議員候選人4＿黨籍,山原直轄市議員候選人4_得票數,山原直轄市議員候選人5＿候選人名稱,山原直轄市議員候選人5＿黨籍,山原直轄市議員候選人5_得票數,山原直轄市議員候選人6＿候選人名稱,山原直轄市議員候選人6＿黨籍,山原直轄市議員候選人6_得票數,山原直轄市議員候選人7＿候選人名稱,山原直轄市議員候選人7＿黨籍,山原直轄市議員候選人7_得票數,山原直轄市議員候選人8＿候選人名稱,山原直轄市議員候選人8＿黨籍,山原直轄市議員候選人8_得票數,山原直轄市議員候選人9＿候選人名稱,山原直轄市議員候選人9＿黨籍,山原直轄市議員候選人9_得票數,山原直轄市議員候選人10＿候選人名稱,山原直轄市議員候選人10＿黨籍,山原直轄市議員候選人10_得票數,山原直轄市議員有效票數A,山原直轄市議員無效票數B,山原直轄市議員投票數C,山原直轄市議員選舉人數G
臺北市,信義區,泰和里,0200033,吳蕚洋,無黨籍,16,丁守中,中國國民黨,1931,姚文智,民主進步黨,669,柯文哲,無黨籍,1643,李錫錕,無黨籍,24,,,0,,,0,,,0,,,0,,,0,0,0,0,0,徐世勲,無黨籍,132,吳崢,無黨籍,194,徐巧芯,中國國民黨,387,邱威傑,無黨籍,202,蕭赫麟,無黨籍,2,戴錫欽,中國國民黨,169,李茂榮,無黨籍,11,王鴻薇,中國國民黨,394,許家蓓,民主進步黨,239,王正德,中國國民黨,380,林柏勛,無黨籍,17,林明正,無黨籍,98,張茂楠,民主進步黨,279,洪士奇,親民黨,245,游藝,無黨籍,40,陳永德,中國國民黨,435,王振鴻,無黨籍,5,洪健益,民主進步黨,217,許淑華,民主進步黨,314,秦慧珠,中國國民黨,307,葉智遠,無黨籍,13,,,0,,,0,,,0,,,0,0,0,0,0,李芳儒,中國國民黨,18,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,7,高為人,親民黨,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,信義區,興隆里,0200003,吳蕚洋,無黨籍,4,丁守中,中國國民黨,736,姚文智,民主進步黨,210,柯文哲,無黨籍,498,李錫錕,無黨籍,10,,,0,,,0,,,0,,,0,,,0,0,0,0,0,徐世勲,無黨籍,76,吳崢,無黨籍,69,徐巧芯,中國國民黨,143,邱威傑,無黨籍,53,蕭赫麟,無黨籍,1,戴錫欽,中國國民黨,81,李茂榮,無黨籍,6,王鴻薇,中國國民黨,215,許家蓓,民主進步黨,55,王正德,中國國民黨,63,林柏勛,無黨籍,11,林明正,無黨籍,56,張茂楠,民主進步黨,63,洪士奇,親民黨,54,游藝,無黨籍,32,陳永德,中國國民黨,57,王振鴻,無黨籍,3,洪健益,民主進步黨,72,許淑華,民主進步黨,108,秦慧珠,中國國民黨,172,葉智遠,無黨籍,8,,,0,,,0,,,0,,,0,0,0,0,0,李芳儒,中國國民黨,12,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,8,高為人,親民黨,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,信義區,興雅里,0200006,吳蕚洋,無黨籍,13,丁守中,中國國民黨,1449,姚文智,民主進步黨,546,柯文哲,無黨籍,1234,李錫錕,無黨籍,12,,,0,,,0,,,0,,,0,,,0,0,0,0,0,徐世勲,無黨籍,137,吳崢,無黨籍,182,徐巧芯,中國國民黨,324,邱威傑,無黨籍,168,蕭赫麟,無黨籍,0,戴錫欽,中國國民黨,162,李茂榮,無黨籍,7,王鴻薇,中國國民黨,325,許家蓓,民主進步黨,172,王正德,中國國民黨,137,林柏勛,無黨籍,27,林明正,無黨籍,57,張茂楠,民主進步黨,164,洪士奇,親民黨,136,游藝,無黨籍,46,陳永德,中國國民黨,262,王振鴻,無黨籍,5,洪健益,民主進步黨,269,許淑華,民主進步黨,248,秦慧珠,中國國民黨,331,葉智遠,無黨籍,18,,,0,,,0,,,0,,,0,0,0,0,0,李芳儒,中國國民黨,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,1,高為人,親民黨,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,信義區,西村里,0200001,吳蕚洋,無黨籍,10,丁守中,中國國民黨,1527,姚文智,民主進步黨,242,柯文哲,無黨籍,918,李錫錕,無黨籍,13,,,0,,,0,,,0,,,0,,,0,0,0,0,0,徐世勲,無黨籍,83,吳崢,無黨籍,105,徐巧芯,中國國民黨,316,邱威傑,無黨籍,129,蕭赫麟,無黨籍,2,戴錫欽,中國國民黨,209,李茂榮,無黨籍,17,王鴻薇,中國國民黨,545,許家蓓,民主進步黨,82,王正德,中國國民黨,205,林柏勛,無黨籍,17,林明正,無黨籍,110,張茂楠,民主進步黨,56,洪士奇,親民黨,100,游藝,無黨籍,60,陳永德,中國國民黨,64,王振鴻,無黨籍,10,洪健益,民主進步黨,68,許淑華,民主進步黨,151,秦慧珠,中國國民黨,312,葉智遠,無黨籍,4,,,0,,,0,,,0,,,0,0,0,0,0,李芳儒,中國國民黨,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,4,高為人,親民黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,信義區,長春里,0200015,吳蕚洋,無黨籍,17,丁守中,中國國民黨,1003,姚文智,民主進步黨,562,柯文哲,無黨籍,1062,李錫錕,無黨籍,14,,,0,,,0,,,0,,,0,,,0,0,0,0,0,徐世勲,無黨籍,107,吳崢,無黨籍,101,徐巧芯,中國國民黨,181,邱威傑,無黨籍,128,蕭赫麟,無黨籍,4,戴錫欽,中國國民黨,157,李茂榮,無黨籍,2,王鴻薇,中國國民黨,142,許家蓓,民主進步黨,237,王正德,中國國民黨,73,林柏勛,無黨籍,13,林明正,無黨籍,44,張茂楠,民主進步黨,186,洪士奇,親民黨,129,游藝,無黨籍,29,陳永德,中國國民黨,409,王振鴻,無黨籍,4,洪健益,民主進步黨,239,許淑華,民主進步黨,218,秦慧珠,中國國民黨,189,葉智遠,無黨籍,13,,,0,,,0,,,0,,,0,0,0,0,0,李芳儒,中國國民黨,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,4,高為人,親民黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,信義區,雅祥里,0200011,吳蕚洋,無黨籍,18,丁守中,中國國民黨,1137,姚文智,民主進步黨,529,柯文哲,無黨籍,1139,李錫錕,無黨籍,21,,,0,,,0,,,0,,,0,,,0,0,0,0,0,徐世勲,無黨籍,137,吳崢,無黨籍,154,徐巧芯,中國國民黨,257,邱威傑,無黨籍,134,蕭赫麟,無黨籍,4,戴錫欽,中國國民黨,175,李茂榮,無黨籍,9,王鴻薇,中國國民黨,223,許家蓓,民主進步黨,154,王正德,中國國民黨,79,林柏勛,無黨籍,20,林明正,無黨籍,42,張茂楠,民主進步黨,252,洪士奇,親民黨,137,游藝,無黨籍,39,陳永德,中國國民黨,200,王振鴻,無黨籍,5,洪健益,民主進步黨,280,許淑華,民主進步黨,198,秦慧珠,中國國民黨,240,葉智遠,無黨籍,26,,,0,,,0,,,0,,,0,0,0,0,0,李芳儒,中國國民黨,13,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,1,高為人,親民黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,信義區,雙和里,0200036,吳蕚洋,無黨籍,19,丁守中,中國國民黨,1905,姚文智,民主進步黨,541,柯文哲,無黨籍,1507,李錫錕,無黨籍,14,,,0,,,0,,,0,,,0,,,0,0,0,0,0,徐世勲,無黨籍,190,吳崢,無黨籍,212,徐巧芯,中國國民黨,363,邱威傑,無黨籍,212,蕭赫麟,無黨籍,2,戴錫欽,中國國民黨,183,李茂榮,無黨籍,9,王鴻薇,中國國民黨,511,許家蓓,民主進步黨,268,王正德,中國國民黨,355,林柏勛,無黨籍,18,林明正,無黨籍,93,張茂楠,民主進步黨,159,洪士奇,親民黨,178,游藝,無黨籍,37,陳永德,中國國民黨,243,王振鴻,無黨籍,8,洪健益,民主進步黨,153,許淑華,民主進步黨,361,秦慧珠,中國國民黨,322,葉智遠,無黨籍,16,,,0,,,0,,,0,,,0,0,0,0,0,李芳儒,中國國民黨,5,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,4,高為人,親民黨,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,信義區,黎安里,0200041,吳蕚洋,無黨籍,14,丁守中,中國國民黨,695,姚文智,民主進步黨,155,柯文哲,無黨籍,331,李錫錕,無黨籍,4,,,0,,,0,,,0,,,0,,,0,0,0,0,0,徐世勲,無黨籍,90,吳崢,無黨籍,28,徐巧芯,中國國民黨,48,邱威傑,無黨籍,41,蕭赫麟,無黨籍,0,戴錫欽,中國國民黨,40,李茂榮,無黨籍,2,王鴻薇,中國國民黨,254,許家蓓,民主進步黨,27,王正德,中國國民黨,68,林柏勛,無黨籍,8,林明正,無黨籍,28,張茂楠,民主進步黨,68,洪士奇,親民黨,13,游藝,無黨籍,13,陳永德,中國國民黨,142,王振鴻,無黨籍,4,洪健益,民主進步黨,56,許淑華,民主進步黨,50,秦慧珠,中國國民黨,171,葉智遠,無黨籍,1,,,0,,,0,,,0,,,0,0,0,0,0,李芳儒,中國國民黨,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,4,高為人,親民黨,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,信義區,黎平里,0200039,吳蕚洋,無黨籍,15,丁守中,中國國民黨,1792,姚文智,民主進步黨,576,柯文哲,無黨籍,1529,李錫錕,無黨籍,19,,,0,,,0,,,0,,,0,,,0,0,0,0,0,徐世勲,無黨籍,119,吳崢,無黨籍,196,徐巧芯,中國國民黨,443,邱威傑,無黨籍,217,蕭赫麟,無黨籍,3,戴錫欽,中國國民黨,221,李茂榮,無黨籍,15,王鴻薇,中國國民黨,474,許家蓓,民主進步黨,189,王正德,中國國民黨,193,林柏勛,無黨籍,16,林明正,無黨籍,83,張茂楠,民主進步黨,132,洪士奇,親民黨,136,游藝,無黨籍,39,陳永德,中國國民黨,261,王振鴻,無黨籍,10,洪健益,民主進步黨,307,許淑華,民主進步黨,379,秦慧珠,中國國民黨,387,葉智遠,無黨籍,5,,,0,,,0,,,0,,,0,0,0,0,0,李芳儒,中國國民黨,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,3,高為人,親民黨,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,信義區,黎忠里,0200040,吳蕚洋,無黨籍,8,丁守中,中國國民黨,1257,姚文智,民主進步黨,446,柯文哲,無黨籍,1103,李錫錕,無黨籍,14,,,0,,,0,,,0,,,0,,,0,0,0,0,0,徐世勲,無黨籍,123,吳崢,無黨籍,112,徐巧芯,中國國民黨,275,邱威傑,無黨籍,140,蕭赫麟,無黨籍,1,戴錫欽,中國國民黨,134,李茂榮,無黨籍,6,王鴻薇,中國國民黨,345,許家蓓,民主進步黨,155,王正德,中國國民黨,156,林柏勛,無黨籍,18,林明正,無黨籍,82,張茂楠,民主進步黨,160,洪士奇,親民黨,90,游藝,無黨籍,22,陳永德,中國國民黨,136,王振鴻,無黨籍,6,洪健益,民主進步黨,264,許淑華,民主進步黨,211,秦慧珠,中國國民黨,278,葉智遠,無黨籍,4,,,0,,,0,,,0,,,0,0,0,0,0,李芳儒,中國國民黨,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,2,高為人,親民黨,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,信義區,黎順里,0200038,吳蕚洋,無黨籍,11,丁守中,中國國民黨,1073,姚文智,民主進步黨,355,柯文哲,無黨籍,882,李錫錕,無黨籍,8,,,0,,,0,,,0,,,0,,,0,0,0,0,0,徐世勲,無黨籍,114,吳崢,無黨籍,128,徐巧芯,中國國民黨,276,邱威傑,無黨籍,101,蕭赫麟,無黨籍,0,戴錫欽,中國國民黨,105,李茂榮,無黨籍,7,王鴻薇,中國國民黨,224,許家蓓,民主進步黨,107,王正德,中國國民黨,169,林柏勛,無黨籍,17,林明正,無黨籍,56,張茂楠,民主進步黨,105,洪士奇,親民黨,114,游藝,無黨籍,59,陳永德,中國國民黨,97,王振鴻,無黨籍,3,洪健益,民主進步黨,159,許淑華,民主進步黨,226,秦慧珠,中國國民黨,192,葉智遠,無黨籍,10,,,0,,,0,,,0,,,0,0,0,0,0,李芳儒,中國國民黨,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,1,高為人,親民黨,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,內湖區,五分里,1000022,吳蕚洋,無黨籍,21,丁守中,中國國民黨,1977,姚文智,民主進步黨,817,柯文哲,無黨籍,2645,李錫錕,無黨籍,21,,,0,,,0,,,0,,,0,,,0,0,0,0,0,闕枚莎,中國國民黨,565,吳世正,中國國民黨,419,高嘉瑜,民主進步黨,1077,陳又新,無黨籍,99,江志銘,民主進步黨,301,吳曉東,無黨籍,30,趙家蓉,無黨籍,93,王孝維,民主進步黨,388,陳義洲,中國國民黨,310,李明賢,中國國民黨,382,李建昌,民主進步黨,264,黃珊珊,親民黨,720,游淑慧,中國國民黨,432,蕭新晟,無黨籍,213,蕭筱臻,無黨籍,23,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李芳儒,中國國民黨,26,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,11,高為人,親民黨,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,內湖區,內湖里,1000009,吳蕚洋,無黨籍,13,丁守中,中國國民黨,1491,姚文智,民主進步黨,507,柯文哲,無黨籍,1506,李錫錕,無黨籍,13,,,0,,,0,,,0,,,0,,,0,0,0,0,0,闕枚莎,中國國民黨,190,吳世正,中國國民黨,213,高嘉瑜,民主進步黨,512,陳又新,無黨籍,117,江志銘,民主進步黨,141,吳曉東,無黨籍,13,趙家蓉,無黨籍,86,王孝維,民主進步黨,191,陳義洲,中國國民黨,388,李明賢,中國國民黨,365,李建昌,民主進步黨,285,黃珊珊,親民黨,443,游淑慧,中國國民黨,304,蕭新晟,無黨籍,134,蕭筱臻,無黨籍,10,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李芳儒,中國國民黨,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,0,高為人,親民黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,內湖區,內溝里,1000025,吳蕚洋,無黨籍,8,丁守中,中國國民黨,994,姚文智,民主進步黨,402,柯文哲,無黨籍,1145,李錫錕,無黨籍,12,,,0,,,0,,,0,,,0,,,0,0,0,0,0,闕枚莎,中國國民黨,167,吳世正,中國國民黨,426,高嘉瑜,民主進步黨,398,陳又新,無黨籍,62,江志銘,民主進步黨,147,吳曉東,無黨籍,11,趙家蓉,無黨籍,49,王孝維,民主進步黨,184,陳義洲,中國國民黨,122,李明賢,中國國民黨,161,李建昌,民主進步黨,112,黃珊珊,親民黨,377,游淑慧,中國國民黨,187,蕭新晟,無黨籍,86,蕭筱臻,無黨籍,15,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李芳儒,中國國民黨,13,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,1,高為人,親民黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,內湖區,南湖里,1000040,吳蕚洋,無黨籍,13,丁守中,中國國民黨,1292,姚文智,民主進步黨,319,柯文哲,無黨籍,1395,李錫錕,無黨籍,11,,,0,,,0,,,0,,,0,,,0,0,0,0,0,闕枚莎,中國國民黨,258,吳世正,中國國民黨,291,高嘉瑜,民主進步黨,517,陳又新,無黨籍,74,江志銘,民主進步黨,110,吳曉東,無黨籍,25,趙家蓉,無黨籍,75,王孝維,民主進步黨,139,陳義洲,中國國民黨,97,李明賢,中國國民黨,272,李建昌,民主進步黨,124,黃珊珊,親民黨,487,游淑慧,中國國民黨,337,蕭新晟,無黨籍,137,蕭筱臻,無黨籍,13,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李芳儒,中國國民黨,4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,3,高為人,親民黨,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,內湖區,大湖里,1000012,吳蕚洋,無黨籍,13,丁守中,中國國民黨,1314,姚文智,民主進步黨,427,柯文哲,無黨籍,1403,李錫錕,無黨籍,11,,,0,,,0,,,0,,,0,,,0,0,0,0,0,闕枚莎,中國國民黨,241,吳世正,中國國民黨,142,高嘉瑜,民主進步黨,479,陳又新,無黨籍,79,江志銘,民主進步黨,111,吳曉東,無黨籍,18,趙家蓉,無黨籍,95,王孝維,民主進步黨,123,陳義洲,中國國民黨,204,李明賢,中國國民黨,301,李建昌,民主進步黨,360,黃珊珊,親民黨,411,游淑慧,中國國民黨,346,蕭新晟,無黨籍,180,蕭筱臻,無黨籍,18,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李芳儒,中國國民黨,8,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,2,高為人,親民黨,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,內湖區,安泰里,1000033,吳蕚洋,無黨籍,18,丁守中,中國國民黨,1211,姚文智,民主進步黨,437,柯文哲,無黨籍,1366,李錫錕,無黨籍,15,,,0,,,0,,,0,,,0,,,0,0,0,0,0,闕枚莎,中國國民黨,202,吳世正,中國國民黨,511,高嘉瑜,民主進步黨,456,陳又新,無黨籍,56,江志銘,民主進步黨,191,吳曉東,無黨籍,14,趙家蓉,無黨籍,73,王孝維,民主進步黨,172,陳義洲,中國國民黨,141,李明賢,中國國民黨,248,李建昌,民主進步黨,149,黃珊珊,親民黨,401,游淑慧,中國國民黨,206,蕭新晟,無黨籍,119,蕭筱臻,無黨籍,11,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李芳儒,中國國民黨,36,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,10,高為人,親民黨,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,內湖區,安湖里,1000031,吳蕚洋,無黨籍,11,丁守中,中國國民黨,1578,姚文智,民主進步黨,531,柯文哲,無黨籍,1951,李錫錕,無黨籍,9,,,0,,,0,,,0,,,0,,,0,0,0,0,0,闕枚莎,中國國民黨,355,吳世正,中國國民黨,478,高嘉瑜,民主進步黨,751,陳又新,無黨籍,80,江志銘,民主進步黨,223,吳曉東,無黨籍,15,趙家蓉,無黨籍,79,王孝維,民主進步黨,303,陳義洲,中國國民黨,142,李明賢,中國國民黨,318,李建昌,民主進步黨,170,黃珊珊,親民黨,451,游淑慧,中國國民黨,418,蕭新晟,無黨籍,187,蕭筱臻,無黨籍,18,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李芳儒,中國國民黨,19,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,4,高為人,親民黨,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,內湖區,寶湖里,1000039,吳蕚洋,無黨籍,18,丁守中,中國國民黨,2114,姚文智,民主進步黨,566,柯文哲,無黨籍,2099,李錫錕,無黨籍,24,,,0,,,0,,,0,,,0,,,0,0,0,0,0,闕枚莎,中國國民黨,433,吳世正,中國國民黨,179,高嘉瑜,民主進步黨,864,陳又新,無黨籍,106,江志銘,民主進步黨,232,吳曉東,無黨籍,20,趙家蓉,無黨籍,153,王孝維,民主進步黨,244,陳義洲,中國國民黨,325,李明賢,中國國民黨,449,李建昌,民主進步黨,223,黃珊珊,親民黨,733,游淑慧,中國國民黨,542,蕭新晟,無黨籍,184,蕭筱臻,無黨籍,20,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李芳儒,中國國民黨,4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,6,高為人,親民黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
