行政區別,村里別,周可盛,柯文哲,楊秋興,連勝文,陳永昌,陳菊,馮光遠,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
,麗園里,1846,0,2322,0,0,36,0,4204,78,4282,0,4282,2500,6782,63.14
,總計,37452,0,42600,0,0,898,0,80950,1134,82084,0,82084,60470,142554,57.58
深坑區,,10420,0,11998,0,0,314,0,22732,378,23110,0,23110,15152,38262,60.4
,深坑里,1540,0,1562,0,0,32,0,3134,54,3188,0,3188,2400,5588,57.05
,萬順里,1154,0,1214,0,0,20,0,2388,44,2432,0,2432,1716,4148,58.63
,土庫里,1320,0,1496,0,0,44,0,2860,54,2914,0,2914,2266,5180,56.25
,昇高里,1210,0,1500,0,0,50,0,2760,60,2820,0,2820,914,3734,75.52
,阿柔里,406,0,376,0,0,8,0,790,8,798,0,798,258,1056,75.57
,埔新里,2498,0,3138,0,0,68,0,5704,70,5774,0,5774,4348,10122,57.04
,萬福里,1292,0,1286,0,0,36,0,2614,38,2652,0,2652,1984,4636,57.2
,賴仲里,1000,0,1426,0,0,56,0,2482,50,2532,0,2532,1266,3798,66.67
,總計,10420,0,11998,0,0,314,0,22732,378,23110,0,23110,15152,38262,60.4
石碇區,,5206,0,3806,0,0,164,0,9176,212,9388,0,9388,3706,13094,71.7
,石碇里,296,0,294,0,0,6,0,596,16,612,0,612,178,790,77.47
,潭邊里,512,0,350,0,0,28,0,890,36,926,0,926,526,1452,63.77
,隆盛里,468,0,350,0,0,14,0,832,22,854,0,854,514,1368,62.43
,烏塗里,556,0,376,0,0,12,0,944,28,972,0,972,450,1422,68.35
,彭山里,176,0,210,0,0,10,0,396,10,406,0,406,228,634,64.04
,豐田里,372,0,252,0,0,14,0,638,12,650,0,650,138,788,82.49
,永定里,570,0,392,0,0,16,0,978,14,992,0,992,148,1140,87.02
,中民里,576,0,488,0,0,22,0,1086,26,1112,0,1112,308,1420,78.31
,光明里,190,0,146,0,0,6,0,342,4,346,0,346,126,472,73.31
,豐林里,254,0,228,0,0,4,0,486,10,496,0,496,74,570,87.02
,永安里,548,0,356,0,0,16,0,920,16,936,0,936,410,1346,69.54
,格頭里,688,0,364,0,0,16,0,1068,18,1086,0,1086,606,1692,64.18
,總計,5206,0,3806,0,0,164,0,9176,212,9388,0,9388,3706,13094,71.7
坪林區,,4274,0,2964,0,0,110,0,7348,132,7480,0,7480,3496,10976,68.15
,粗窟里,634,0,512,0,0,14,0,1160,18,1178,0,1178,436,1614,72.99
,坪林里,924,0,680,0,0,30,0,1634,26,1660,0,1660,582,2242,74.04
,大林里,790,0,400,0,0,20,0,1210,48,1258,0,1258,836,2094,60.08
,石里,362,0,210,0,0,10,0,582,12,594,0,594,188,782,75.96
,上德里,524,0,536,0,0,26,0,1086,8,1094,0,1094,364,1458,75.03
,水德里,388,0,332,0,0,2,0,722,8,730,0,730,446,1176,62.07
,漁光里,652,0,294,0,0,8,0,954,12,966,0,966,644,1610,60.0
,總計,4274,0,2964,0,0,110,0,7348,132,7480,0,7480,3496,10976,68.15
三芝區,,9678,0,12190,0,0,374,0,22242,534,22776,0,22776,15300,38076,59.82
,八賢里,236,0,252,0,0,2,0,490,14,504,0,504,146,650,77.54
,埔頭里,2134,0,2560,0,0,80,0,4774,126,4900,0,4900,3740,8640,56.71
,古庄里,494,0,576,0,0,24,0,1094,28,1122,0,1122,768,1890,59.37
,新庄里,412,0,538,0,0,20,0,970,34,1004,0,1004,638,1642,61.14
,埔坪里,2542,0,3540,0,0,112,0,6194,122,6316,0,6316,5510,11826,53.41
,茂長里,366,0,392,0,0,10,0,768,12,780,0,780,330,1110,70.27
,橫山里,260,0,418,0,0,10,0,688,26,714,0,714,310,1024,69.73
,錫板里,536,0,576,0,0,20,0,1132,30,1162,0,1162,288,1450,80.14
,後厝里,948,0,1342,0,0,26,0,2316,48,2364,0,2364,1464,3828,61.76
,福德里,366,0,504,0,0,16,0,886,24,910,0,910,574,1484,61.32
,圓山里,306,0,352,0,0,12,0,670,22,692,0,692,362,1054,65.65
,店子里,424,0,434,0,0,20,0,878,16,894,0,894,300,1194,74.87
,興華里,654,0,706,0,0,22,0,1382,32,1414,0,1414,870,2284,61.91
,總計,9678,0,12190,0,0,374,0,22242,534,22776,0,22776,15300,38076,59.82
石門區,,5786,0,7452,0,0,260,0,13498,412,13910,0,13910,6478,20388,68.23
,德茂里,774,0,864,0,0,34,0,1672,38,1710,0,1710,478,2188,78.15
,富基里,732,0,830,0,0,20,0,1582,34,1616,0,1616,1052,2668,60.57
,老梅里,1320,0,1456,0,0,44,0,2820,94,2914,0,2914,1258,4172,69.85
,山溪里,378,0,562,0,0,22,0,962,22,984,0,984,710,1694,58.09
,石門里,690,0,1022,0,0,50,0,1762,54,1816,0,1816,1122,2938,61.81
,尖鹿里,844,0,1152,0,0,38,0,2034,80,2114,0,2114,814,2928,72.2
,乾華里,138,0,242,0,0,6,0,386,12,398,0,398,294,692,57.51
,茂林里,424,0,580,0,0,12,0,1016,42,1058,0,1058,256,1314,80.52
,草里里,486,0,744,0,0,34,0,1264,36,1300,0,1300,494,1794,72.46
,總計,5786,0,7452,0,0,260,0,13498,412,13910,0,13910,6478,20388,68.23
八里區,,17370,0,17676,0,0,544,0,35590,700,36290,0,36290,22430,58720,61.8
,龍源里,3266,0,3716,0,0,86,0,7068,130,7198,0,7198,4564,11762,61.2
,米倉里,1610,0,1622,0,0,50,0,3282,62,3344,0,3344,2442,5786,57.79
,大崁里,1496,0,1502,0,0,66,0,3064,90,3154,0,3154,1512,4666,67.6
,埤頭里,2142,0,1806,0,0,52,0,4000,60,4060,0,4060,2268,6328,64.16
,頂罟里,954,0,916,0,0,22,0,1892,48,1940,0,1940,1176,3116,62.26
,舊城里,3142,0,2932,0,0,84,0,6158,106,6264,0,6264,5290,11554,54.21
,訊塘里,2154,0,2308,0,0,78,0,4540,84,4624,0,4624,2564,7188,64.33
,荖阡里,914,0,866,0,0,32,0,1812,40,1852,0,1852,1176,3028,61.16
,長坑里,960,0,906,0,0,44,0,1910,28,1938,0,1938,786,2724,71.15
,下罟里,732,0,1102,0,0,30,0,1864,52,1916,0,1916,652,2568,74.61
,總計,17370,0,17676,0,0,544,0,35590,700,36290,0,36290,22430,58720,61.8
平溪區,,3018,0,3202,0,0,158,0,6378,130,6508,0,6508,2440,8948,72.73
,薯榔里,344,0,298,0,0,12,0,654,4,658,0,658,170,828,79.47
,菁桐里,150,0,178,0,0,14,0,342,14,356,0,356,154,510,69.8
,白石里,220,0,178,0,0,10,0,408,12,420,0,420,82,502,83.67
,石底里,344,0,320,0,0,30,0,694,10,704,0,704,210,914,77.02
,平溪里,130,0,182,0,0,12,0,324,16,340,0,340,160,500,68.0
,嶺腳里,458,0,464,0,0,24,0,946,14,960,0,960,356,1316,72.95
,東勢里,220,0,350,0,0,8,0,578,14,592,0,592,288,880,67.27
,望古里,116,0,128,0,0,6,0,250,2,252,0,252,70,322,78.26
,南山里,200,0,226,0,0,16,0,442,14,456,0,456,318,774,58.91
,平湖里,134,0,124,0,0,2,0,260,2,262,0,262,104,366,71.58
,十分里,572,0,606,0,0,20,0,1198,22,1220,0,1220,468,1688,72.27
,新寮里,130,0,148,0,0,4,0,282,6,288,0,288,60,348,82.76
,總計,3018,0,3202,0,0,158,0,6378,130,6508,0,6508,2440,8948,72.73
雙溪區,,5528,0,6158,0,0,198,0,11884,274,12158,0,12158,4040,16198,75.06
,雙溪里,284,0,406,0,0,2,0,692,22,714,0,714,208,922,77.44
,共和里,272,0,332,0,0,10,0,614,22,636,0,636,208,844,75.36
,新基里,408,0,586,0,0,6,0,1000,18,1018,0,1018,568,1586,64.19
,魚行里,560,0,564,0,0,24,0,1148,32,1180,0,1180,258,1438,82.06
,三港里,264,0,246,0,0,4,0,514,16,530,0,530,342,872,60.78
,牡丹里,1142,0,1300,0,0,56,0,2498,58,2556,0,2556,804,3360,76.07
,三貂里,286,0,264,0,0,8,0,558,10,568,0,568,106,674,84.27
,平林里,616,0,794,0,0,28,0,1438,32,1470,0,1470,444,1914,76.8
,上林里,462,0,472,0,0,12,0,946,16,962,0,962,314,1276,75.39
,外柑里,344,0,346,0,0,14,0,704,12,716,0,716,200,916,78.17
,長源里,230,0,166,0,0,8,0,404,10,414,0,414,318,732,56.56
,泰平里,660,0,682,0,0,26,0,1368,26,1394,0,1394,270,1664,83.77
,總計,5528,0,6158,0,0,198,0,11884,274,12158,0,12158,4040,16198,75.06
貢寮區,,8344,0,6112,0,0,254,0,14710,382,15092,0,15092,7520,22612,66.74
,貢寮里,598,0,630,0,0,28,0,1256,30,1286,0,1286,488,1774,72.49
,吉林里,316,0,402,0,0,20,0,738,10,748,0,748,198,946,79.07
,雙玉里,536,0,356,0,0,22,0,914,24,938,0,938,524,1462,64.16
,龍崗里,440,0,296,0,0,16,0,752,8,760,0,760,80,840,90.48
,龍門里,682,0,400,0,0,16,0,1098,42,1140,0,1140,240,1380,82.61
,福隆里,1216,0,1104,0,0,34,0,2354,46,2400,0,2400,942,3342,71.81
,仁里里,1044,0,974,0,0,36,0,2054,64,2118,0,2118,1258,3376,62.74
,真理里,1482,0,604,0,0,26,0,2112,68,2180,0,2180,1968,4148,52.56
,福連里,600,0,430,0,0,20,0,1050,18,1068,0,1068,698,1766,60.48
,美豐里,726,0,412,0,0,22,0,1160,38,1198,0,1198,328,1526,78.51
,和美里,704,0,504,0,0,14,0,1222,34,1256,0,1256,796,2052,61.21
,總計,8344,0,6112,0,0,254,0,14710,382,15092,0,15092,7520,22612,66.74
金山區,,11678,0,10088,0,0,304,0,22070,432,22502,0,22502,13552,36054,62.41
,和平里,294,0,306,0,0,0,0,600,16,616,0,616,314,930,66.24
,大同里,364,0,402,0,0,10,0,776,26,802,0,802,606,1408,56.96
,豐漁里,322,0,244,0,0,8,0,574,12,586,0,586,382,968,60.54
,磺港里,1214,0,818,0,0,42,0,2074,46,2120,0,2120,1276,3396,62.43
,美田里,2092,0,1980,0,0,48,0,4120,70,4190,0,4190,2836,7026,59.64
,五湖里,1366,0,1210,0,0,74,0,2650,58,2708,0,2708,640,3348,80.88
,重和里,790,0,486,0,0,12,0,1288,10,1298,0,1298,1060,2358,55.05
,兩湖里,320,0,268,0,0,4,0,592,20,612,0,612,124,736,83.15
,六股里,566,0,402,0,0,6,0,974,16,990,0,990,280,1270,77.95
,三界里,404,0,330,0,0,22,0,756,32,788,0,788,486,1274,61.85
,清泉里,510,0,454,0,0,4,0,968,28,996,0,996,558,1554,64.09
,萬壽里,394,0,280,0,0,8,0,682,10,692,0,692,210,902,76.72
,西湖里,122,0,158,0,0,6,0,286,8,294,0,294,84,378,77.78
,永興里,318,0,282,0,0,4,0,604,8,612,0,612,562,1174,52.13
,金美里,2602,0,2468,0,0,56,0,5126,72,5198,0,5198,4134,9332,55.7
,總計,11678,0,10088,0,0,304,0,22070,432,22502,0,22502,13552,36054,62.41
萬里區,,10056,0,10848,0,0,334,0,21238,398,21636,0,21636,15416,37052,58.39
,萬里里,1982,0,2114,0,0,38,0,4134,84,4218,0,4218,3926,8144,51.79
,龜吼里,1292,0,1344,0,0,58,0,2694,80,2774,0,2774,1906,4680,59.27
,野柳里,1364,0,1496,0,0,50,0,2910,46,2956,0,2956,3210,6166,47.94
,大鵬里,1632,0,1846,0,0,68,0,3546,46,3592,0,3592,1584,5176,69.4
,磺潭里,320,0,364,0,0,10,0,694,10,704,0,704,400,1104,63.77
,雙興里,758,0,646,0,0,20,0,1424,32,1456,0,1456,452,1908,76.31
,溪底里,610,0,360,0,0,14,0,984,16,1000,0,1000,338,1338,74.74
,崁脚里,328,0,266,0,0,10,0,604,14,618,0,618,238,856,72.2
,中幅里,470,0,626,0,0,14,0,1110,32,1142,0,1142,902,2044,55.87
,北基里,1300,0,1786,0,0,52,0,3138,38,3176,0,3176,2460,5636,56.35
,總計,10056,0,10848,0,0,334,0,21238,398,21636,0,21636,15416,37052,58.39
烏來區,,3008,0,4496,0,0,86,0,7590,244,7834,0,7834,1710,9544,82.08
,烏來里,1370,0,1908,0,0,36,0,3314,88,3402,0,3402,824,4226,80.5
,忠治里,914,0,1408,0,0,20,0,2342,66,2408,0,2408,430,2838,84.85
,福山里,228,0,640,0,0,18,0,886,46,932,0,932,114,1046,89.1
,信賢里,278,0,368,0,0,6,0,652,32,684,0,684,288,972,70.37
,孝義里,218,0,172,0,0,6,0,396,12,408,0,408,54,462,88.31
,總計,3008,0,4496,0,0,86,0,7590,244,7834,0,7834,1710,9544,82.08
