行政區別,村里別,宋楚瑜/徐欣瑩,朱立倫/王如玄,蔡英文/陳建仁,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
,龍安里,136,288,314,738,12,750,0,750,440,1190,63.03
,爪峯里,544,1496,2432,4472,60,4532,0,4532,2532,7064,64.16
,柑坪里,168,432,808,1408,18,1426,0,1426,710,2136,66.76
,東和里,242,732,1086,2060,28,2088,0,2088,1240,3328,62.74
,上天里,214,532,828,1574,24,1598,0,1598,994,2592,61.65
,吉慶里,298,674,962,1934,36,1970,0,1970,1312,3282,60.02
,吉安里,466,1244,1802,3512,40,3552,0,3552,2270,5822,61.01
,傑魚里,280,638,1334,2252,12,2264,0,2264,1480,3744,60.47
,猴硐里,100,136,318,554,2,556,0,556,394,950,58.53
,光復里,36,96,230,362,8,370,0,370,226,596,62.08
,弓橋里,34,68,246,348,2,350,0,350,272,622,56.27
,碩仁里,16,68,140,224,0,224,0,224,136,360,62.22
,基山里,44,178,344,566,8,574,0,574,370,944,60.81
,永慶里,46,152,274,472,4,476,0,476,422,898,53.01
,崇文里,20,126,212,358,0,358,0,358,312,670,53.43
,福住里,16,84,104,204,4,208,0,208,148,356,58.43
,頌德里,38,152,228,418,2,420,0,420,296,716,58.66
,新山里,64,160,258,482,2,484,0,484,264,748,64.71
,瓜山里,18,120,116,254,2,256,0,256,132,388,65.98
,銅山里,22,98,150,270,6,276,0,276,116,392,70.41
,石山里,30,206,146,382,10,392,0,392,296,688,56.98
,濂新里,50,94,168,312,0,312,0,312,274,586,53.24
,濂洞里,86,234,258,578,16,594,0,594,392,986,60.24
,海濱里,238,568,588,1394,18,1412,0,1412,968,2380,59.33
,瑞濱里,316,728,1086,2130,28,2158,0,2158,1744,3902,55.3
,深澳里,212,542,614,1368,22,1390,0,1390,1034,2424,57.34
,南雅里,24,122,196,342,2,344,0,344,166,510,67.45
,鼻頭里,102,296,476,874,6,880,0,880,836,1716,51.28
,新峰里,454,1224,1644,3322,50,3372,0,3372,2290,5662,59.55
,總計,5414,14650,21748,41812,566,42378,0,42378,26474,68852,61.55
土城區,,29796,78398,143466,251660,2794,254454,0,254454,129054,383508,66.35
,埤塘里,494,1308,2290,4092,60,4152,0,4152,5254,9406,44.14
,土城里,280,808,1304,2392,32,2424,0,2424,1118,3542,68.44
,員林里,846,2120,3538,6504,66,6570,0,6570,3228,9798,67.05
,員仁里,768,2032,3430,6230,70,6300,0,6300,3250,9550,65.97
,長風里,370,1452,692,2514,18,2532,0,2532,922,3454,73.31
,日新里,584,1550,3244,5378,80,5458,0,5458,2532,7990,68.31
,日和里,662,1828,4108,6598,68,6666,0,6666,3206,9872,67.52
,貨饒里,536,1190,2924,4650,54,4704,0,4704,2266,6970,67.49
,柑林里,460,1114,1990,3564,28,3592,0,3592,1634,5226,68.73
,埤林里,1186,3280,5274,9740,120,9860,0,9860,4426,14286,69.02
,瑞興里,442,960,2332,3734,54,3788,0,3788,1774,5562,68.1
,清水里,1012,2752,5358,9122,68,9190,0,9190,4494,13684,67.16
,清和里,710,1766,4178,6654,54,6708,0,6708,4048,10756,62.37
,永豐里,556,1644,2662,4862,50,4912,0,4912,2466,7378,66.58
,清化里,208,530,1128,1866,16,1882,0,1882,988,2870,65.57
,清溪里,864,2796,4028,7688,90,7778,0,7778,3944,11722,66.35
,峯廷里,1024,2338,4806,8168,80,8248,0,8248,4566,12814,64.37
,平和里,964,2292,4780,8036,88,8124,0,8124,3892,12016,67.61
,廷寮里,648,1548,3358,5554,58,5612,0,5612,2486,8098,69.3
,大安里,722,1632,3094,5448,66,5514,0,5514,2664,8178,67.42
,永寧里,1170,2694,4822,8686,110,8796,0,8796,4976,13772,63.87
,沛陂里,580,1404,3002,4986,46,5032,0,5032,2480,7512,66.99
,頂埔里,646,1796,2818,5260,60,5320,0,5320,2886,8206,64.83
,頂福里,652,2032,3096,5780,62,5842,0,5842,2828,8670,67.38
,頂新里,352,1282,1250,2884,30,2914,0,2914,1390,4304,67.7
,祖田里,240,508,1240,1988,18,2006,0,2006,870,2876,69.75
,樂利里,698,1858,3518,6074,70,6144,0,6144,3022,9166,67.03
,廣福里,750,2256,3558,6564,74,6638,0,6638,2990,9628,68.94
,學府里,474,1210,2386,4070,42,4112,0,4112,2028,6140,66.97
,延壽里,530,1588,3022,5140,70,5210,0,5210,2674,7884,66.08
,安和里,710,1436,3502,5648,60,5708,0,5708,2774,8482,67.3
,青雲里,398,1004,1990,3392,50,3442,0,3442,1586,5028,68.46
,員福里,802,1882,3618,6302,64,6366,0,6366,3224,9590,66.38
,延吉里,658,1276,3100,5034,28,5062,0,5062,2574,7636,66.29
,復興里,602,1610,3210,5422,66,5488,0,5488,2456,7944,69.08
,裕生里,680,1834,3760,6274,80,6354,0,6354,3040,9394,67.64
,員信里,636,1720,2726,5082,48,5130,0,5130,2548,7678,66.81
,永富里,750,1756,3310,5816,68,5884,0,5884,3076,8960,65.67
,學成里,450,1156,2488,4094,40,4134,0,4134,1548,5682,72.76
,延和里,818,2172,4170,7160,76,7236,0,7236,3700,10936,66.17
,中正里,446,1174,1992,3612,50,3662,0,3662,1738,5400,67.81
,學士里,658,1676,2960,5294,62,5356,0,5356,2382,7738,69.22
,明德里,682,2256,3360,6298,78,6376,0,6376,3114,9490,67.19
,廣興里,464,1232,2100,3796,44,3840,0,3840,1880,5720,67.13
,青山里,426,1064,2014,3504,58,3562,0,3562,1786,5348,66.6
,金城里,736,2296,3200,6232,78,6310,0,6310,3704,10014,63.01
,延祿里,452,1286,2736,4474,42,4516,0,4516,2622,7138,63.27
,總計,29796,78398,143466,251660,2794,254454,0,254454,129054,383508,66.35
蘆洲區,,23076,51392,131300,205768,2220,207988,0,207988,106904,314892,66.05
,正義里,1500,3444,7270,12214,130,12344,0,12344,5608,17952,68.76
,中原里,618,1450,3736,5804,74,5878,0,5878,3162,9040,65.02
,中路里,500,1180,2960,4640,36,4676,0,4676,2056,6732,69.46
,光華里,632,1538,3576,5746,80,5826,0,5826,2834,8660,67.27
,保佑里,464,1094,2670,4228,64,4292,0,4292,2138,6430,66.75
,水湳里,1202,2750,7090,11042,90,11132,0,11132,5892,17024,65.39
,樓厝里,846,1918,4180,6944,86,7030,0,7030,3586,10616,66.22
,鷺江里,696,1592,3928,6216,68,6284,0,6284,2934,9218,68.17
,恆德里,762,1958,4122,6842,98,6940,0,6940,3572,10512,66.02
,溪墘里,416,860,2580,3856,48,3904,0,3904,1686,5590,69.84
,樹德里,434,1132,2438,4004,46,4050,0,4050,1798,5848,69.25
,保和里,290,758,1908,2956,38,2994,0,2994,1530,4524,66.18
,仁復里,252,742,1530,2524,50,2574,0,2574,1150,3724,69.12
,得勝里,380,976,2438,3794,56,3850,0,3850,1962,5812,66.24
,南港里,790,1482,3856,6128,74,6202,0,6202,3338,9540,65.01
,永樂里,768,1722,4264,6754,50,6804,0,6804,3458,10262,66.3
,永康里,848,1676,4724,7248,72,7320,0,7320,3784,11104,65.92
,信義里,504,1076,3058,4638,46,4684,0,4684,2322,7006,66.86
,玉清里,794,1614,3804,6212,64,6276,0,6276,3272,9548,65.73
,復興里,426,758,2774,3958,26,3984,0,3984,1992,5976,66.67
,水河里,1114,2404,6266,9784,96,9880,0,9880,5554,15434,64.01
,仁愛里,686,1438,3866,5990,46,6036,0,6036,2876,8912,67.73
,忠義里,396,924,2242,3562,30,3592,0,3592,1820,5412,66.37
,九芎里,618,1452,3658,5728,42,5770,0,5770,3220,8990,64.18
,中華里,462,936,2510,3908,44,3952,0,3952,1702,5654,69.9
,得仁里,338,894,2370,3602,30,3632,0,3632,1710,5342,67.99
,仁德里,646,1452,4086,6184,62,6246,0,6246,3212,9458,66.04
,仁義里,518,1120,2996,4634,54,4688,0,4688,4484,9172,51.11
,光明里,554,1276,3402,5232,42,5274,0,5274,2844,8118,64.97
,保新里,338,774,2046,3158,42,3200,0,3200,1488,4688,68.26
,長安里,540,1132,3686,5358,50,5408,0,5408,3206,8614,62.78
,民和里,442,920,1958,3320,32,3352,0,3352,1444,4796,69.89
,忠孝里,304,558,1984,2846,46,2892,0,2892,1382,4274,67.66
,福安里,432,926,2414,3772,40,3812,0,3812,1680,5492,69.41
,永安里,672,1382,3664,5718,58,5776,0,5776,2942,8718,66.25
,延平里,478,1004,3066,4548,58,4606,0,4606,2366,6972,66.06
,成功里,876,1972,5166,8014,88,8102,0,8102,4136,12238,66.2
,永德里,540,1108,3014,4662,64,4726,0,4726,2764,7490,63.1
,總計,23076,51392,131300,205768,2220,207988,0,207988,106904,314892,66.05
五股區,,10172,24932,51664,86768,946,87714,0,87714,43746,131460,66.72
,興珍里,604,1152,4090,5846,44,5890,0,5890,2600,8490,69.38
,更寮里,148,242,1154,1544,22,1566,0,1566,600,2166,72.3
,集福里,498,1158,2664,4320,22,4342,0,4342,2162,6504,66.76
,觀音里,142,386,1194,1722,16,1738,0,1738,804,2542,68.37
,成州里,710,1544,4152,6406,72,6478,0,6478,3332,9810,66.03
,成功里,682,1348,3840,5870,48,5918,0,5918,3360,9278,63.79
,五龍里,122,316,1292,1730,18,1748,0,1748,774,2522,69.31
,五股里,482,1194,2824,4500,70,4570,0,4570,2868,7438,61.44
,五福里,468,1118,2598,4184,42,4226,0,4226,1884,6110,69.17
,德音里,794,1768,3282,5844,66,5910,0,5910,2648,8558,69.06
,陸一里,328,2152,452,2932,36,2968,0,2968,1156,4124,71.97
,貿商里,516,1958,986,3460,60,3520,0,3520,1500,5020,70.12
,德泰里,682,1410,2656,4748,54,4802,0,4802,2442,7244,66.29
,成德里,334,724,2252,3310,40,3350,0,3350,1648,4998,67.03
,六福里,630,1274,2194,4098,34,4132,0,4132,2110,6242,66.2
,集賢里,454,1072,2740,4266,58,4324,0,4324,2028,6352,68.07
,民義里,440,1210,2178,3828,38,3866,0,3866,1784,5650,68.42
,成泰里,828,1638,4120,6586,58,6644,0,6644,3866,10510,63.22
,水碓里,904,2278,5092,8274,114,8388,0,8388,4384,12772,65.67
,福德里,406,990,1904,3300,34,3334,0,3334,1796,5130,64.99
,總計,10172,24932,51664,86768,946,87714,0,87714,43746,131460,66.72
泰山區,,9876,24380,47342,81598,972,82570,0,82570,39746,122316,67.51
,大科里,142,224,672,1038,12,1050,0,1050,548,1598,65.71
,黎明里,522,1060,2302,3884,60,3944,0,3944,1890,5834,67.6
,山腳里,908,2238,4076,7222,88,7310,0,7310,3982,11292,64.74
,福泰里,420,950,1864,3234,28,3262,0,3262,1590,4852,67.23
,楓樹里,608,1366,2920,4894,64,4958,0,4958,2482,7440,66.64
,同榮里,606,1658,2528,4792,48,4840,0,4840,2076,6916,69.98
,義學里,542,1512,3050,5104,54,5158,0,5158,2374,7532,68.48
,明志里,528,1410,2536,4474,50,4524,0,4524,1888,6412,70.56
,貴子里,510,1360,2678,4548,76,4624,0,4624,1958,6582,70.25
,貴和里,628,1658,3288,5574,56,5630,0,5630,2800,8430,66.79
,同興里,494,1224,2566,4284,68,4352,0,4352,1886,6238,69.77
,義仁里,1030,2418,5346,8794,74,8868,0,8868,4396,13264,66.86
,泰友里,278,846,1502,2626,34,2660,0,2660,1250,3910,68.03
,新明里,448,1088,2402,3938,38,3976,0,3976,1776,5752,69.12
,貴賢里,544,1530,2456,4530,44,4574,0,4574,1852,6426,71.18
,福興里,520,1272,2264,4056,70,4126,0,4126,1966,6092,67.73
,全興里,1148,2566,4892,8606,108,8714,0,8714,5032,13746,63.39
,總計,9876,24380,47342,81598,972,82570,0,82570,39746,122316,67.51
林口區,,13828,33600,50534,97962,1046,99008,0,99008,51456,150464,65.8
,東林里,612,1286,2776,4674,60,4734,0,4734,2426,7160,66.12
,林口里,852,1918,3174,5944,52,5996,0,5996,3158,9154,65.5
,西林里,1460,3196,5032,9688,92,9780,0,9780,4934,14714,66.47
,菁湖里,620,1506,2950,5076,72,5148,0,5148,2242,7390,69.66
,中湖里,442,1230,2558,4230,38,4268,0,4268,1864,6132,69.6
,湖北里,200,436,1288,1924,16,1940,0,1940,774,2714,71.48
,湖南里,2504,6662,8506,17672,192,17864,0,17864,10132,27996,63.81
,南勢里,2316,5840,7176,15332,142,15474,0,15474,8846,24320,63.63
,東勢里,1088,2428,3264,6780,92,6872,0,6872,3316,10188,67.45
,頂福里,112,248,990,1350,22,1372,0,1372,660,2032,67.52
,下福里,174,548,908,1630,18,1648,0,1648,698,2346,70.25
,嘉寶里,108,270,826,1204,12,1216,0,1216,490,1706,71.28
,瑞平里,92,240,722,1054,20,1074,0,1074,502,1576,68.15
,太平里,236,278,1128,1642,22,1664,0,1664,930,2594,64.15
,仁愛里,1068,2548,3032,6648,76,6724,0,6724,3618,10342,65.02
,麗林里,1310,3412,3838,8560,86,8646,0,8646,4588,13234,65.33
,麗園里,634,1554,2366,4554,34,4588,0,4588,2278,6866,66.82
,總計,13828,33600,50534,97962,1046,99008,0,99008,51456,150464,65.8
深坑區,,3000,9164,13404,25568,312,25880,0,25880,13082,38962,66.42
,深坑里,436,1240,1984,3660,44,3704,0,3704,1986,5690,65.1
,萬順里,300,1000,1590,2890,42,2932,0,2932,1422,4354,67.34
,土庫里,400,1218,1744,3362,38,3400,0,3400,1824,5224,65.08
,昇高里,356,988,1308,2652,26,2678,0,2678,1122,3800,70.47
,阿柔里,70,212,462,744,10,754,0,754,304,1058,71.27
,埔新里,854,2540,3430,6824,74,6898,0,6898,3402,10300,66.97
,萬福里,290,1008,1694,2992,42,3034,0,3034,1678,4712,64.39
,賴仲里,294,958,1192,2444,36,2480,0,2480,1344,3824,64.85
,總計,3000,9164,13404,25568,312,25880,0,25880,13082,38962,66.42
石碇區,,900,2280,5572,8752,110,8862,0,8862,4328,13190,67.19
,石碇里,56,152,344,552,10,562,0,562,232,794,70.78
,潭邊里,100,284,596,980,12,992,0,992,506,1498,66.22
,隆盛里,86,238,530,854,14,868,0,868,482,1350,64.3
,烏塗里,64,218,666,948,24,972,0,972,426,1398,69.53
,彭山里,40,116,232,388,4,392,0,392,238,630,62.22
,豐田里,54,176,324,554,12,566,0,566,218,784,72.19
,永定里,66,182,444,692,6,698,0,698,436,1134,61.55
,中民里,136,228,578,942,12,954,0,954,454,1408,67.76
,光明里,38,60,240,338,4,342,0,342,144,486,70.37
,豐林里,44,128,216,388,4,392,0,392,154,546,71.79
,永安里,108,218,580,906,0,906,0,906,512,1418,63.89
,格頭里,108,280,822,1210,8,1218,0,1218,526,1744,69.84
,總計,900,2280,5572,8752,110,8862,0,8862,4328,13190,67.19
坪林區,,600,1854,4876,7330,106,7436,0,7436,3716,11152,66.68
,粗窟里,100,324,690,1114,8,1122,0,1122,512,1634,68.67
,坪林里,114,410,1028,1552,28,1580,0,1580,664,2244,70.41
,大林里,112,266,958,1336,22,1358,0,1358,776,2134,63.64
,石𥕢里,50,110,352,512,6,518,0,518,300,818,63.33
,上德里,106,318,598,1022,14,1036,0,1036,486,1522,68.07
,水德里,60,226,498,784,18,802,0,802,384,1186,67.62
,漁光里,58,200,752,1010,10,1020,0,1020,594,1614,63.2
,總計,600,1854,4876,7330,106,7436,0,7436,3716,11152,66.68
三芝區,,2460,8856,12364,23680,346,24026,0,24026,14800,38826,61.88
,八賢里,30,118,266,414,8,422,0,422,232,654,64.53
,埔頭里,684,1850,2792,5326,74,5400,0,5400,3456,8856,60.98
,古庄里,146,418,644,1208,18,1226,0,1226,734,1960,62.55
,新庄里,72,474,538,1084,18,1102,0,1102,556,1658,66.47
,埔坪里,712,2784,3370,6866,82,6948,0,6948,4958,11906,58.36
,茂長里,88,328,414,830,16,846,0,846,354,1200,70.5
,橫山里,46,290,308,644,10,654,0,654,362,1016,64.37
,錫板里,74,332,574,980,16,996,0,996,448,1444,68.98
,後厝里,264,1060,1086,2410,26,2436,0,2436,1588,4024,60.54
,福德里,106,384,502,992,16,1008,0,1008,520,1528,65.97
,圓山里,58,190,400,648,14,662,0,662,404,1066,62.1
,店子里,64,210,542,816,24,840,0,840,372,1212,69.31
,興華里,116,418,928,1462,24,1486,0,1486,816,2302,64.55
,總計,2460,8856,12364,23680,346,24026,0,24026,14800,38826,61.88
石門區,,1204,4862,6398,12464,160,12624,0,12624,7926,20550,61.43
,德茂里,118,486,728,1332,8,1340,0,1340,874,2214,60.52
,富基里,152,650,902,1704,10,1714,0,1714,1002,2716,63.11
,老梅里,266,882,1364,2512,52,2564,0,2564,1664,4228,60.64
,山溪里,88,422,532,1042,8,1050,0,1050,658,1708,61.48
,石門里,200,812,874,1886,30,1916,0,1916,1030,2946,65.04
,尖鹿里,128,714,900,1742,26,1768,0,1768,1154,2922,60.51
,乾華里,50,178,224,452,6,458,0,458,230,688,66.57
,茂林里,112,256,378,746,6,752,0,752,574,1326,56.71
,草里里,90,462,496,1048,14,1062,0,1062,740,1802,58.93
,總計,1204,4862,6398,12464,160,12624,0,12624,7926,20550,61.43
八里區,,5010,12462,21814,39286,522,39808,0,39808,20862,60670,65.61
,龍源里,1002,2764,4254,8020,102,8122,0,8122,4166,12288,66.1
,米倉里,458,1142,2082,3682,36,3718,0,3718,2256,5974,62.24
,大崁里,426,978,1852,3256,50,3306,0,3306,1472,4778,69.19
,埤頭里,484,1182,2498,4164,58,4222,0,4222,2322,6544,64.52
,頂罟里,266,658,1264,2188,38,2226,0,2226,1050,3276,67.95
,舊城里,988,2290,4172,7450,94,7544,0,7544,4284,11828,63.78
,訊塘里,640,1498,2488,4626,42,4668,0,4668,2756,7424,62.88
,荖阡里,264,600,1214,2078,28,2106,0,2106,994,3100,67.94
,長坑里,240,636,1058,1934,34,1968,0,1968,804,2772,71.0
,下罟里,242,714,932,1888,40,1928,0,1928,758,2686,71.78
,總計,5010,12462,21814,39286,522,39808,0,39808,20862,60670,65.61
平溪區,,532,1704,3162,5398,78,5476,0,5476,3314,8790,62.3
,薯榔里,36,130,368,534,2,536,0,536,272,808,66.34
,菁桐里,26,122,150,298,4,302,0,302,212,514,58.75
,白石里,50,88,192,330,8,338,0,338,156,494,68.42
,石底里,42,178,386,606,16,622,0,622,268,890,69.89
,平溪里,26,130,140,296,4,300,0,300,186,486,61.73
,嶺腳里,68,238,446,752,22,774,0,774,524,1298,59.63
,東勢里,66,198,300,564,4,568,0,568,316,884,64.25
,望古里,26,64,126,216,2,218,0,218,96,314,69.43
,南山里,54,120,266,440,2,442,0,442,330,772,57.25
,平湖里,34,64,116,214,0,214,0,214,128,342,62.57
,十分里,74,316,582,972,12,984,0,984,686,1670,58.92
,新寮里,30,56,90,176,2,178,0,178,140,318,55.97
,總計,532,1704,3162,5398,78,5476,0,5476,3314,8790,62.3
雙溪區,,972,3426,5240,9638,180,9818,0,9818,6270,16088,61.03
,雙溪里,36,254,274,564,8,572,0,572,336,908,63.0
,共和里,54,190,240,484,4,488,0,488,320,808,60.4
,新基里,102,406,470,978,26,1004,0,1004,570,1574,63.79
,魚行里,100,274,470,844,28,872,0,872,540,1412,61.76
,三港里,26,144,314,484,2,486,0,486,358,844,57.58
,牡丹里,224,720,1042,1986,34,2020,0,2020,1234,3254,62.08
,三貂里,24,120,218,362,6,368,0,368,304,672,54.76
,平林里,144,434,590,1168,20,1188,0,1188,682,1870,63.53
,上林里,46,266,472,784,14,798,0,798,490,1288,61.96
,外柑里,34,194,300,528,10,538,0,538,344,882,61.0
,長源里,36,104,304,444,6,450,0,450,296,746,60.32
,泰平里,146,320,546,1012,22,1034,0,1034,796,1830,56.5
,總計,972,3426,5240,9638,180,9818,0,9818,6270,16088,61.03
貢寮區,,970,3450,9004,13424,192,13616,0,13616,8794,22410,60.76
,貢寮里,100,352,624,1076,16,1092,0,1092,646,1738,62.83
,吉林里,36,206,336,578,10,588,0,588,350,938,62.69
,雙玉里,42,238,570,850,20,870,0,870,590,1460,59.59
,龍崗里,32,142,334,508,10,518,0,518,308,826,62.71
,龍門里,48,186,600,834,14,848,0,848,510,1358,62.44
,福隆里,194,632,1180,2006,30,2036,0,2036,1264,3300,61.7
,仁里里,168,548,1332,2048,38,2086,0,2086,1266,3352,62.23
,真理里,128,352,1882,2362,34,2396,0,2396,1724,4120,58.16
,福連里,66,326,692,1084,8,1092,0,1092,730,1822,59.93
,美豐里,78,194,626,898,10,908,0,908,574,1482,61.27
,和美里,78,274,828,1180,2,1182,0,1182,832,2014,58.69
,總計,970,3450,9004,13424,192,13616,0,13616,8794,22410,60.76
金山區,,2208,6942,13192,22342,282,22624,0,22624,13846,36470,62.03
,和平里,56,228,346,630,14,644,0,644,308,952,67.65
,大同里,126,282,418,826,6,832,0,832,578,1410,59.01
,豐漁里,40,194,368,602,10,612,0,612,378,990,61.82
,磺港里,190,480,1330,2000,18,2018,0,2018,1412,3430,58.83
,美田里,498,1382,2498,4378,32,4410,0,4410,2674,7084,62.25
,五湖里,244,678,1238,2160,36,2196,0,2196,1124,3320,66.14
,重和里,124,384,904,1412,22,1434,0,1434,974,2408,59.55
,兩湖里,46,142,298,486,6,492,0,492,244,736,66.85
,六股里,34,234,552,820,18,838,0,838,436,1274,65.78
,三界里,82,244,490,816,8,824,0,824,470,1294,63.68
,清泉里,82,330,570,982,14,996,0,996,620,1616,61.63
,萬壽里,44,154,350,548,8,556,0,556,336,892,62.33
,西湖里,16,90,128,234,8,242,0,242,140,382,63.35
,永興里,30,240,390,660,6,666,0,666,500,1166,57.12
,金美里,596,1880,3312,5788,76,5864,0,5864,3652,9516,61.62
,總計,2208,6942,13192,22342,282,22624,0,22624,13846,36470,62.03
萬里區,,2490,7558,12034,22082,262,22344,0,22344,15156,37500,59.58
,萬里里,510,1760,2642,4912,46,4958,0,4958,3280,8238,60.18
,龜吼里,278,884,1504,2666,34,2700,0,2700,2086,4786,56.41
,野柳里,390,1252,1992,3634,36,3670,0,3670,2558,6228,58.93
,大鵬里,352,1190,1814,3356,46,3402,0,3402,1854,5256,64.73
,磺潭里,72,306,368,746,8,754,0,754,354,1108,68.05
,雙興里,112,298,776,1186,22,1208,0,1208,704,1912,63.18
,溪底里,44,204,510,758,6,764,0,764,592,1356,56.34
,崁脚里,52,140,306,498,8,506,0,506,316,822,61.56
,中幅里,188,418,648,1254,22,1276,0,1276,816,2092,60.99
,北基里,492,1106,1474,3072,34,3106,0,3106,2596,5702,54.47
,總計,2490,7558,12034,22082,262,22344,0,22344,15156,37500,59.58
烏來區,,1172,2312,2590,6074,90,6164,0,6164,3558,9722,63.4
,烏來里,566,968,1210,2744,38,2782,0,2782,1558,4340,64.1
,忠治里,336,760,718,1814,34,1848,0,1848,1012,2860,64.62
,福山里,152,292,166,610,8,618,0,618,472,1090,56.7
,信賢里,80,212,312,604,6,610,0,610,364,974,62.63
,孝義里,38,80,184,302,4,306,0,306,152,458,66.81
,總計,1172,2312,2590,6074,90,6164,0,6164,3558,9722,63.4
