行政區別,村里別,候選人1＿候選人名稱,候選人1＿黨籍,候選人1_得票數,候選人2＿候選人名稱,候選人2＿黨籍,候選人2_得票數,候選人3＿候選人名稱,候選人3＿黨籍,候選人3_得票數,候選人4＿候選人名稱,候選人4＿黨籍,候選人4_得票數,候選人5＿候選人名稱,候選人5＿黨籍,候選人5_得票數,候選人6＿候選人名稱,候選人6＿黨籍,候選人6_得票數,候選人7＿候選人名稱,候選人7＿黨籍,候選人7_得票數,候選人8＿候選人名稱,候選人8＿黨籍,候選人8_得票數,候選人9＿候選人名稱,候選人9＿黨籍,候選人9_得票數,候選人10＿候選人名稱,候選人10＿黨籍,候選人10_得票數,候選人11＿候選人名稱,候選人11＿黨籍,候選人11_得票數,候選人12＿候選人名稱,候選人12＿黨籍,候選人12_得票數,候選人13＿候選人名稱,候選人13＿黨籍,候選人13_得票數,候選人14＿候選人名稱,候選人14＿黨籍,候選人14_得票數,候選人15＿候選人名稱,候選人15＿黨籍,候選人15_得票數,候選人16＿候選人名稱,候選人16＿黨籍,候選人16_得票數,候選人17＿候選人名稱,候選人17＿黨籍,候選人17_得票數,候選人18＿候選人名稱,候選人18＿黨籍,候選人18_得票數,候選人19＿候選人名稱,候選人19＿黨籍,候選人19_得票數,候選人20＿候選人名稱,候選人20＿黨籍,候選人20_得票數,候選人21＿候選人名稱,候選人21＿黨籍,候選人21_得票數,候選人22＿候選人名稱,候選人22＿黨籍,候選人22_得票數,候選人23＿候選人名稱,候選人23＿黨籍,候選人23_得票數,候選人24＿候選人名稱,候選人24＿黨籍,候選人24_得票數,候選人25＿候選人名稱,候選人25＿黨籍,候選人25_得票數,候選人26＿候選人名稱,候選人26＿黨籍,候選人26_得票數,候選人27＿候選人名稱,候選人27＿黨籍,候選人27_得票數
光復鄉,大進村,傅崐萁,無黨籍及未經政黨推薦,208,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,0,蕭美琴,民主進步黨,182,許願神,無黨籍及未經政黨推薦,0,黃啓嘉,中國國民黨,96,巫化．巴阿立佑司,喜樂島聯盟,0,廖國棟Sufin．Siluko,中國國民黨,8,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,0,楊進福,無黨籍及未經政黨推薦,20,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,66,陳瑩,民主進步黨,14,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,2,黃仁,中國國民黨,6,伊斯坦大．貝雅夫．正福Istanda．Paingav,無黨籍及未經政黨推薦,0,伍麗華Saidhai．Tahovecahe,民主進步黨,2,孔文吉,中國國民黨,2,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,0,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,0,錢宥均,無黨籍及未經政黨推薦,0,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,2
光復鄉,大馬村,傅崐萁,無黨籍及未經政黨推薦,172,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,0,蕭美琴,民主進步黨,112,許願神,無黨籍及未經政黨推薦,2,黃啓嘉,中國國民黨,72,巫化．巴阿立佑司,喜樂島聯盟,4,廖國棟Sufin．Siluko,中國國民黨,106,張寶美Ungo．Panay,無黨籍及未經政黨推薦,4,曾美華,無黨籍及未經政黨推薦,6,楊進福,無黨籍及未經政黨推薦,58,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,410,陳瑩,民主進步黨,54,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,130,黃仁,中國國民黨,8,伊斯坦大．貝雅夫．正福Istanda．Paingav,無黨籍及未經政黨推薦,0,伍麗華Saidhai．Tahovecahe,民主進步黨,0,孔文吉,中國國民黨,2,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,2,林信義,無黨籍及未經政黨推薦,4,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,4,錢宥均,無黨籍及未經政黨推薦,2,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,22
光復鄉,東富村,傅崐萁,無黨籍及未經政黨推薦,100,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,0,蕭美琴,民主進步黨,36,許願神,無黨籍及未經政黨推薦,0,黃啓嘉,中國國民黨,14,巫化．巴阿立佑司,喜樂島聯盟,0,廖國棟Sufin．Siluko,中國國民黨,32,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,2,楊進福,無黨籍及未經政黨推薦,390,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,2,鄭天財Sra．Kacaw,中國國民黨,358,陳瑩,民主進步黨,104,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,114,黃仁,中國國民黨,14,伊斯坦大．貝雅夫．正福Istanda．Paingav,無黨籍及未經政黨推薦,0,伍麗華Saidhai．Tahovecahe,民主進步黨,0,孔文吉,中國國民黨,0,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,0,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,0,錢宥均,無黨籍及未經政黨推薦,0,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,12
光復鄉,西富村,傅崐萁,無黨籍及未經政黨推薦,192,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,0,蕭美琴,民主進步黨,120,許願神,無黨籍及未經政黨推薦,0,黃啓嘉,中國國民黨,20,巫化．巴阿立佑司,喜樂島聯盟,6,廖國棟Sufin．Siluko,中國國民黨,22,張寶美Ungo．Panay,無黨籍及未經政黨推薦,4,曾美華,無黨籍及未經政黨推薦,0,楊進福,無黨籍及未經政黨推薦,266,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,2,鄭天財Sra．Kacaw,中國國民黨,314,陳瑩,民主進步黨,88,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,96,黃仁,中國國民黨,28,伊斯坦大．貝雅夫．正福Istanda．Paingav,無黨籍及未經政黨推薦,0,伍麗華Saidhai．Tahovecahe,民主進步黨,0,孔文吉,中國國民黨,2,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,0,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,0,錢宥均,無黨籍及未經政黨推薦,0,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,4
卓溪鄉,卓清村,傅崐萁,無黨籍及未經政黨推薦,46,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,0,蕭美琴,民主進步黨,12,許願神,無黨籍及未經政黨推薦,0,黃啓嘉,中國國民黨,6,巫化．巴阿立佑司,喜樂島聯盟,2,廖國棟Sufin．Siluko,中國國民黨,2,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,0,楊進福,無黨籍及未經政黨推薦,0,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,8,陳瑩,民主進步黨,2,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,2,黃仁,中國國民黨,2,伊斯坦大．貝雅夫．正福Istanda．Paingav,無黨籍及未經政黨推薦,272,伍麗華Saidhai．Tahovecahe,民主進步黨,44,孔文吉,中國國民黨,80,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,2,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,6,林曉婷,無黨籍及未經政黨推薦,2,章正輝Lemaljiz．Kusaza,中國國民黨,360,錢宥均,無黨籍及未經政黨推薦,8,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,270
卓溪鄉,卓溪村,傅崐萁,無黨籍及未經政黨推薦,68,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,0,蕭美琴,民主進步黨,24,許願神,無黨籍及未經政黨推薦,0,黃啓嘉,中國國民黨,10,巫化．巴阿立佑司,喜樂島聯盟,2,廖國棟Sufin．Siluko,中國國民黨,10,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,0,楊進福,無黨籍及未經政黨推薦,0,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,26,陳瑩,民主進步黨,8,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,0,黃仁,中國國民黨,0,伊斯坦大．貝雅夫．正福Istanda．Paingav,無黨籍及未經政黨推薦,198,伍麗華Saidhai．Tahovecahe,民主進步黨,62,孔文吉,中國國民黨,90,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,8,林曉婷,無黨籍及未經政黨推薦,4,章正輝Lemaljiz．Kusaza,中國國民黨,158,錢宥均,無黨籍及未經政黨推薦,4,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,234
卓溪鄉,古風村,傅崐萁,無黨籍及未經政黨推薦,46,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,0,蕭美琴,民主進步黨,14,許願神,無黨籍及未經政黨推薦,0,黃啓嘉,中國國民黨,6,巫化．巴阿立佑司,喜樂島聯盟,0,廖國棟Sufin．Siluko,中國國民黨,16,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,4,楊進福,無黨籍及未經政黨推薦,0,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,20,陳瑩,民主進步黨,18,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,0,黃仁,中國國民黨,10,伊斯坦大．貝雅夫．正福Istanda．Paingav,無黨籍及未經政黨推薦,160,伍麗華Saidhai．Tahovecahe,民主進步黨,50,孔文吉,中國國民黨,76,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,4,撒卡伊,無黨籍及未經政黨推薦,2,林信義,無黨籍及未經政黨推薦,4,林曉婷,無黨籍及未經政黨推薦,4,章正輝Lemaljiz．Kusaza,中國國民黨,388,錢宥均,無黨籍及未經政黨推薦,8,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,268
卓溪鄉,太平村,傅崐萁,無黨籍及未經政黨推薦,12,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,0,蕭美琴,民主進步黨,10,許願神,無黨籍及未經政黨推薦,2,黃啓嘉,中國國民黨,0,巫化．巴阿立佑司,喜樂島聯盟,0,廖國棟Sufin．Siluko,中國國民黨,2,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,0,楊進福,無黨籍及未經政黨推薦,2,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,2,鄭天財Sra．Kacaw,中國國民黨,10,陳瑩,民主進步黨,0,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,0,黃仁,中國國民黨,0,伊斯坦大．貝雅夫．正福Istanda．Paingav,無黨籍及未經政黨推薦,202,伍麗華Saidhai．Tahovecahe,民主進步黨,50,孔文吉,中國國民黨,82,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,2,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,250,錢宥均,無黨籍及未經政黨推薦,6,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,210
卓溪鄉,崙山村,傅崐萁,無黨籍及未經政黨推薦,18,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,0,蕭美琴,民主進步黨,4,許願神,無黨籍及未經政黨推薦,0,黃啓嘉,中國國民黨,2,巫化．巴阿立佑司,喜樂島聯盟,0,廖國棟Sufin．Siluko,中國國民黨,0,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,0,楊進福,無黨籍及未經政黨推薦,0,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,8,陳瑩,民主進步黨,4,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,0,黃仁,中國國民黨,0,伊斯坦大．貝雅夫．正福Istanda．Paingav,無黨籍及未經政黨推薦,66,伍麗華Saidhai．Tahovecahe,民主進步黨,24,孔文吉,中國國民黨,66,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,4,撒卡伊,無黨籍及未經政黨推薦,2,林信義,無黨籍及未經政黨推薦,0,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,142,錢宥均,無黨籍及未經政黨推薦,0,高畹芯,喜樂島聯盟,4,高金素梅,無黨籍及未經政黨推薦,256
卓溪鄉,立山村,傅崐萁,無黨籍及未經政黨推薦,22,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,0,蕭美琴,民主進步黨,6,許願神,無黨籍及未經政黨推薦,0,黃啓嘉,中國國民黨,2,巫化．巴阿立佑司,喜樂島聯盟,2,廖國棟Sufin．Siluko,中國國民黨,4,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,0,楊進福,無黨籍及未經政黨推薦,0,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,8,陳瑩,民主進步黨,0,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,0,黃仁,中國國民黨,6,伊斯坦大．貝雅夫．正福Istanda．Paingav,無黨籍及未經政黨推薦,20,伍麗華Saidhai．Tahovecahe,民主進步黨,104,孔文吉,中國國民黨,202,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,6,撒卡伊,無黨籍及未經政黨推薦,2,林信義,無黨籍及未經政黨推薦,4,林曉婷,無黨籍及未經政黨推薦,4,章正輝Lemaljiz．Kusaza,中國國民黨,306,錢宥均,無黨籍及未經政黨推薦,0,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,448
吉安鄉,仁和村,傅崐萁,無黨籍及未經政黨推薦,2238,曹純明,無黨籍及未經政黨推薦,2,蕭嘉豪,無黨籍及未經政黨推薦,20,蕭美琴,民主進步黨,1744,許願神,無黨籍及未經政黨推薦,50,黃啓嘉,中國國民黨,564,巫化．巴阿立佑司,喜樂島聯盟,14,廖國棟Sufin．Siluko,中國國民黨,114,張寶美Ungo．Panay,無黨籍及未經政黨推薦,8,曾美華,無黨籍及未經政黨推薦,10,楊進福,無黨籍及未經政黨推薦,46,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,668,陳瑩,民主進步黨,146,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,40,黃仁,中國國民黨,52,伊斯坦大．貝雅夫．正福Istanda．Paingav,無黨籍及未經政黨推薦,2,伍麗華Saidhai．Tahovecahe,民主進步黨,16,孔文吉,中國國民黨,42,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,2,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,6,錢宥均,無黨籍及未經政黨推薦,2,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,120
吉安鄉,仁安村,傅崐萁,無黨籍及未經政黨推薦,1124,曹純明,無黨籍及未經政黨推薦,4,蕭嘉豪,無黨籍及未經政黨推薦,10,蕭美琴,民主進步黨,1010,許願神,無黨籍及未經政黨推薦,16,黃啓嘉,中國國民黨,256,巫化．巴阿立佑司,喜樂島聯盟,4,廖國棟Sufin．Siluko,中國國民黨,70,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,4,楊進福,無黨籍及未經政黨推薦,20,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,2,鄭天財Sra．Kacaw,中國國民黨,396,陳瑩,民主進步黨,76,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,16,黃仁,中國國民黨,24,伊斯坦大．貝雅夫．正福Istanda．Paingav,無黨籍及未經政黨推薦,0,伍麗華Saidhai．Tahovecahe,民主進步黨,4,孔文吉,中國國民黨,4,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,0,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,16,錢宥均,無黨籍及未經政黨推薦,0,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,34
吉安鄉,仁里村,傅崐萁,無黨籍及未經政黨推薦,3352,曹純明,無黨籍及未經政黨推薦,2,蕭嘉豪,無黨籍及未經政黨推薦,18,蕭美琴,民主進步黨,2804,許願神,無黨籍及未經政黨推薦,62,黃啓嘉,中國國民黨,980,巫化．巴阿立佑司,喜樂島聯盟,12,廖國棟Sufin．Siluko,中國國民黨,98,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,10,楊進福,無黨籍及未經政黨推薦,26,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,2,鄭天財Sra．Kacaw,中國國民黨,784,陳瑩,民主進步黨,148,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,48,黃仁,中國國民黨,84,伊斯坦大．貝雅夫．正福Istanda．Paingav,無黨籍及未經政黨推薦,4,伍麗華Saidhai．Tahovecahe,民主進步黨,18,孔文吉,中國國民黨,18,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,0,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,12,錢宥均,無黨籍及未經政黨推薦,2,高畹芯,喜樂島聯盟,2,高金素梅,無黨籍及未經政黨推薦,70
吉安鄉,光華村,傅崐萁,無黨籍及未經政黨推薦,1112,曹純明,無黨籍及未經政黨推薦,16,蕭嘉豪,無黨籍及未經政黨推薦,4,蕭美琴,民主進步黨,612,許願神,無黨籍及未經政黨推薦,12,黃啓嘉,中國國民黨,278,巫化．巴阿立佑司,喜樂島聯盟,8,廖國棟Sufin．Siluko,中國國民黨,46,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,8,楊進福,無黨籍及未經政黨推薦,8,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,4,鄭天財Sra．Kacaw,中國國民黨,266,陳瑩,民主進步黨,60,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,10,黃仁,中國國民黨,36,伊斯坦大．貝雅夫．正福Istanda．Paingav,無黨籍及未經政黨推薦,12,伍麗華Saidhai．Tahovecahe,民主進步黨,8,孔文吉,中國國民黨,24,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,2,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,10,錢宥均,無黨籍及未經政黨推薦,2,高畹芯,喜樂島聯盟,2,高金素梅,無黨籍及未經政黨推薦,72
吉安鄉,勝安村,傅崐萁,無黨籍及未經政黨推薦,2770,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,22,蕭美琴,民主進步黨,3026,許願神,無黨籍及未經政黨推薦,48,黃啓嘉,中國國民黨,868,巫化．巴阿立佑司,喜樂島聯盟,6,廖國棟Sufin．Siluko,中國國民黨,30,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,4,楊進福,無黨籍及未經政黨推薦,4,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,168,陳瑩,民主進步黨,24,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,12,黃仁,中國國民黨,18,伊斯坦大．貝雅夫．正福Istanda．Paingav,無黨籍及未經政黨推薦,0,伍麗華Saidhai．Tahovecahe,民主進步黨,12,孔文吉,中國國民黨,10,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,6,撒卡伊,無黨籍及未經政黨推薦,2,林信義,無黨籍及未經政黨推薦,0,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,8,錢宥均,無黨籍及未經政黨推薦,2,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,32
吉安鄉,北昌村,傅崐萁,無黨籍及未經政黨推薦,4040,曹純明,無黨籍及未經政黨推薦,8,蕭嘉豪,無黨籍及未經政黨推薦,20,蕭美琴,民主進步黨,4188,許願神,無黨籍及未經政黨推薦,44,黃啓嘉,中國國民黨,1342,巫化．巴阿立佑司,喜樂島聯盟,2,廖國棟Sufin．Siluko,中國國民黨,34,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,8,楊進福,無黨籍及未經政黨推薦,18,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,2,鄭天財Sra．Kacaw,中國國民黨,288,陳瑩,民主進步黨,58,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,12,黃仁,中國國民黨,32,伊斯坦大．貝雅夫．正福Istanda．Paingav,無黨籍及未經政黨推薦,0,伍麗華Saidhai．Tahovecahe,民主進步黨,12,孔文吉,中國國民黨,24,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,6,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,0,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,14,錢宥均,無黨籍及未經政黨推薦,2,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,94
吉安鄉,南昌村,傅崐萁,無黨籍及未經政黨推薦,1758,曹純明,無黨籍及未經政黨推薦,4,蕭嘉豪,無黨籍及未經政黨推薦,22,蕭美琴,民主進步黨,1672,許願神,無黨籍及未經政黨推薦,18,黃啓嘉,中國國民黨,514,巫化．巴阿立佑司,喜樂島聯盟,6,廖國棟Sufin．Siluko,中國國民黨,70,張寶美Ungo．Panay,無黨籍及未經政黨推薦,6,曾美華,無黨籍及未經政黨推薦,16,楊進福,無黨籍及未經政黨推薦,24,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,2,鄭天財Sra．Kacaw,中國國民黨,1070,陳瑩,民主進步黨,172,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,52,黃仁,中國國民黨,78,伊斯坦大．貝雅夫．正福Istanda．Paingav,無黨籍及未經政黨推薦,4,伍麗華Saidhai．Tahovecahe,民主進步黨,8,孔文吉,中國國民黨,20,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,2,林曉婷,無黨籍及未經政黨推薦,4,章正輝Lemaljiz．Kusaza,中國國民黨,2,錢宥均,無黨籍及未經政黨推薦,2,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,66
吉安鄉,南華村,傅崐萁,無黨籍及未經政黨推薦,646,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,4,蕭美琴,民主進步黨,768,許願神,無黨籍及未經政黨推薦,12,黃啓嘉,中國國民黨,126,巫化．巴阿立佑司,喜樂島聯盟,4,廖國棟Sufin．Siluko,中國國民黨,44,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,66,楊進福,無黨籍及未經政黨推薦,2,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,0,鄭天財Sra．Kacaw,中國國民黨,240,陳瑩,民主進步黨,44,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,10,黃仁,中國國民黨,4,伊斯坦大．貝雅夫．正福Istanda．Paingav,無黨籍及未經政黨推薦,4,伍麗華Saidhai．Tahovecahe,民主進步黨,14,孔文吉,中國國民黨,54,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,2,林信義,無黨籍及未經政黨推薦,2,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,4,錢宥均,無黨籍及未經政黨推薦,2,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,94
吉安鄉,吉安村,傅崐萁,無黨籍及未經政黨推薦,3006,曹純明,無黨籍及未經政黨推薦,0,蕭嘉豪,無黨籍及未經政黨推薦,24,蕭美琴,民主進步黨,2726,許願神,無黨籍及未經政黨推薦,24,黃啓嘉,中國國民黨,856,巫化．巴阿立佑司,喜樂島聯盟,4,廖國棟Sufin．Siluko,中國國民黨,30,張寶美Ungo．Panay,無黨籍及未經政黨推薦,0,曾美華,無黨籍及未經政黨推薦,4,楊進福,無黨籍及未經政黨推薦,10,達佶祐．卡造Takiyo．Kacaw,無黨籍及未經政黨推薦,4,鄭天財Sra．Kacaw,中國國民黨,306,陳瑩,民主進步黨,82,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,無黨籍及未經政黨推薦,22,黃仁,中國國民黨,14,伊斯坦大．貝雅夫．正福Istanda．Paingav,無黨籍及未經政黨推薦,0,伍麗華Saidhai．Tahovecahe,民主進步黨,14,孔文吉,中國國民黨,42,張曜羣Lawpaw Buya,無黨籍及未經政黨推薦,0,撒卡伊,無黨籍及未經政黨推薦,0,林信義,無黨籍及未經政黨推薦,4,林曉婷,無黨籍及未經政黨推薦,0,章正輝Lemaljiz．Kusaza,中國國民黨,12,錢宥均,無黨籍及未經政黨推薦,2,高畹芯,喜樂島聯盟,0,高金素梅,無黨籍及未經政黨推薦,150
